,year,player_name,distance_avg,average,bin
2140,2015,"
Will Wilcox
",296.6,1.186,20
2141,2015,"
Henrik Stenson
",296.4,2.21,20
2142,2015,"
Shawn Stefani
",296.3,0.49700000000000005,20
2143,2015,"
Morgan Hoffmann
",296.1,0.196,20
2144,2015,"
Matt Jones
",296.0,0.664,20
2145,2015,"
Sean O'Hair
",295.3,0.18,19
2146,2015,"
Andres Romero
",295.3,-0.374,19
2147,2015,"
Alex Prugh
",295.2,-0.004,19
2148,2015,"
Derek Ernst
",295.1,-0.531,19
2149,2015,"
James Hahn
",295.1,0.355,19
2150,2015,"
Hunter Mahan
",295.1,0.12,19
2151,2015,"
Billy Horschel
",295.0,0.446,19
2152,2015,"
Jamie Donaldson
",294.9,0.341,19
2153,2015,"
Marc Leishman
",294.8,0.302,19
2154,2015,"
Davis Love III
",294.7,-0.377,19
2155,2015,"
Andres Gonzales
",294.5,-0.537,19
2156,2015,"
Hideki Matsuyama
",294.5,1.464,19
2157,2015,"
Max Homa
",294.2,-0.7290000000000001,19
2158,2015,"
Aaron Baddeley
",294.1,-0.223,19
2159,2015,"
Nick Watney
",294.0,0.258,19
2160,2015,"
Jim Herman
",293.8,0.376,18
2161,2015,"
Greg Owen
",293.8,-0.226,18
2162,2015,"
Geoff Ogilvy
",293.7,-0.43200000000000005,18
2163,2015,"
Stewart Cink
",293.6,0.46799999999999997,18
2164,2015,"
Roger Sloan
",293.6,-1.605,18
2165,2015,"
Kevin Chappell
",293.5,0.37,18
2166,2015,"
Sam Saunders
",293.2,-0.496,18
2167,2015,"
Patrick Reed
",292.9,0.8590000000000001,18
2168,2015,"
Seung-Yul Noh
",292.7,-0.154,18
2169,2015,"
Retief Goosen
",292.6,-0.33799999999999997,18
2170,2015,"
J.J. Henry
",292.3,-0.308,18
2171,2015,"
Nick Taylor
",292.3,-0.377,18
2172,2015,"
Tom Hoge
",292.2,0.415,18
2173,2015,"
Camilo Villegas
",292.2,0.17600000000000002,18
2174,2015,"
Boo Weekley
",292.0,0.425,18
2175,2015,"
Byron Smith
",291.9,-0.873,17
2176,2015,"
Jordan Spieth
",291.8,2.154,17
2177,2015,"
Scott Stallings
",291.8,-0.5579999999999999,17
2178,2015,"
Ernie Els
",291.7,-0.6,17
2179,2015,"
Carl Pettersson
",291.6,0.23600000000000002,17
2180,2015,"
Bill Haas
",290.7,0.46,17
2181,2015,"
Chesson Hadley
",290.7,-0.35700000000000004,17
2182,2015,"
Johnson Wagner
",290.7,0.095,17
2183,2015,"
Vijay Singh
",290.6,0.302,17
2184,2015,"
Padraig Harrington
",290.5,-0.7559999999999999,17
2185,2015,"
Jason Gore
",290.4,0.08900000000000001,17
2186,2015,"
Scott Pinckney
",290.3,-0.131,17
2187,2015,"
John Senden
",290.2,0.08199999999999999,17
2188,2015,"
Cameron Percy
",290.0,0.02,17
2189,2015,"
Rory Sabbatini
",290.0,0.461,17
2190,2015,"
Sangmoon Bae
",289.8,0.059000000000000004,16
2191,2015,"
Oscar Fraustro
",289.5,-1.3159999999999998,16
2192,2015,"
David Lingmerth
",289.5,0.405,16
2193,2015,"
Kevin Streelman
",289.5,0.133,16
2194,2015,"
Bo Van Pelt
",289.5,-0.25,16
2195,2015,"
Webb Simpson
",289.4,0.7,16
2196,2015,"
Gonzalo Fernandez-Castaño
",289.3,-0.6459999999999999,16
2197,2015,"
Michael Thompson
",289.3,-0.195,16
2198,2015,"
Ryo Ishikawa
",289.2,-0.051,16
2199,2015,"
Derek Fathauer
",288.8,-0.17300000000000001,16
2200,2015,"
Michael Putnam
",288.8,-0.153,16
2201,2015,"
Blayne Barber
",288.6,0.015,16
2202,2015,"
Matt Kuchar
",288.5,1.133,16
2203,2015,"
Erik Compton
",288.4,0.084,16
2204,2015,"
Brandt Snedeker
",288.4,0.607,16
2205,2015,"
Steve Wheatcroft
",288.3,-0.038,16
2206,2015,"
Scott Brown
",288.2,0.185,16
2207,2015,"
Adam Hadwin
",288.2,0.183,16
2208,2015,"
Ben Martin
",288.1,0.28,16
2209,2015,"
John Peterson
",288.1,0.251,16
2210,2015,"
Kyle Reifers
",288.0,0.136,16
2211,2015,"
Brian Harman
",287.9,0.413,15
2212,2015,"
Kevin Kisner
",287.8,0.628,15
2213,2015,"
Bill Lunde
",287.7,-1.244,15
2214,2015,"
Jonas Blixt
",287.6,-0.44,15
2215,2015,"
Jonathan Byrd
",287.5,0.23199999999999998,15
2216,2015,"
Jonathan Randolph
",287.2,-0.718,15
2217,2015,"
Brice Garnett
",287.1,-0.532,15
2218,2015,"
Andrew Svoboda
",287.1,-1.067,15
2219,2015,"
Jason Dufner
",286.7,0.222,15
2220,2015,"
Ian Poulter
",286.7,0.5539999999999999,15
2221,2015,"
Matt Every
",286.6,-0.968,15
2222,2015,"
Eric Axley
",286.4,-0.9520000000000001,15
2223,2015,"
Chez Reavie
",286.3,0.08,15
2224,2015,"
George McNeill
",286.2,0.563,15
2225,2015,"
Nicholas Thompson
",286.0,-0.7120000000000001,15
2226,2015,"
Chris Kirk
",285.8,0.414,14
2227,2015,"
Tyrone Van Aswegen
",285.6,-0.58,14
2228,2015,"
Brendon de Jonge
",285.3,0.312,14
2229,2015,"
Chad Campbell
",285.2,0.43700000000000006,14
2230,2015,"
Troy Merritt
",285.2,-0.195,14
2231,2015,"
John Merrick
",285.0,-0.35600000000000004,14
2232,2015,"
Jeff Overton
",284.8,0.091,14
2233,2015,"
Pat Perez
",284.6,0.586,14
2234,2015,"
Russell Knox
",284.4,0.8059999999999999,14
2235,2015,"
Daniel Summerhays
",284.0,0.541,14
2236,2015,"
Luke Guthrie
",283.9,-0.037000000000000005,13
2237,2015,"
Spencer Levin
",283.7,0.07,13
2238,2015,"
Sung Joon Park
",283.7,-0.588,13
2239,2015,"
Ricky Barnes
",283.3,-0.396,13
2240,2015,"
Alex Cejka
",283.3,-0.217,13
2241,2015,"
Jim Renner
",283.3,-1.449,13
2242,2015,"
Fabián Gómez
",283.2,-0.324,13
2243,2015,"
Danny Lee
",283.1,0.7290000000000001,13
2244,2015,"
Chris Stroud
",283.0,0.002,13
2245,2015,"
Robert Allenby
",282.7,-0.97,13
2246,2015,"
Zach Johnson
",282.6,1.12,13
2247,2015,"
Ryan Moore
",282.6,0.578,13
2248,2015,"
Whee Kim
",282.4,-0.013000000000000001,13
2249,2015,"
Jim Furyk
",281.9,1.6340000000000001,12
2250,2015,"
Cameron Tringale
",281.8,0.369,12
2251,2015,"
Francesco Molinari
",281.6,0.604,12
2252,2015,"
Greg Chalmers
",281.5,-0.605,12
2253,2015,"
D.A. Points
",280.8,-0.451,12
2254,2015,"
David Hearn
",280.6,0.35600000000000004,12
2255,2015,"
Scott Langley
",280.5,0.126,12
2256,2015,"
William McGirt
",280.4,0.455,12
2257,2015,"
Kevin Na
",280.1,0.9440000000000001,12
2258,2015,"
Roberto Castro
",279.8,-0.12,11
2259,2015,"
John Huh
",279.8,0.08800000000000001,11
2260,2015,"
Mark Wilson
",279.2,0.026000000000000002,11
2261,2015,"
Tim Wilkinson
",279.1,-0.847,11
2262,2015,"
Andrew Putnam
",278.7,-0.905,11
2263,2015,"
Mark Hubbard
",278.5,-0.38299999999999995,11
2264,2015,"
Chad Collins
",278.4,0.214,11
2265,2015,"
Steven Alker
",278.3,0.017,11
2266,2015,"
Ken Duke
",278.1,-0.37799999999999995,11
2267,2015,"
Bryce Molder
",277.9,0.18899999999999997,10
2268,2015,"
Jerry Kelly
",277.2,0.436,10
2269,2015,"
Jason Bohn
",277.1,0.777,10
2270,2015,"
Luke Donald
",277.0,0.584,10
2271,2015,"
Colt Knost
",276.6,0.196,10
2272,2015,"
K.J. Choi
",276.5,0.256,10
2273,2015,"
Brian Stuard
",276.5,-0.24,10
2274,2015,"
Brendon Todd
",276.4,0.83,10
2275,2015,"
Heath Slocum
",275.8,-1.564,9
2276,2015,"
Brian Davis
",275.5,-0.512,9
2277,2015,"
Jon Curran
",273.5,-0.08800000000000001,8
2278,2015,"
Zac Blair
",273.1,0.171,8
2279,2015,"
Billy Hurley III
",271.9,-0.11199999999999999,7
2280,2015,"
Justin Leonard
",271.6,-0.313,7
2281,2015,"
Ben Crane
",271.0,-0.5579999999999999,7
2282,2015,"
David Toms
",270.0,0.076,7
2283,2016,"
J.B. Holmes
",314.5,0.504,29
2284,2016,"
Dustin Johnson
",313.6,1.9280000000000002,28
2285,2016,"
Tony Finau
",312.2,0.128,28
2286,2016,"
Bubba Watson
",310.6,0.992,27
2287,2016,"
Andrew Loupe
",309.3,-0.115,26
2288,2016,"
Jason Kokrak
",307.4,0.525,25
2289,2016,"
Luke List
",306.9,0.436,25
2290,2016,"
Hudson Swafford
",306.9,0.298,25
2291,2016,"
Rory McIlroy
",306.8,1.681,25
2292,2016,"
Gary Woodland
",306.1,0.903,25
2293,2016,"
Jamie Lovemark
",304.8,0.504,24
2294,2016,"
Ryan Palmer
",304.7,0.774,24
2295,2016,"
Adam Scott
",304.6,1.8940000000000001,24
2296,2016,"
Jhonattan Vegas
",304.4,0.5710000000000001,24
2297,2016,"
Jason Day
",304.2,2.1180000000000003,24
2298,2016,"
Justin Rose
",303.9,1.128,23
2299,2016,"
Charles Howell III
",303.4,0.701,23
2300,2016,"
Robert Garrigus
",303.3,0.637,23
2301,2016,"
Brooks Koepka
",302.6,1.092,23
2302,2016,"
Sean O'Hair
",302.2,0.371,23
2303,2016,"
Brendan Steele
",302.2,0.255,23
2304,2016,"
Harold Varner III
",302.0,0.124,23
2305,2016,"
Rickie Fowler
",301.6,1.3780000000000001,22
2306,2016,"
Justin Thomas
",301.3,0.32,22
2307,2016,"
Jimmy Walker
",301.3,0.892,22
2308,2016,"
Patrick Rodgers
",300.5,0.311,22
2309,2016,"
Keegan Bradley
",300.0,0.298,22
2310,2016,"
Sergio Garcia
",299.9,0.8009999999999999,21
2311,2016,"
Harris English
",299.2,0.634,21
2312,2016,"
Smylie Kaufman
",299.0,0.344,21
2313,2016,"
Carlos Ortiz
",298.9,-0.723,21
2314,2016,"
Shane Lowry
",298.7,0.669,21
2315,2016,"
Martin Laird
",298.5,0.306,21
2316,2016,"
Daniel Berger
",298.4,0.893,21
2317,2016,"
Lucas Glover
",298.3,0.5720000000000001,21
2318,2016,"
Charley Hoffman
",298.2,0.525,21
2319,2016,"
Graham DeLaet
",297.9,0.12,20
2320,2016,"
Scott Piercy
",297.9,0.187,20
2321,2016,"
Greg Owen
",297.7,-0.45299999999999996,20
2322,2016,"
Rhein Gibson
",297.5,-0.708,20
2323,2016,"
Patrick Reed
",297.4,1.026,20
2324,2016,"
Stewart Cink
",296.9,0.062,20
2325,2016,"
Scott Pinckney
",296.8,-0.325,20
2326,2016,"
Charl Schwartzel
",296.7,1.043,20
2327,2016,"
Chesson Hadley
",296.5,-0.196,20
2328,2016,"
Kevin Chappell
",296.3,0.77,20
2329,2016,"
Nick Taylor
",296.2,-0.068,20
2330,2016,"
Branden Grace
",295.6,0.855,19
2331,2016,"
Russell Henley
",295.6,0.56,19
2332,2016,"
Scott Stallings
",295.5,0.138,19
2333,2016,"
Jordan Spieth
",295.4,1.569,19
2334,2016,"
Seung-Yul Noh
",295.3,0.026000000000000002,19
2335,2016,"
Brett Stegmaier
",295.3,0.048,19
2336,2016,"
Paul Casey
",295.2,1.3719999999999999,19
2337,2016,"
Marc Leishman
",295.0,0.51,19
2338,2016,"
Matt Jones
",294.8,-0.324,19
2339,2016,"
Hunter Mahan
",294.8,-0.779,19
2340,2016,"
Phil Mickelson
",294.8,1.364,19
2341,2016,"
Andres Gonzales
",294.7,-0.462,19
2342,2016,"
Andrew Landry
",294.7,-0.04,19
2343,2016,"
Wes Roach
",294.7,-0.316,19
2344,2016,"
Robert Streb
",294.7,0.21,19
2345,2016,"
Ángel Cabrera
",294.6,-1.1640000000000001,19
2346,2016,"
Derek Ernst
",294.6,-0.6829999999999999,19
2347,2016,"
Hideki Matsuyama
",294.5,1.29,19
2348,2016,"
Morgan Hoffmann
",294.4,-0.11599999999999999,19
2349,2016,"
Emiliano Grillo
",294.3,0.479,19
2350,2016,"
Louis Oosthuizen
",294.0,0.836,19
2351,2016,"
Si Woo Kim
",293.5,0.503,18
2352,2016,"
Jason Dufner
",293.2,0.488,18
2353,2016,"
Bronson Burgoon
",293.1,-0.2,18
2354,2016,"
Billy Horschel
",293.0,0.8290000000000001,18
2355,2016,"
Will Wilcox
",292.9,-0.08900000000000001,18
2356,2016,"
Ernie Els
",292.8,-0.024,18
2357,2016,"
Brandt Snedeker
",292.6,0.968,18
2358,2016,"
Scott Brown
",292.5,0.011000000000000001,18
2359,2016,"
Sung Kang
",292.4,0.004,18
2360,2016,"
Shawn Stefani
",292.1,-0.14400000000000002,18
2361,2016,"
Steve Marino
",292.0,-0.48700000000000004,18
2362,2016,"
Geoff Ogilvy
",291.9,-0.187,17
2363,2016,"
Sam Saunders
",291.8,-0.23199999999999998,17
2364,2016,"
Aaron Baddeley
",291.7,0.257,17
2365,2016,"
Anirban Lahiri
",291.7,0.068,17
2366,2016,"
Boo Weekley
",291.5,0.08199999999999999,17
2367,2016,"
Michael Thompson
",291.4,-0.07200000000000001,17
2368,2016,"
Patton Kizzire
",291.3,0.40299999999999997,17
2369,2016,"
Jim Herman
",291.1,-0.207,17
2370,2016,"
James Hahn
",290.9,-0.19899999999999998,17
2371,2016,"
Thomas Aiken
",290.5,0.156,17
2372,2016,"
Jonas Blixt
",290.3,-0.086,17
2373,2016,"
Dawie van der Walt
",290.2,-0.27399999999999997,17
2374,2016,"
Adam Hadwin
",290.1,0.519,17
2375,2016,"
Kelly Kraft
",289.8,0.057999999999999996,16
2376,2016,"
Vijay Singh
",289.8,0.128,16
2377,2016,"
Brian Harman
",289.7,0.16899999999999998,16
2378,2016,"
John Senden
",289.7,0.451,16
2379,2016,"
Blayne Barber
",289.6,0.099,16
2380,2016,"
Bill Haas
",289.6,0.519,16
2381,2016,"
Padraig Harrington
",289.6,-0.067,16
2382,2016,"
Tom Hoge
",289.5,-0.32299999999999995,16
2383,2016,"
Johnson Wagner
",289.4,0.368,16
2384,2016,"
Luke Guthrie
",289.3,-0.444,16
2385,2016,"
Jason Gore
",289.2,-0.5579999999999999,16
2386,2016,"
Kevin Streelman
",289.1,0.124,16
2387,2016,"
Fabián Gómez
",289.0,-0.037000000000000005,16
2388,2016,"
Kevin Kisner
",289.0,0.5479999999999999,16
2389,2016,"
Steven Bowditch
",288.9,-3.2089999999999996,16
2390,2016,"
Retief Goosen
",288.8,0.613,16
2391,2016,"
Hiroshi Iwata
",288.8,-0.643,16
2392,2016,"
Ben Martin
",288.8,0.023,16
2393,2016,"
Derek Fathauer
",288.2,-0.435,16
2394,2016,"
Henrik Norlander
",288.1,0.063,16
2395,2016,"
Kyle Stanley
",288.1,0.17600000000000002,16
2396,2016,"
Daniel Summerhays
",288.0,0.23600000000000002,16
2397,2016,"
Tyrone Van Aswegen
",288.0,-0.009000000000000001,16
2398,2016,"
Chad Campbell
",287.9,0.544,15
2399,2016,"
Rod Pampling
",287.7,-0.426,15
2400,2016,"
Ricky Barnes
",287.6,0.295,15
2401,2016,"
Whee Kim
",287.6,-0.209,15
2402,2016,"
William McGirt
",287.6,0.958,15
2403,2016,"
Rory Sabbatini
",287.6,-1.403,15
2404,2016,"
Brendon de Jonge
",287.5,-0.332,15
2405,2016,"
J.J. Henry
",287.3,-0.7340000000000001,15
2406,2016,"
Chez Reavie
",287.3,0.5,15
2407,2016,"
Kyle Reifers
",287.3,0.177,15
2408,2016,"
Troy Merritt
",287.2,-0.364,15
2409,2016,"
Vaughn Taylor
",287.0,0.033,15
2410,2016,"
Camilo Villegas
",287.0,-0.369,15
2411,2016,"
Francesco Molinari
",286.7,0.562,15
2412,2016,"
Danny Lee
",286.6,0.268,15
2413,2016,"
Martin Piller
",286.6,-0.479,15
2414,2016,"
Webb Simpson
",286.3,0.667,15
2415,2016,"
Cameron Smith
",286.3,-0.763,15
2416,2016,"
Chris Stroud
",286.3,0.121,15
2417,2016,"
Steve Wheatcroft
",286.2,-0.221,15
2418,2016,"
Chris Kirk
",285.9,0.653,14
2419,2016,"
Russell Knox
",285.8,0.506,14
2420,2016,"
Matt Kuchar
",285.8,1.314,14
2421,2016,"
Scott Langley
",285.7,-0.594,14
2422,2016,"
Will MacKenzie
",285.6,-0.304,14
2423,2016,"
Tyler Aldridge
",285.2,-0.24,14
2424,2016,"
Cameron Tringale
",285.1,-0.024,14
2425,2016,"
Jeff Overton
",285.0,-0.49200000000000005,14
2426,2016,"
David Lingmerth
",284.8,0.261,14
2427,2016,"
Erik Compton
",284.7,-0.687,14
2428,2016,"
John Huh
",284.7,-0.051,14
2429,2016,"
George McNeill
",284.5,-0.7909999999999999,14
2430,2016,"
Michael Kim
",284.3,-0.147,14
2431,2016,"
Roberto Castro
",284.2,0.5870000000000001,14
2432,2016,"
Ryan Moore
",283.2,0.895,13
2433,2016,"
Luke Donald
",282.9,0.37799999999999995,13
2434,2016,"
Stuart Appleby
",282.7,0.17600000000000002,13
2435,2016,"
D.A. Points
",282.3,-0.406,13
2436,2016,"
Robert Allenby
",282.2,-1.95,13
2437,2016,"
Alex Cejka
",281.5,0.642,12
2438,2016,"
Graeme McDowell
",281.4,-0.17800000000000002,12
2439,2016,"
Spencer Levin
",281.3,0.23800000000000002,12
2440,2016,"
David Hearn
",281.2,0.525,12
2441,2016,"
Rob Oppenheim
",281.2,-0.298,12
2442,2016,"
Jim Furyk
",280.8,0.53,12
2443,2016,"
D.H. Lee
",280.4,-1.778,12
2444,2016,"
Ben Crane
",280.3,0.20199999999999999,12
2445,2016,"
Freddie Jacobson
",280.3,0.07200000000000001,12
2446,2016,"
Ken Duke
",280.2,-0.7340000000000001,12
2447,2016,"
Mark Hubbard
",280.2,-0.21600000000000003,12
2448,2016,"
Bryce Molder
",280.2,0.54,12
2449,2016,"
Zach Johnson
",280.1,0.609,12
2450,2016,"
Brendon Todd
",280.1,-1.5930000000000002,12
2451,2016,"
Peter Malnati
",279.7,-0.652,11
2452,2016,"
Kevin Na
",279.6,0.627,11
2453,2016,"
Chad Collins
",279.3,-0.452,11
2454,2016,"
Tim Wilkinson
",279.3,0.561,11
2455,2016,"
Dicky Pride
",278.9,-0.83,11
2456,2016,"
Jerry Kelly
",278.2,0.16699999999999998,11
2457,2016,"
Steve Stricker
",278.0,0.721,11
2458,2016,"
Billy Hurley III
",277.7,0.348,10
2459,2016,"
Brian Stuard
",277.7,-0.09300000000000001,10
2460,2016,"
Abraham Ancer
",276.4,-0.727,10
2461,2016,"
Jason Bohn
",276.3,-0.22,10
2462,2016,"
Zac Blair
",275.3,-0.37,9
2463,2016,"
K.J. Choi
",275.3,0.204,9
2464,2016,"
Mark Wilson
",274.7,-0.5539999999999999,9
2465,2016,"
Jon Curran
",271.9,0.053,7
2466,2016,"
Colt Knost
",269.7,0.318,6
2467,2016,"
David Toms
",269.7,0.38,6
2468,2017,"
Rory McIlroy
",317.2,1.078,30
2469,2017,"
Dustin Johnson
",315.0,1.882,29
2470,2017,"
Brandon Hagy
",312.7,0.293,28
2471,2017,"
Ryan Brehm
",311.5,-0.172,27
2472,2017,"
Luke List
",311.5,0.691,27
2473,2017,"
Andrew Loupe
",311.3,-1.416,27
2474,2017,"
Brooks Koepka
",311.1,1.204,27
2475,2017,"
Justin Thomas
",309.7,1.811,26
2476,2017,"
Trey Mullinax
",309.6,0.006,26
2477,2017,"
Tony Finau
",309.2,1.147,26
2478,2017,"
Kevin Tway
",309.2,0.433,26
2479,2017,"
Grayson Murray
",308.2,0.064,26
2480,2017,"
Gary Woodland
",307.6,0.659,25
2481,2017,"
J.B. Holmes
",307.5,0.6759999999999999,25
2482,2017,"
Adam Scott
",307.0,1.006,25
2483,2017,"
Xander Schauffele
",306.8,0.8809999999999999,25
2484,2017,"
Jason Kokrak
",306.4,0.052000000000000005,25
2485,2017,"
Patrick Rodgers
",306.3,-0.716,25
2486,2017,"
Jason Day
",306.2,0.935,25
2487,2017,"
Jon Rahm
",305.8,1.778,24
2488,2017,"
Bubba Watson
",305.8,0.085,24
2489,2017,"
Hudson Swafford
",305.1,0.314,24
2490,2017,"
Kevin Chappell
",305.0,0.5379999999999999,24
2491,2017,"
Jamie Lovemark
",304.9,0.743,24
2492,2017,"
Smylie Kaufman
",304.8,-0.177,24
2493,2017,"
Hideki Matsuyama
",303.3,1.2670000000000001,23
2494,2017,"
Ryan Palmer
",303.2,-0.129,23
2495,2017,"
Matt Jones
",302.6,0.278,23
2496,2017,"
Harold Varner III
",302.4,0.109,23
2497,2017,"
Harris English
",301.9,0.038,22
2498,2017,"
Sergio Garcia
",301.9,1.045,22
2499,2017,"
Tag Ridings
",301.6,0.03,22
2500,2017,"
Jhonattan Vegas
",301.3,0.09300000000000001,22
2501,2017,"
Graham DeLaet
",301.1,0.768,22
2502,2017,"
Justin Rose
",300.9,1.232,22
2503,2017,"
Nick Watney
",300.9,0.171,22
2504,2017,"
Robert Garrigus
",300.7,0.253,22
2505,2017,"
Ollie Schniederjans
",300.7,0.38299999999999995,22
2506,2017,"
Martin Flores
",300.6,-0.015,22
2507,2017,"
Brendan Steele
",300.4,0.875,22
2508,2017,"
Byeong Hun An
",300.3,0.589,22
2509,2017,"
Rickie Fowler
",300.3,1.9869999999999999,22
2510,2017,"
Billy Horschel
",300.1,0.004,22
2511,2017,"
Keegan Bradley
",299.8,0.5529999999999999,21
2512,2017,"
Bryson DeChambeau
",299.4,0.19,21
2513,2017,"
Andres Gonzales
",299.2,0.02,21
2514,2017,"
Charl Schwartzel
",299.1,0.7609999999999999,21
2515,2017,"
Patrick Cantlay
",298.9,1.2690000000000001,21
2516,2017,"
Charley Hoffman
",298.7,0.892,21
2517,2017,"
Lucas Glover
",298.6,0.9179999999999999,21
2518,2017,"
Marc Leishman
",298.6,1.422,21
2519,2017,"
Seung-Yul Noh
",298.5,0.18600000000000003,21
2520,2017,"
Seamus Power
",298.1,0.5379999999999999,21
2521,2017,"
Russell Henley
",298.0,0.9390000000000001,21
2522,2017,"
Rick Lamb
",298.0,-0.8240000000000001,21
2523,2017,"
Matt Every
",297.7,-1.454,20
2524,2017,"
Scott Stallings
",297.6,0.02,20
2525,2017,"
Paul Casey
",297.5,1.5430000000000001,20
2526,2017,"
Sean O'Hair
",297.5,0.376,20
2527,2017,"
Cody Gribble
",297.2,-0.524,20
2528,2017,"
Anirban Lahiri
",297.0,-0.18600000000000003,20
2529,2017,"
Daniel Berger
",296.9,0.91,20
2530,2017,"
Charles Howell III
",296.9,0.49200000000000005,20
2531,2017,"
Martin Laird
",296.9,0.8290000000000001,20
2532,2017,"
Stewart Cink
",296.7,1.011,20
2533,2017,"
Kyle Stanley
",296.5,0.951,20
2534,2017,"
Sung Kang
",296.4,0.478,20
2535,2017,"
Shane Lowry
",296.4,1.015,20
2536,2017,"
Louis Oosthuizen
",296.3,1.234,20
2537,2017,"
Brian Campbell
",296.0,-0.428,20
2538,2017,"
Sebastián Muñoz
",296.0,0.16899999999999998,20
2539,2017,"
Bud Cauley
",295.9,0.53,19
2540,2017,"
Scott Piercy
",295.9,-0.275,19
2541,2017,"
Jimmy Walker
",295.7,0.273,19
2542,2017,"
Patrick Reed
",295.6,0.976,19
2543,2017,"
Jordan Spieth
",295.6,1.9240000000000002,19
2544,2017,"
J.T. Poston
",295.5,0.031,19
2545,2017,"
Jason Dufner
",294.6,0.653,19
2546,2017,"
Hunter Mahan
",294.5,-0.568,19
2547,2017,"
Dominic Bozzelli
",294.4,-0.449,19
2548,2017,"
Mackenzie Hughes
",294.3,0.172,19
2549,2017,"
Robert Streb
",294.3,0.078,19
2550,2017,"
J.J. Henry
",294.1,-0.172,19
2551,2017,"
Shawn Stefani
",294.0,-0.043,19
2552,2017,"
Kevin Streelman
",294.0,0.16899999999999998,19
2553,2017,"
James Hahn
",293.9,0.26,18
2554,2017,"
Morgan Hoffmann
",293.9,-0.06,18
2555,2017,"
Sam Saunders
",293.6,0.071,18
2556,2017,"
Julián Etulain
",293.5,-0.307,18
2557,2017,"
Phil Mickelson
",293.5,1.048,18
2558,2017,"
Emiliano Grillo
",293.3,0.359,18
2559,2017,"
Bill Haas
",293.0,0.9229999999999999,18
2560,2017,"
Patton Kizzire
",293.0,-0.578,18
2561,2017,"
Aaron Baddeley
",292.6,-0.172,18
2562,2017,"
Cameron Smith
",292.6,0.502,18
2563,2017,"
Jim Herman
",292.5,0.368,18
2564,2017,"
Cameron Percy
",292.5,-0.08199999999999999,18
2565,2017,"
Francesco Molinari
",292.4,1.364,18
2566,2017,"
Gonzalo Fernandez-Castaño
",292.1,-0.078,18
2567,2017,"
Branden Grace
",292.0,0.271,18
2568,2017,"
Kelly Kraft
",291.9,-0.6809999999999999,17
2569,2017,"
Retief Goosen
",291.8,-0.39,17
2570,2017,"
Rafa Cabrera Bello
",291.7,0.147,17
2571,2017,"
Ben Martin
",291.7,0.163,17
2572,2017,"
Rory Sabbatini
",291.6,0.125,17
2573,2017,"
Nick Taylor
",291.6,0.151,17
2574,2017,"
J.J. Spaun
",291.5,-0.07200000000000001,17
2575,2017,"
Adam Hadwin
",291.3,0.551,17
2576,2017,"
Blayne Barber
",291.2,0.013000000000000001,17
2577,2017,"
Richy Werenski
",291.2,-0.223,17
2578,2017,"
Danny Lee
",291.1,0.325,17
2579,2017,"
Pat Perez
",290.9,0.862,17
2580,2017,"
David Lingmerth
",290.6,0.475,17
2581,2017,"
Troy Merritt
",290.2,-0.162,17
2582,2017,"
Whee Kim
",290.0,-0.20800000000000002,17
2583,2017,"
Brian Harman
",289.9,0.746,16
2584,2017,"
Boo Weekley
",289.9,-0.32299999999999995,16
2585,2017,"
Si Woo Kim
",289.8,-0.965,16
2586,2017,"
Michael Kim
",289.6,0.247,16
2587,2017,"
Kevin Kisner
",289.5,1.043,16
2588,2017,"
Scott Brown
",289.0,-0.068,16
2589,2017,"
Jonas Blixt
",288.8,-0.341,16
2590,2017,"
Ryo Ishikawa
",288.8,-1.1320000000000001,16
2591,2017,"
Brett Stegmaier
",288.7,-1.265,16
2592,2017,"
Camilo Villegas
",288.7,0.218,16
2593,2017,"
Russell Knox
",288.6,-0.183,16
2594,2017,"
Brad Fritsch
",288.3,-0.7190000000000001,16
2595,2017,"
Miguel Angel Carballo
",288.1,-1.358,16
2596,2017,"
Johnson Wagner
",288.1,-0.336,16
2597,2017,"
Ryan Moore
",288.0,0.301,16
2598,2017,"
Rod Pampling
",287.8,-0.677,15
2599,2017,"
Jonathan Randolph
",287.7,-0.41600000000000004,15
2600,2017,"
Steven Bowditch
",287.3,-2.889,15
2601,2017,"
C.T. Pan
",287.2,-0.087,15
2602,2017,"
Tyrone Van Aswegen
",287.2,-0.217,15
2603,2017,"
John Huh
",287.1,0.099,15
2604,2017,"
Nicholas Lindheim
",287.1,-1.285,15
2605,2017,"
Daniel Summerhays
",287.1,0.049,15
2606,2017,"
Chris Kirk
",287.0,-0.228,15
2607,2017,"
Zach Johnson
",286.9,0.631,15
2608,2017,"
Chris Stroud
",286.8,0.013000000000000001,15
2609,2017,"
Derek Fathauer
",286.5,-0.647,15
2610,2017,"
Geoff Ogilvy
",286.5,-0.152,15
2611,2017,"
Webb Simpson
",286.5,0.9420000000000001,15
2612,2017,"
Brett Drewitt
",286.4,-1.035,15
2613,2017,"
Kyle Reifers
",286.1,-0.418,15
2614,2017,"
Chad Campbell
",285.6,0.405,14
2615,2017,"
Matt Kuchar
",285.4,1.173,14
2616,2017,"
William McGirt
",285.2,-0.098,14
2617,2017,"
Chez Reavie
",285.2,0.84,14
2618,2017,"
Fabián Gómez
",285.1,-0.40700000000000003,14
2619,2017,"
Tom Hoge
",285.1,-0.27399999999999997,14
