,"year","rank","player_name","rounds","three_putt_percent","total_3_putts","total_holes"
3543,2010,"
        88","
Blake Adams
",84,2.98,45,1512
3544,2010,"
        89","
Steve Flesch
",78,2.99,42,1404
3545,2010,"
        T90","
Jeff Overton
",89,3,48,1602
3546,2010,"
        T90","
Mark Wilson
",87,3,47,1566
3547,2010,"
        T92","
Bob Estes
",79,3.02,43,1422
3548,2010,"
        T92","
Derek Lamely
",81,3.02,44,1458
3549,2010,"
        T92","
Brian Stuard
",81,3.02,44,1458
3550,2010,"
        T95","
Ted Purdy
",86,3.04,47,1548
3551,2010,"
        T95","
Kevin Stadler
",86,3.04,47,1548
3552,2010,"
        97","
John Merrick
",109,3.06,60,1962
3553,2010,"
        98","
Steve Wheatcroft
",74,3.08,41,1332
3554,2010,"
        99","
Scott Piercy
",88,3.09,49,1584
3555,2010,"
        100","
Michael Connell
",89,3.12,50,1602
3556,2010,"
        101","
Jay Williamson
",76,3.14,43,1368
3557,2010,"
        102","
Pat Perez
",90,3.15,51,1620
3558,2010,"
        T103","
Alex Cejka
",81,3.16,46,1458
3559,2010,"
        T103","
Nick Watney
",91,3.16,50,1584
3560,2010,"
        T105","
Michael Bradley
",77,3.17,44,1386
3561,2010,"
        T105","
Rickie Fowler
",98,3.17,56,1764
3562,2010,"
        T105","
Troy Matteson
",84,3.17,48,1512
3563,2010,"
        T108","
Ricky Barnes
",103,3.18,59,1854
3564,2010,"
        T108","
K.J. Choi
",82,3.18,47,1476
3565,2010,"
        T108","
John Senden
",103,3.18,59,1854
3566,2010,"
        111","
Stewart Cink
",84,3.19,46,1440
3567,2010,"
        T112","
Jerry Kelly
",99,3.2,57,1782
3568,2010,"
        T112","
James Nitties
",92,3.2,53,1656
3569,2010,"
        114","
Boo Weekley
",88,3.22,51,1584
3570,2010,"
        115","
Troy Merritt
",86,3.23,50,1548
3571,2010,"
        116","
Henrik Bjornstad
",72,3.24,42,1296
3572,2010,"
        T117","
Aron Price
",70,3.25,41,1260
3573,2010,"
        T117","
Chris Tidland
",77,3.25,45,1386
3574,2010,"
        T117","
Garrett Willis
",82,3.25,48,1476
3575,2010,"
        120","
Craig Bowden
",56,3.27,33,1008
3576,2010,"
        T121","
Brett Quigley
",96,3.3,57,1728
3577,2010,"
        T121","
Josh Teater
",101,3.3,60,1818
3578,2010,"
        123","
Rory McIlroy
",54,3.31,31,936
3579,2010,"
        T124","
Matt Every
",60,3.33,36,1080
3580,2010,"
        T124","
J.B. Holmes
",100,3.33,60,1800
3581,2010,"
        T124","
Geoff Ogilvy
",62,3.33,36,1080
3582,2010,"
        T124","
Johnson Wagner
",85,3.33,51,1530
3583,2010,"
        128","
Brian Davis
",101,3.36,61,1818
3584,2010,"
        129","
Bo Van Pelt
",104,3.37,63,1872
3585,2010,"
        130","
Steve Lowery
",67,3.4,41,1206
3586,2010,"
        131","
Andres Romero
",73,3.42,45,1314
3587,2010,"
        132","
Ángel Cabrera
",64,3.44,39,1134
3588,2010,"
        T133","
Robert Allenby
",76,3.45,46,1332
3589,2010,"
        T133","
Vance Veazey
",58,3.45,36,1044
3590,2010,"
        135","
David Lutterus
",69,3.46,43,1242
3591,2010,"
        136","
Martin Flores
",75,3.48,47,1350
3592,2010,"
        T137","
Tom Gillis
",97,3.49,61,1746
3593,2010,"
        T137","
John Mallinger
",78,3.49,49,1404
3594,2010,"
        T137","
Heath Slocum
",97,3.49,61,1746
3595,2010,"
        140","
Steve Marino
",81,3.5,51,1458
3596,2010,"
        141","
Jeff Maggert
",76,3.51,48,1368
3597,2010,"
        T142","
Ben Crane
",85,3.52,52,1476
3598,2010,"
        T142","
Jason Day
",82,3.52,52,1476
3599,2010,"
        T142","
Dustin Johnson
",83,3.52,52,1476
3600,2010,"
        T142","
Chris Stroud
",90,3.52,57,1620
3601,2010,"
        T146","
Trevor Immelman
",55,3.54,35,990
3602,2010,"
        T146","
Lee Janzen
",77,3.54,49,1386
3603,2010,"
        T148","
Woody Austin
",93,3.58,60,1674
3604,2010,"
        T148","
D.A. Points
",90,3.58,58,1620
3605,2010,"
        T150","
Cameron Beckman
",68,3.59,44,1224
3606,2010,"
        T150","
Jonathan Byrd
",85,3.59,55,1530
3607,2010,"
        T150","
Mathew Goggin
",85,3.59,55,1530
3608,2010,"
        T150","
Bill Lunde
",79,3.59,51,1422
3609,2010,"
        154","
Lucas Glover
",75,3.6,48,1332
3610,2010,"
        155","
Greg Owen
",69,3.62,45,1242
3611,2010,"
        T156","
Paul Goydos
",78,3.63,51,1404
3612,2010,"
        T156","
Greg Kraft
",52,3.63,34,936
3613,2010,"
        158","
Robert Garrigus
",71,3.68,47,1278
3614,2010,"
        159","
Michael Letzig
",84,3.7,56,1512
3615,2010,"
        T160","
George McNeill
",79,3.73,53,1422
3616,2010,"
        T160","
Cameron Percy
",73,3.73,49,1314
3617,2010,"
        162","
Justin Bolli
",55,3.74,37,990
3618,2010,"
        163","
Roger Tambellini
",77,3.75,52,1386
3619,2010,"
        T164","
Marc Leishman
",87,3.77,59,1566
3620,2010,"
        T164","
Hunter Mahan
",85,3.77,57,1512
3621,2010,"
        166","
Camilo Villegas
",78,3.78,49,1296
3622,2010,"
        167","
Martin Laird
",91,3.85,63,1638
3623,2010,"
        T168","
Sean O'Hair
",84,3.86,57,1476
3624,2010,"
        T168","
D.J. Trahan
",92,3.86,64,1656
3625,2010,"
        170","
Will MacKenzie
",72,3.94,51,1296
3626,2010,"
        171","
John Rollins
",81,3.98,58,1458
3627,2010,"
        T172","
John Daly
",63,4.06,46,1134
3628,2010,"
        T172","
Sergio Garcia
",58,4.06,38,936
3629,2010,"
        174","
Roland Thatcher
",72,4.09,53,1296
3630,2010,"
        175","
Chris Wilson
",65,4.1,48,1170
3631,2010,"
        176","
Jeff Gove
",57,4.19,43,1026
3632,2010,"
        177","
Billy Mayfair
",78,4.2,59,1404
3633,2010,"
        T178","
Kris Blanks
",91,4.21,69,1638
3634,2010,"
        T178","
Jason Dufner
",87,4.21,66,1566
3635,2010,"
        180","
Cameron Tringale
",55,4.24,42,990
3636,2010,"
        181","
Rory Sabbatini
",79,4.27,60,1404
3637,2010,"
        182","
Vijay Singh
",75,4.28,57,1332
3638,2010,"
        183","
Nicholas Thompson
",88,4.29,68,1584
3639,2010,"
        T184","
Rocco Mediate
",71,4.3,55,1278
3640,2010,"
        T184","
Garth Mulroy
",53,4.3,41,954
3641,2010,"
        186","
Kenny Perry
",69,4.33,53,1224
3642,2010,"
        187","
Davis Love III
",79,4.36,62,1422
3643,2010,"
        188","
Adam Scott
",70,4.41,54,1224
3644,2010,"
        189","
Charles Warren
",64,4.43,51,1152
3645,2010,"
        T190","
Mark Calcavecchia
",50,4.67,42,900
3646,2010,"
        T190","
Graham DeLaet
",88,4.67,74,1584
3647,2010,"
        192","
Mathias Grönberg
",61,4.92,54,1098
3648,2011,"
        1","
Luke Donald
",73,1.24,15,1206
3649,2011,"
        2","
Freddie Jacobson
",92,1.75,29,1656
3650,2011,"
        T3","
Greg Chalmers
",88,1.83,29,1584
3651,2011,"
        T3","
Matt Kuchar
",94,1.83,29,1584
3652,2011,"
        T3","
Bryce Molder
",82,1.83,27,1476
3653,2011,"
        6","
Kevin Kisner
",70,1.98,25,1260
3654,2011,"
        7","
George McNeill
",69,2.01,25,1242
3655,2011,"
        8","
Jonathan Byrd
",83,2.03,30,1476
3656,2011,"
        T9","
Richard Johnson
",64,2.08,24,1152
3657,2011,"
        T9","
Colt Knost
",80,2.08,30,1440
3658,2011,"
        11","
Carl Pettersson
",95,2.11,36,1710
3659,2011,"
        12","
Brendon de Jonge
",105,2.12,40,1890
3660,2011,"
        13","
Spencer Levin
",113,2.16,44,2034
3661,2011,"
        14","
Vaughn Taylor
",89,2.18,35,1602
3662,2011,"
        15","
Nate Smith
",66,2.19,26,1188
3663,2011,"
        16","
Dean Wilson
",62,2.24,25,1116
3664,2011,"
        T17","
Kevin Na
",84,2.25,34,1512
3665,2011,"
        T17","
Steve Stricker
",70,2.25,28,1242
3666,2011,"
        19","
Tim Petrovic
",88,2.27,36,1584
3667,2011,"
        20","
Sergio Garcia
",61,2.28,25,1098
3668,2011,"
        21","
Trevor Immelman
",84,2.31,35,1512
3669,2011,"
        22","
Webb Simpson
",98,2.32,41,1764
3670,2011,"
        T23","
Zach Johnson
",79,2.35,33,1404
3671,2011,"
        T23","
Matt Jones
",71,2.35,30,1278
3672,2011,"
        T25","
Chris Couch
",73,2.36,31,1314
3673,2011,"
        T25","
Tag Ridings
",87,2.36,37,1566
3674,2011,"
        T27","
J.J. Henry
",96,2.37,41,1728
3675,2011,"
        T27","
Ryan Moore
",79,2.37,32,1350
3676,2011,"
        29","
Nick Watney
",80,2.38,33,1386
3677,2011,"
        T30","
Brian Gay
",90,2.41,39,1620
3678,2011,"
        T30","
Charlie Wi
",83,2.41,36,1494
3679,2011,"
        32","
Lee Janzen
",62,2.42,27,1116
3680,2011,"
        33","
Steve Elkington
",50,2.44,22,900
3681,2011,"
        34","
Michael Bradley
",74,2.48,33,1332
3682,2011,"
        35","
David Toms
",78,2.49,35,1404
3683,2011,"
        36","
Ian Poulter
",52,2.51,23,918
3684,2011,"
        37","
Joe Ogilvie
",75,2.52,34,1350
3685,2011,"
        38","
Aaron Baddeley
",77,2.53,35,1386
3686,2011,"
        39","
Brandt Snedeker
",85,2.55,39,1530
3687,2011,"
        40","
Paul Stankowski
",78,2.56,36,1404
3688,2011,"
        41","
Steve Flesch
",88,2.59,41,1584
3689,2011,"
        42","
Jerry Kelly
",85,2.61,40,1530
3690,2011,"
        T43","
Chris Kirk
",87,2.62,41,1566
3691,2011,"
        T43","
Brendan Steele
",89,2.62,42,1602
3692,2011,"
        45","
Blake Adams
",116,2.63,55,2088
3693,2011,"
        T46","
William McGirt
",103,2.64,49,1854
3694,2011,"
        T46","
Matt McQuillan
",59,2.64,28,1062
3695,2011,"
        T46","
Y.E. Yang
",63,2.64,28,1062
3696,2011,"
        49","
Michael Putnam
",67,2.65,32,1206
3697,2011,"
        50","
Hunter Haas
",96,2.66,46,1728
3698,2011,"
        51","
David Mathis
",83,2.68,40,1494
3699,2011,"
        52","
Shane Bertsch
",62,2.69,30,1116
3700,2011,"
        53","
Martin Laird
",77,2.7,37,1368
3701,2011,"
        54","
Justin Leonard
",82,2.71,40,1476
3702,2011,"
        T55","
Keegan Bradley
",91,2.75,45,1638
3703,2011,"
        T55","
Chris DiMarco
",93,2.75,46,1674
3704,2011,"
        T55","
Tim Herron
",85,2.75,42,1530
3705,2011,"
        T58","
Jim Furyk
",87,2.78,43,1548
3706,2011,"
        T58","
David Hearn
",88,2.78,44,1584
3707,2011,"
        T58","
Charles Howell III
",108,2.78,54,1944
3708,2011,"
        T58","
Ryan Palmer
",82,2.78,40,1440
3709,2011,"
        T58","
Rod Pampling
",72,2.78,36,1296
3710,2011,"
        T58","
John Senden
",94,2.78,47,1692
3711,2011,"
        T58","
Josh Teater
",104,2.78,52,1872
3712,2011,"
        T65","
Sung Kang
",63,2.82,32,1134
3713,2011,"
        T65","
Scott McCarron
",65,2.82,33,1170
3714,2011,"
        67","
J.B. Holmes
",57,2.83,27,954
3715,2011,"
        68","
Kevin Streelman
",90,2.84,46,1620
3716,2011,"
        T69","
Brian Davis
",105,2.86,54,1890
3717,2011,"
        T69","
Davis Love III
",70,2.86,36,1260
3718,2011,"
        71","
Jeff Overton
",92,2.87,47,1638
3719,2011,"
        72","
Michael Thompson
",79,2.88,41,1422
3720,2011,"
        73","
Jason Day
",76,2.89,38,1314
3721,2011,"
        74","
Stuart Appleby
",65,2.91,34,1170
3722,2011,"
        T75","
Ben Martin
",74,2.93,39,1332
3723,2011,"
        T75","
Nick O'Hern
",89,2.93,47,1602
3724,2011,"
        T75","
Cameron Tringale
",110,2.93,58,1980
3725,2011,"
        T78","
Stewart Cink
",72,2.94,37,1260
3726,2011,"
        T78","
Rory Sabbatini
",85,2.94,45,1530
3727,2011,"
        T80","
Andres Gonzales
",60,2.96,32,1080
3728,2011,"
        T80","
Bill Haas
",93,2.96,49,1656
3729,2011,"
        82","
Heath Slocum
",89,2.97,47,1584
3730,2011,"
        83","
Troy Matteson
",91,2.99,49,1638
3731,2011,"
        T84","
Ángel Cabrera
",50,3,27,900
3732,2011,"
        T84","
Martin Piller
",63,3,34,1134
3733,2011,"
        T84","
Mark Wilson
",89,3,47,1566
3734,2011,"
        87","
Ryuji Imada
",83,3.01,45,1494
3735,2011,"
        88","
Jimmy Walker
",79,3.02,43,1422
3736,2011,"
        T89","
Andres Romero
",77,3.03,42,1386
3737,2011,"
        T89","
Kevin Stadler
",88,3.03,48,1584
3738,2011,"
        T91","
Arjun Atwal
",91,3.05,50,1638
3739,2011,"
        T91","
James Driscoll
",71,3.05,39,1278
3740,2011,"
        T91","
Alex Prugh
",82,3.05,45,1476
3741,2011,"
        T94","
Briny Baird
",60,3.06,33,1080
3742,2011,"
        T94","
Kevin Chappell
",78,3.06,43,1404
3743,2011,"
        T94","
Retief Goosen
",50,3.06,27,882
3744,2011,"
        97","
Michael Connell
",76,3.07,42,1368
3745,2011,"
        T98","
Lucas Glover
",74,3.08,41,1332
3746,2011,"
        T98","
Jim Renner
",65,3.08,36,1170
3747,2011,"
        T100","
Rickie Fowler
",84,3.09,45,1458
3748,2011,"
        T100","
Johnson Wagner
",81,3.09,45,1458
3749,2011,"
        T102","
Matt Bettencourt
",84,3.11,47,1512
3750,2011,"
        T102","
Alex Cejka
",59,3.11,33,1062
3751,2011,"
        T102","
K.J. Choi
",77,3.11,42,1350
3752,2011,"
        T102","
Fabián Gómez
",84,3.11,47,1512
3753,2011,"
        T102","
Robert Karlsson
",61,3.11,33,1062
3754,2011,"
        T102","
Geoff Ogilvy
",69,3.11,37,1188
3755,2011,"
        108","
Marc Leishman
",87,3.13,49,1566
3756,2011,"
        109","
Stephen Ames
",69,3.14,39,1242
3757,2011,"
        110","
Aron Price
",58,3.16,33,1044
3758,2011,"
        T111","
Billy Horschel
",75,3.19,43,1350
3759,2011,"
        T111","
Marc Turnesa
",54,3.19,31,972
3760,2011,"
        T111","
Camilo Villegas
",69,3.19,39,1224
3761,2011,"
        T114","
Ben Crane
",76,3.2,42,1314
3762,2011,"
        T114","
Ben Curtis
",66,3.2,38,1188
3763,2011,"
        T116","
Anthony Kim
",72,3.21,41,1278
3764,2011,"
        T116","
Bio Kim
",71,3.21,41,1278
3765,2011,"
        118","
Chris Riley
",76,3.22,44,1368
3766,2011,"
        119","
Jason Bohn
",74,3.23,43,1332
3767,2011,"
        120","
Bobby Gates
",82,3.25,48,1476
3768,2011,"
        121","
Charl Schwartzel
",58,3.27,33,1008
3769,2011,"
        T122","
Steven Bowditch
",86,3.29,51,1548
3770,2011,"
        T122","
Paul Goydos
",81,3.29,48,1458
3771,2011,"
        T122","
Kent Jones
",76,3.29,45,1368
3772,2011,"
        T122","
John Merrick
",71,3.29,42,1278
3773,2011,"
        T126","
Woody Austin
",59,3.3,35,1062
3774,2011,"
        T126","
Ernie Els
",71,3.3,41,1242
3775,2011,"
        T126","
Padraig Harrington
",60,3.3,35,1062
3776,2011,"
        129","
D.A. Points
",89,3.31,53,1602
3777,2011,"
        130","
Charley Hoffman
",93,3.32,55,1656
3778,2011,"
        131","
Brandt Jobe
",100,3.33,60,1800
3779,2011,"
        T132","
Pat Perez
",76,3.36,46,1368
3780,2011,"
        T132","
Garrett Willis
",71,3.36,43,1278
3781,2011,"
        134","
Scott Stallings
",84,3.37,51,1512
3782,2011,"
        135","
Shaun Micheel
",77,3.39,47,1386
3783,2011,"
        136","
D.J. Brigman
",67,3.4,41,1206
3784,2011,"
        T137","
Sean O'Hair
",71,3.41,43,1260
3785,2011,"
        T137","
Daniel Summerhays
",75,3.41,46,1350
3786,2011,"
        139","
Scott Piercy
",78,3.42,48,1404
3787,2011,"
        140","
Nathan Green
",81,3.43,50,1458
3788,2011,"
        141","
Chris Stroud
",88,3.47,55,1584
3789,2011,"
        142","
Roland Thatcher
",67,3.48,42,1206
3790,2011,"
        T143","
Kris Blanks
",92,3.5,58,1656
3791,2011,"
        T143","
Bill Lunde
",92,3.5,58,1656
3792,2011,"
        T145","
Tommy Gainey
",104,3.53,66,1872
3793,2011,"
        T145","
John Rollins
",85,3.53,54,1530
3794,2011,"
        147","
Phil Mickelson
",79,3.54,49,1386
3795,2011,"
        148","
Graeme McDowell
",50,3.55,30,846
3796,2011,"
        T149","
Robert Garrigus
",83,3.61,54,1494
3797,2011,"
        T149","
Justin Rose
",79,3.61,50,1386
3798,2011,"
        151","
Hunter Mahan
",92,3.62,58,1602
3799,2011,"
        152","
Jason Dufner
",78,3.63,51,1404
3800,2011,"
        153","
David Duval
",67,3.65,44,1206
3801,2011,"
        154","
Bubba Watson
",85,3.66,52,1422
3802,2011,"
        155","
Alexandre Rocha
",65,3.68,43,1170
3803,2011,"
        156","
Ricky Barnes
",78,3.7,52,1404
3804,2011,"
        157","
Billy Mayfair
",94,3.72,63,1692
3805,2011,"
        T158","
Rich Beem
",53,3.77,36,954
3806,2011,"
        T158","
J.P. Hayes
",56,3.77,38,1008
3807,2011,"
        160","
Jim Herman
",69,3.78,47,1242
3808,2011,"
        161","
Chez Reavie
",92,3.8,63,1656
3809,2011,"
        162","
Scott Gutschewski
",67,3.81,46,1206
3810,2011,"
        163","
Cameron Beckman
",71,3.83,49,1278
3811,2011,"
        164","
Vijay Singh
",79,3.87,55,1422
3812,2011,"
        T165","
Rocco Mediate
",53,3.88,37,954
3813,2011,"
        T165","
Gary Woodland
",93,3.88,65,1674
3814,2011,"
        167","
Harrison Frazar
",58,3.93,41,1044
3815,2011,"
        T168","
Troy Merritt
",63,3.97,45,1134
3816,2011,"
        T168","
Kyle Stanley
",98,3.97,70,1764
3817,2011,"
        170","
Chad Campbell
",99,3.98,71,1782
3818,2011,"
        171","
Dustin Johnson
",72,3.99,51,1278
3819,2011,"
        172","
Bo Van Pelt
",92,4.01,65,1620
3820,2011,"
        173","
Steve Marino
",76,4.02,55,1368
3821,2011,"
        174","
Zack Miller
",86,4.07,63,1548
3822,2011,"
        T175","
Robert Allenby
",84,4.08,61,1494
3823,2011,"
        T175","
Jarrod Lyle
",83,4.08,61,1494
3824,2011,"
        177","
Joseph Bramlett
",73,4.11,54,1314
3825,2011,"
        178","
Adam Scott
",60,4.14,44,1062
3826,2011,"
        179","
Derek Lamely
",65,4.19,49,1170
3827,2011,"
        180","
Will Strickler
",51,4.36,40,918
3828,2011,"
        181","
D.J. Trahan
",91,4.46,73,1638
3829,2011,"
        182","
Jhonattan Vegas
",84,4.76,72,1512
3830,2011,"
        183","
Joe Durant
",71,4.85,62,1278
3831,2011,"
        184","
Tom Gillis
",55,4.95,49,990
3832,2011,"
        185","
Justin Hicks
",60,5.19,56,1080
3833,2011,"
        186","
Boo Weekley
",66,5.56,66,1188
3834,2012,"
        1","
Brian Gay
",91,1.53,24,1566
3835,2012,"
        2","
Kevin Kisner
",69,1.62,19,1170
3836,2012,"
        3","
Jim Furyk
",85,1.72,26,1512
3837,2012,"
        T4","
Greg Chalmers
",88,1.79,28,1566
3838,2012,"
        T4","
Ben Curtis
",62,1.79,20,1116
3839,2012,"
        6","
Jonas Blixt
",72,1.85,24,1296
3840,2012,"
        T7","
Luke Donald
",63,1.88,21,1116
3841,2012,"
        T7","
Sergio Garcia
",57,1.88,19,1008
3842,2012,"
        9","
Brandt Jobe
",57,1.95,20,1026
3843,2012,"
        10","
Matt Kuchar
",86,2.03,30,1476
3844,2012,"
        11","
Carl Pettersson
",92,2.05,34,1656
3845,2012,"
        12","
Bob Estes
",78,2.07,29,1404
3846,2012,"
        13","
Daniel Chopra
",55,2.1,20,954
3847,2012,"
        14","
Dicky Pride
",62,2.11,22,1044
3848,2012,"
        15","
James Driscoll
",83,2.14,32,1494
3849,2012,"
        16","
Kevin Na
",80,2.18,31,1422
3850,2012,"
        17","
Steve Stricker
",73,2.22,28,1260
3851,2012,"
        T18","
Chris Couch
",61,2.26,24,1062
3852,2012,"
        T18","
Graeme McDowell
",55,2.26,22,972
3853,2012,"
        T18","
William McGirt
",96,2.26,39,1728
3854,2012,"
        T21","
Martin Flores
",95,2.28,39,1710
3855,2012,"
        T21","
Brandt Snedeker
",81,2.28,32,1404
3856,2012,"
        23","
Marco Dawson
",60,2.3,24,1044
3857,2012,"
        T24","
Richard Lee
",71,2.32,28,1206
3858,2012,"
        T24","
Spencer Levin
",81,2.32,33,1422
3859,2012,"
        T26","
David Mathis
",83,2.33,34,1458
3860,2012,"
        T26","
Charlie Wi
",86,2.33,36,1548
3861,2012,"
        T28","
Russell Knox
",72,2.37,29,1224
3862,2012,"
        T28","
Charl Schwartzel
",56,2.37,23,972
3863,2012,"
        T30","
Brian Davis
",91,2.38,39,1638
3864,2012,"
        T30","
Ian Poulter
",57,2.38,24,1008
3865,2012,"
        32","
Bryce Molder
",83,2.39,34,1422
3866,2012,"
        T33","
Seung-Yul Noh
",105,2.42,44,1818
3867,2012,"
        T33","
Jimmy Walker
",101,2.42,44,1818
3868,2012,"
        35","
Ryo Ishikawa
",54,2.46,23,936
3869,2012,"
        36","
Aaron Baddeley
",73,2.47,32,1296
3870,2012,"
        T37","
Zach Johnson
",95,2.48,42,1692
3871,2012,"
        T37","
Jeff Overton
",101,2.48,45,1818
3872,2012,"
        39","
Dustin Johnson
",70,2.49,30,1206
3873,2012,"
        40","
John Daly
",50,2.54,21,828
3874,2012,"
        41","
Padraig Harrington
",67,2.56,29,1134
3875,2012,"
        42","
Hunter Mahan
",88,2.57,38,1476
3876,2012,"
        43","
J.J. Killeen
",101,2.58,45,1746
3877,2012,"
        44","
Rocco Mediate
",70,2.61,32,1224
3878,2012,"
        45","
Webb Simpson
",77,2.63,36,1368
3879,2012,"
        46","
Chris Stroud
",86,2.65,41,1548
3880,2012,"
        47","
Stuart Appleby
",75,2.66,34,1278
3881,2012,"
        48","
Ryan Palmer
",81,2.67,39,1458
3882,2012,"
        T49","
J.J. Henry
",93,2.68,43,1602
3883,2012,"
        T49","
Kevin Streelman
",89,2.68,43,1602
3884,2012,"
        T51","
Davis Love III
",64,2.69,31,1152
3885,2012,"
        T51","
Bubba Watson
",68,2.69,32,1188
3886,2012,"
        T53","
Matt Bettencourt
",80,2.7,37,1368
3887,2012,"
        T53","
K.J. Choi
",71,2.7,34,1260
3888,2012,"
        T53","
Billy Hurley III
",70,2.7,33,1224
3889,2012,"
        T56","
Michael Bradley
",63,2.73,31,1134
3890,2012,"
        T56","
Edward Loar
",59,2.73,28,1026
