,"year","rank","player_name","rounds","putting_avg","gir_putts","greens_hit","birdie_conversion"
380,1988,"
        T14","
Mike Sullivan
",92,1.75,1925,1100,3.04
381,1988,"
        T16","
Bill Britton
",96,1.752,1994,1138,2.92
382,1988,"
        T16","
Fred Couples
",101,1.752,2216,1265,3.29
383,1988,"
        T18","
Gary Koch
",81,1.753,1609,918,2.79
384,1988,"
        T18","
Dick Mast
",100,1.753,2086,1190,2.92
385,1988,"
        T18","
Larry Nelson
",69,1.753,1441,822,3.14
386,1988,"
        T18","
Bob Tway
",108,1.753,2255,1286,3.09
387,1988,"
        22","
Wayne Levi
",81,1.754,1768,1008,3.02
388,1988,"
        T23","
Chip Beck
",93,1.755,2074,1182,3.14
389,1988,"
        T23","
Scott Hoch
",112,1.755,2425,1382,2.97
390,1988,"
        25","
Tom Kite
",86,1.756,1897,1080,3.08
391,1988,"
        T26","
Brad Faxon
",90,1.758,1864,1060,3.1
392,1988,"
        T26","
Larry Mize
",82,1.758,1712,974,2.79
393,1988,"
        28","
David Frost
",86,1.759,1877,1067,3.05
394,1988,"
        29","
Bill Sander
",86,1.76,1647,936,3.02
395,1988,"
        30","
Ken Brown
",66,1.761,1326,753,2.8
396,1988,"
        31","
Larry Rinker
",100,1.762,2003,1137,3.09
397,1988,"
        T32","
John Huston
",94,1.763,1908,1082,3.11
398,1988,"
        T32","
Jodie Mudd
",104,1.763,2186,1240,2.96
399,1988,"
        T32","
Steve Pate
",105,1.763,2248,1275,2.89
400,1988,"
        T32","
Jeff Sluman
",120,1.763,2512,1425,2.93
401,1988,"
        T36","
Mark Calcavecchia
",118,1.764,2516,1426,3.23
402,1988,"
        T36","
Scott Verplank
",96,1.764,2043,1158,2.94
403,1988,"
        T38","
Tom Byrum
",112,1.765,2393,1356,3.01
404,1988,"
        T38","
Rick Fehr
",77,1.765,1458,826,2.81
405,1988,"
        T38","
Mark Wiebe
",116,1.765,2496,1414,3.07
406,1988,"
        41","
Craig Stadler
",73,1.766,1473,834,3.27
407,1988,"
        T42","
Curtis Strange
",89,1.767,1889,1069,2.93
408,1988,"
        T42","
Brett Upper
",83,1.767,1557,881,3.03
409,1988,"
        T44","
Greg Powers
",59,1.768,1089,616,2.86
410,1988,"
        T44","
Fuzzy Zoeller
",77,1.768,1660,939,3.01
411,1988,"
        T46","
Ed Fiori
",109,1.77,2320,1311,2.85
412,1988,"
        T46","
Bob Gilder
",91,1.77,1823,1030,3.07
413,1988,"
        T46","
Mark O'Meara
",91,1.77,1951,1102,2.98
414,1988,"
        T46","
Chris Perry
",106,1.77,2140,1209,2.63
415,1988,"
        T46","
Joey Sindelar
",111,1.77,2429,1372,3.01
416,1988,"
        51","
Bob Lohr
",112,1.771,2456,1387,2.92
417,1988,"
        52","
Hubert Green
",69,1.772,1384,781,2.94
418,1988,"
        T53","
Mark Brooks
",101,1.773,2138,1206,2.71
419,1988,"
        T53","
Dave Eichelberger
",96,1.773,1874,1057,3.06
420,1988,"
        T55","
Keith Clearwater
",85,1.774,1753,988,2.98
421,1988,"
        T55","
Howard Twitty
",109,1.774,2200,1240,3.16
422,1988,"
        T55","
Bobby Wadkins
",113,1.774,2490,1404,2.88
423,1988,"
        58","
Jim Booros
",85,1.775,1626,916,2.65
424,1988,"
        T59","
Jay Haas
",100,1.776,2179,1227,2.76
425,1988,"
        T59","
Donnie Hammond
",102,1.776,2239,1261,2.86
426,1988,"
        T59","
Mac O'Grady
",65,1.776,1275,718,3.08
427,1988,"
        T59","
Loren Roberts
",94,1.776,2014,1134,2.73
428,1988,"
        T63","
Dave Barr
",95,1.777,2237,1259,2.64
429,1988,"
        T63","
Corey Pavin
",84,1.777,1727,972,2.92
430,1988,"
        65","
Greg Ladehoff
",99,1.778,2059,1158,2.91
431,1988,"
        66","
Kenny Knox
",113,1.779,2318,1303,2.97
432,1988,"
        T67","
Steve Elkington
",92,1.78,1974,1109,2.87
433,1988,"
        T67","
Gil Morgan
",76,1.78,1703,957,2.78
434,1988,"
        69","
John Cook
",100,1.781,2146,1205,2.75
435,1988,"
        T70","
Mike Donald
",114,1.782,2306,1294,2.57
436,1988,"
        T70","
Brad Fabel
",100,1.782,2053,1152,2.85
437,1988,"
        T70","
Peter Jacobsen
",88,1.782,1942,1090,2.71
438,1988,"
        T70","
Steve Jones
",87,1.782,1787,1003,3.12
439,1988,"
        T70","
Tommy Nakajima
",55,1.782,1096,615,2.81
440,1988,"
        T75","
Roy Biancalana
",75,1.783,1437,806,2.75
441,1988,"
        T75","
Richard Cromwell
",75,1.783,1275,715,2.63
442,1988,"
        T75","
Clarence Rose
",114,1.783,2357,1322,2.91
443,1988,"
        T78","
Mike Hulbert
",112,1.784,2508,1406,2.82
444,1988,"
        T78","
John Mahaffey
",102,1.784,2324,1303,2.79
445,1988,"
        T78","
Rocco Mediate
",110,1.784,2369,1328,2.76
446,1988,"
        T78","
D.A. Weibring
",81,1.784,1745,978,2.69
447,1988,"
        82","
Buddy Gardner
",114,1.785,2367,1326,2.66
448,1988,"
        T83","
Billy Andrade
",100,1.786,1956,1095,2.88
449,1988,"
        T83","
Richard Zokol
",76,1.786,1495,837,2.65
450,1988,"
        85","
Curt Byrum
",99,1.787,2127,1190,2.99
451,1988,"
        T86","
George Archer
",94,1.788,1997,1117,2.75
452,1988,"
        T86","
Jim Carter
",96,1.788,1988,1112,2.96
453,1988,"
        T86","
Bobby Clampett
",90,1.788,1801,1007,2.85
454,1988,"
        T86","
Jim Gallagher Jr.
",66,1.788,1373,768,2.8
455,1988,"
        T86","
Davis Love III
",89,1.788,1890,1057,2.96
456,1988,"
        T86","
Mark McCumber
",81,1.788,1827,1022,2.8
457,1988,"
        T86","
Jack Renner
",93,1.788,1979,1107,2.45
458,1988,"
        T86","
Lance Ten Broeck
",83,1.788,1670,934,2.78
459,1988,"
        T86","
Tom Watson
",65,1.788,1430,800,2.86
460,1988,"
        T95","
Mark Hayes
",102,1.789,2136,1194,2.68
461,1988,"
        T95","
Tom Pernice Jr.
",91,1.789,1771,990,2.96
462,1988,"
        T95","
Tom Sieckmann
",78,1.789,1655,925,2.97
463,1988,"
        T98","
Jay Don Blake
",109,1.791,2345,1309,2.89
464,1988,"
        T98","
Danny Edwards
",61,1.791,1254,700,2.77
465,1988,"
        T100","
Ray Stewart
",93,1.792,1935,1080,2.74
466,1988,"
        T100","
Brian Tennyson
",99,1.792,2089,1166,2.86
467,1988,"
        T102","
Rick Pearson
",93,1.793,1865,1040,2.63
468,1988,"
        T102","
Mike Reid
",78,1.793,1696,946,2.51
469,1988,"
        T102","
Scott Simpson
",71,1.793,1434,800,2.66
470,1988,"
        T102","
Ron Streck
",67,1.793,1420,792,2.73
471,1988,"
        T106","
Mike Bender
",82,1.794,1652,921,2.9
472,1988,"
        T106","
Bruce Lietzke
",87,1.794,2016,1124,2.78
473,1988,"
        T106","
Tim Norris
",85,1.794,1963,1094,2.47
474,1988,"
        T106","
Calvin Peete
",77,1.794,1760,981,2.45
475,1988,"
        T106","
Gene Sauers
",102,1.794,2352,1311,2.88
476,1988,"
        T111","
Ronnie Black
",86,1.795,1835,1022,2.75
477,1988,"
        T111","
David Canipe
",89,1.795,1876,1045,2.53
478,1988,"
        T111","
Pat McGowan
",92,1.795,1910,1064,2.71
479,1988,"
        T111","
David Ogrin
",96,1.795,2001,1115,2.72
480,1988,"
        115","
Bob Proben
",80,1.796,1604,893,2.71
481,1988,"
        116","
Roger Maltbie
",84,1.797,1828,1017,2.58
482,1988,"
        117","
Wayne Grady
",67,1.798,1460,812,2.48
483,1988,"
        T118","
Bill Glasson
",91,1.799,1964,1092,2.83
484,1988,"
        T118","
Robert Wrenn
",103,1.799,2323,1291,2.77
485,1988,"
        T118","
Bruce Zabriski
",83,1.799,1581,879,2.82
486,1988,"
        121","
Ray Barr Jr.
",64,1.8,1289,716,2.65
487,1988,"
        T122","
Tommy Armour III
",95,1.801,2008,1115,2.86
488,1988,"
        T122","
Phil Blackmar
",75,1.801,1493,829,2.94
489,1988,"
        T122","
Brad Bryant
",83,1.801,1778,987,2.72
490,1988,"
        T122","
Andrew Magee
",93,1.801,1947,1081,2.94
491,1988,"
        T122","
Duffy Waldorf
",92,1.801,1963,1090,2.56
492,1988,"
        T127","
Mark Lye
",95,1.802,2045,1135,2.67
493,1988,"
        T127","
Mark Maness
",63,1.802,1135,630,2.63
494,1988,"
        T129","
Russ Cochran
",106,1.803,2348,1302,2.74
495,1988,"
        T129","
Hal Sutton
",88,1.803,1931,1071,2.86
496,1988,"
        T131","
Lennie Clements
",110,1.804,2389,1324,2.65
497,1988,"
        T131","
Mike Hammond
",78,1.804,1474,817,2.58
498,1988,"
        T131","
Tony Sills
",98,1.804,2122,1176,2.53
499,1988,"
        T131","
Tim Simpson
",101,1.804,2287,1268,2.56
500,1988,"
        T135","
Frank Conner
",62,1.805,1081,599,2.55
501,1988,"
        T135","
Aki Ohmachi
",91,1.805,1868,1035,2.3
502,1988,"
        T135","
Dan Pohl
",92,1.805,2125,1177,2.63
503,1988,"
        T138","
Clark Burroughs
",90,1.806,1779,985,2.55
504,1988,"
        T138","
Doug Tewell
",79,1.806,1692,937,2.53
505,1988,"
        T138","
Leonard Thompson
",103,1.806,2185,1210,2.68
506,1988,"
        T141","
David Edwards
",81,1.807,1737,961,2.51
507,1988,"
        T141","
Blaine McCallister
",115,1.807,2389,1322,2.8
508,1988,"
        143","
Barry Jaeckel
",79,1.809,1621,896,2.61
509,1988,"
        T144","
George Burns
",56,1.81,1059,585,2.8
510,1988,"
        T144","
Steve Lowery
",104,1.81,1991,1100,2.94
511,1988,"
        T144","
Fred Wadsworth
",75,1.81,1325,732,2.77
512,1988,"
        T147","
Billy Ray Brown
",102,1.811,2160,1193,2.75
513,1988,"
        T147","
Jim Hallet
",114,1.811,2470,1364,2.65
514,1988,"
        T147","
David Peoples
",101,1.811,2095,1157,2.58
515,1988,"
        150","
Billy Kratzert
",90,1.812,1888,1042,2.27
516,1988,"
        T151","
Fulton Allem
",66,1.813,1467,809,2.52
517,1988,"
        T151","
Jay Delsing
",82,1.813,1617,892,2.66
518,1988,"
        T153","
Antonio Cerda
",69,1.814,1379,760,2.51
519,1988,"
        T153","
Jim Nelford
",72,1.814,1330,733,2.56
520,1988,"
        T153","
Joey Rassett
",72,1.814,1417,781,2.54
521,1988,"
        156","
Sam Randolph
",80,1.815,1599,881,2.95
522,1988,"
        T157","
Bill Buttner
",89,1.816,1803,993,2.36
523,1988,"
        T157","
Tom Purtzer
",80,1.816,1809,996,2.81
524,1988,"
        159","
Bob Eastwood
",95,1.817,2017,1110,2.42
525,1988,"
        160","
John Inman
",102,1.818,2018,1110,2.44
526,1988,"
        161","
Mike McCullough
",89,1.82,1778,977,2.47
527,1988,"
        162","
Robert Thompson
",96,1.822,2035,1117,2.44
528,1988,"
        163","
Kenny Perry
",101,1.823,2261,1240,2.89
529,1988,"
        T164","
Brandel Chamblee
",77,1.824,1485,814,2.64
530,1988,"
        T164","
Dan Halldorson
",97,1.824,2138,1172,2.46
531,1988,"
        T164","
Hale Irwin
",74,1.824,1534,841,2.56
532,1988,"
        T164","
Bob Murphy
",74,1.824,1519,833,2.28
533,1988,"
        T168","
John Adams
",68,1.825,1553,851,2.33
534,1988,"
        T168","
Denis Watson
",77,1.825,1506,825,2.81
535,1988,"
        170","
Steve Thomas
",77,1.827,1527,836,2.78
536,1988,"
        171","
Mike Blackburn
",83,1.828,1687,923,2.56
537,1988,"
        T172","
Andy Bean
",52,1.829,1028,562,2.69
538,1988,"
        T172","
Paul Trittler
",67,1.829,1207,660,2.62
539,1988,"
        174","
Ed Dougherty
",95,1.831,1924,1051,2.58
540,1988,"
        175","
Kim Young
",73,1.832,1422,776,2.56
541,1988,"
        176","
Bruce Soulsby
",61,1.841,1259,684,2.51
542,1988,"
        T177","
Danny Briggs
",61,1.842,1240,673,2.51
543,1988,"
        T177","
Gary Hallberg
",64,1.842,1214,659,2.91
544,1988,"
        179","
Brian Mogg
",71,1.846,1377,746,2.49
545,1988,"
        180","
J.C. Snead
",82,1.848,1839,995,2.37
546,1988,"
        181","
Ernie Gonzalez
",83,1.85,1676,906,2.3
547,1988,"
        T182","
Jeff Coston
",69,1.857,1402,755,2.4
548,1988,"
        T182","
Harry Taylor
",56,1.857,1235,665,2.29
549,1988,"
        184","
Dillard Pruitt
",86,1.858,1953,1051,2.25
550,1988,"
        185","
Barry Cheesman
",73,1.866,1579,846,2.4
551,1989,"
        1","
Steve Jones
",93,1.734,1880,1084,3.17
552,1989,"
        2","
Donnie Hammond
",90,1.736,1864,1074,3.1
553,1989,"
        T3","
Kenny Knox
",109,1.738,2227,1281,3
554,1989,"
        T3","
Don Pooley
",76,1.738,1472,847,3.02
555,1989,"
        5","
Chip Beck
",78,1.742,1596,916,3.17
556,1989,"
        6","
John Huston
",85,1.744,1643,942,2.99
557,1989,"
        7","
Dave Rummells
",98,1.745,2138,1225,2.99
558,1989,"
        8","
Wayne Levi
",86,1.747,1876,1074,3.11
559,1989,"
        T9","
Rick Fehr
",74,1.748,1468,840,3.08
560,1989,"
        T9","
Jeff Sluman
",74,1.748,1437,822,2.9
561,1989,"
        T11","
David Frost
",91,1.749,1856,1061,2.86
562,1989,"
        T11","
Larry Rinker
",87,1.749,1718,982,3.04
563,1989,"
        13","
Mark O'Meara
",90,1.75,1843,1053,3.08
564,1989,"
        T14","
Jim Carter
",106,1.754,2163,1233,2.9
565,1989,"
        T14","
Fred Couples
",89,1.754,1886,1075,3.22
566,1989,"
        T14","
Mark Hayes
",85,1.754,1773,1011,2.79
567,1989,"
        T14","
Payne Stewart
",85,1.754,1803,1028,3.06
568,1989,"
        18","
Tom Kite
",89,1.755,1909,1088,2.95
569,1989,"
        T19","
Scott Hoch
",98,1.756,2084,1187,2.71
570,1989,"
        T19","
Curtis Strange
",80,1.756,1684,959,2.98
571,1989,"
        21","
Gary Koch
",65,1.757,1323,753,2.82
572,1989,"
        22","
Ben Crenshaw
",78,1.758,1554,884,2.84
573,1989,"
        T23","
Bill Britton
",107,1.759,2243,1275,2.86
574,1989,"
        T23","
Don Shirey Jr.
",85,1.759,1826,1038,2.85
575,1989,"
        T25","
Blaine McCallister
",103,1.762,2187,1241,3.01
576,1989,"
        T25","
Lanny Wadkins
",82,1.762,1746,991,2.84
577,1989,"
        T27","
Steve Elkington
",99,1.763,2121,1203,2.89
578,1989,"
        T27","
Morris Hatalsky
",69,1.763,1215,689,2.89
579,1989,"
        T27","
Mike Sullivan
",79,1.763,1536,871,3.02
580,1989,"
        T30","
Hubert Green
",74,1.764,1399,793,3.05
581,1989,"
        T30","
Nick Price
",94,1.764,1965,1114,3.11
582,1989,"
        T32","
Paul Azinger
",93,1.765,2039,1155,3.11
583,1989,"
        T32","
Ed Fiori
",100,1.765,2095,1187,2.75
584,1989,"
        T32","
Bernhard Langer
",55,1.765,1059,600,2.97
585,1989,"
        T35","
Steve Pate
",110,1.767,2349,1329,2.83
586,1989,"
        T35","
Corey Pavin
",99,1.767,2034,1151,2.86
587,1989,"
        T35","
Loren Roberts
",113,1.767,2394,1355,2.72
588,1989,"
        T35","
Ted Schulz
",114,1.767,2484,1406,2.95
589,1989,"
        T39","
John Inman
",89,1.768,1800,1018,2.92
590,1989,"
        T39","
Peter Jacobsen
",86,1.768,1830,1035,2.85
591,1989,"
        T41","
David Canipe
",92,1.769,1914,1082,2.62
592,1989,"
        T41","
Jay Haas
",91,1.769,1861,1052,2.82
593,1989,"
        T41","
Larry Silveira
",81,1.769,1580,893,2.87
594,1989,"
        T44","
Mark Calcavecchia
",87,1.77,1866,1054,2.98
595,1989,"
        T44","
Buddy Gardner
",111,1.77,2344,1324,2.61
596,1989,"
        T44","
Robert Wrenn
",87,1.77,1830,1034,2.89
597,1989,"
        T47","
Pat McGowan
",91,1.774,1895,1068,2.9
598,1989,"
        T47","
Chris Perry
",107,1.774,2255,1271,2.68
599,1989,"
        T47","
Ray Stewart
",65,1.774,1318,743,2.84
600,1989,"
        T47","
Willie Wood
",53,1.774,871,491,2.95
601,1989,"
        T51","
Dick Mast
",90,1.775,1750,986,2.76
602,1989,"
        T51","
Rocco Mediate
",104,1.775,2222,1252,2.72
603,1989,"
        T53","
Ronnie Black
",86,1.776,1735,977,2.74
604,1989,"
        T53","
Tim Simpson
",109,1.776,2394,1348,2.83
605,1989,"
        T55","
Davis Love III
",83,1.777,1756,988,3
606,1989,"
        T55","
Mark Lye
",90,1.777,1896,1067,2.86
607,1989,"
        T57","
Brad Bryant
",104,1.778,2260,1271,2.95
608,1989,"
        T57","
Jack Kay Jr.
",73,1.778,1364,767,2.76
609,1989,"
        T57","
Brian Tennyson
",102,1.778,2164,1217,2.81
610,1989,"
        T57","
Jim Thorpe
",83,1.778,1655,931,2.77
611,1989,"
        T57","
Bob Tway
",94,1.778,1961,1103,2.76
612,1989,"
        T62","
Ian Baker-Finch
",60,1.779,1272,715,2.71
613,1989,"
        T62","
Dan Forsman
",86,1.779,1751,984,2.64
614,1989,"
        T62","
Kenny Perry
",83,1.779,1813,1019,2.77
615,1989,"
        T65","
Roger Maltbie
",77,1.78,1604,901,2.9
616,1989,"
        T65","
Larry Mize
",95,1.78,1972,1108,2.72
617,1989,"
        T65","
Gil Morgan
",86,1.78,1894,1064,2.74
618,1989,"
        T65","
Joey Sindelar
",95,1.78,2034,1143,2.97
619,1989,"
        T69","
Tommy Armour III
",107,1.781,2365,1328,2.71
620,1989,"
        T69","
Dave Barr
",92,1.781,2069,1162,2.69
621,1989,"
        T69","
Bobby Clampett
",88,1.781,1786,1003,2.73
622,1989,"
        T69","
Bob Gilder
",86,1.781,1738,976,3
623,1989,"
        T73","
Isao Aoki
",53,1.782,975,547,2.85
624,1989,"
        T73","
Jay Don Blake
",87,1.782,1878,1054,2.96
625,1989,"
        T73","
Bill Sander
",98,1.782,1985,1114,2.85
626,1989,"
        T73","
Tom Sieckmann
",81,1.782,1627,913,2.75
627,1989,"
        T73","
Hal Sutton
",100,1.782,2227,1250,2.79
628,1989,"
        T78","
Bob Estes
",78,1.783,1496,839,2.69
629,1989,"
        T78","
Jodie Mudd
",95,1.783,2017,1131,2.78
630,1989,"
        T78","
Mark Wiebe
",98,1.783,2084,1169,2.81
631,1989,"
        T81","
George Archer
",64,1.784,1270,712,2.71
632,1989,"
        T81","
Mike Hulbert
",118,1.784,2554,1432,2.81
633,1989,"
        T83","
Raymond Floyd
",55,1.785,1055,591,2.5
634,1989,"
        T83","
Howard Twitty
",83,1.785,1785,1000,2.61
635,1989,"
        T85","
Gary Hallberg
",86,1.786,1815,1016,2.86
636,1989,"
        T85","
Bob Lohr
",97,1.786,2024,1133,2.63
637,1989,"
        T85","
Larry Nelson
",58,1.786,1216,681,2.75
638,1989,"
        T88","
P.H. Horgan III
",85,1.787,1703,953,2.73
639,1989,"
        T88","
Craig Stadler
",80,1.787,1748,978,3.07
640,1989,"
        T90","
Duffy Waldorf
",85,1.788,1826,1021,2.83
641,1989,"
        T90","
D.A. Weibring
",77,1.788,1584,886,2.53
642,1989,"
        T92","
Webb Heintzelman
",105,1.789,2154,1204,2.73
643,1989,"
        T92","
J.C. Snead
",86,1.789,1932,1080,2.64
644,1989,"
        T92","
Bobby Wadkins
",105,1.789,2243,1254,2.68
645,1989,"
        95","
Tom Watson
",59,1.79,1235,690,2.65
646,1989,"
        T96","
Lennie Clements
",82,1.791,1820,1016,2.71
647,1989,"
        T96","
Mike Donald
",118,1.791,2376,1327,2.83
648,1989,"
        T96","
David Edwards
",90,1.791,1916,1070,2.72
649,1989,"
        T96","
Jeff Hart
",59,1.791,1173,655,2.66
650,1989,"
        T96","
John Mahaffey
",106,1.791,2378,1328,2.64
651,1989,"
        T101","
Bill Buttner
",87,1.792,1848,1031,2.58
652,1989,"
        T101","
Clarence Rose
",106,1.792,2133,1190,2.86
653,1989,"
        T103","
Russ Cochran
",90,1.793,1910,1065,2.61
654,1989,"
        T103","
Jay Delsing
",64,1.793,1280,714,2.77
655,1989,"
        T103","
Dave Eichelberger
",99,1.793,2024,1129,2.62
656,1989,"
        T103","
Jim Gallagher Jr.
",118,1.793,2636,1470,2.56
657,1989,"
        T103","
Wayne Grady
",82,1.793,1761,982,2.52
658,1989,"
        T103","
Lon Hinkle
",90,1.793,1917,1069,2.84
659,1989,"
        T103","
Greg Norman
",62,1.793,1375,767,3.22
660,1989,"
        T103","
Scott Verplank
",87,1.793,1804,1006,2.76
661,1989,"
        T111","
Brad Faxon
",93,1.794,1946,1085,2.88
662,1989,"
        T111","
Barry Jaeckel
",66,1.794,1315,733,2.46
663,1989,"
        T111","
Gene Sauers
",82,1.794,1738,969,2.93
664,1989,"
        114","
Billy Mayfair
",99,1.795,2080,1159,2.55
665,1989,"
        T115","
Clark Burroughs
",70,1.796,1469,818,2.67
666,1989,"
        T115","
Ronnie McCann
",63,1.796,1230,685,2.98
667,1989,"
        T115","
Mark McCumber
",68,1.796,1514,843,2.49
668,1989,"
        T115","
Tom Pernice Jr.
",65,1.796,1381,769,2.59
669,1989,"
        T119","
Jim Booros
",86,1.797,1757,978,2.6
670,1989,"
        T119","
Charlie Bowles
",62,1.797,1143,636,2.72
671,1989,"
        T119","
George Burns
",56,1.797,1109,617,2.58
672,1989,"
        T122","
Tom Byrum
",101,1.798,1996,1110,2.76
673,1989,"
        T122","
Greg Ladehoff
",81,1.798,1613,897,2.64
674,1989,"
        T122","
Tim Norris
",88,1.798,1875,1043,2.39
675,1989,"
        T125","
Dan Halldorson
",88,1.799,1875,1042,2.58
676,1989,"
        T125","
Billy Tuten
",72,1.799,1427,793,2.45
677,1989,"
        T127","
Phil Blackmar
",84,1.8,1663,924,2.84
678,1989,"
        T127","
Ed Humenik
",81,1.8,1597,887,3.01
679,1989,"
        T127","
David Peoples
",64,1.8,1350,750,2.72
680,1989,"
        T130","
John Adams
",87,1.801,1877,1042,2.65
681,1989,"
        T130","
Bruce Lietzke
",74,1.801,1742,967,2.62
682,1989,"
        T130","
Lance Ten Broeck
",83,1.801,1778,987,2.53
683,1989,"
        T133","
Roy Biancalana
",65,1.802,1301,722,2.51
684,1989,"
        T133","
Bob Eastwood
",84,1.802,1750,971,2.53
685,1989,"
        T133","
Hale Irwin
",63,1.802,1382,767,2.49
686,1989,"
        T133","
David Ogrin
",96,1.802,1975,1096,2.57
687,1989,"
        T137","
Billy Ray Brown
",92,1.803,2027,1124,2.75
688,1989,"
        T137","
Rick Dalpos
",71,1.803,1433,795,2.68
689,1989,"
        T137","
Trevor Dodds
",61,1.803,1280,710,2.77
690,1989,"
        T137","
John McComish
",80,1.803,1691,938,2.92
691,1989,"
        T137","
Leonard Thompson
",94,1.803,1998,1108,2.65
692,1989,"
        T137","
Robert Thompson
",74,1.803,1444,801,2.62
693,1989,"
        T143","
Bill Glasson
",80,1.804,1781,987,2.99
694,1989,"
        T143","
Ken Green
",81,1.804,1712,949,2.7
695,1989,"
        T143","
Jerry Pate
",51,1.804,918,509,2.81
696,1989,"
        T143","
Fuzzy Zoeller
",67,1.804,1472,816,2.79
697,1989,"
        147","
Rex Caldwell
",72,1.805,1343,744,2.72
698,1989,"
        148","
Fred Funk
",89,1.807,1814,1004,2.66
