,"year","rank","player_name","rounds","total_eagles"
558,1980,"
        T219","
Gary Pinns
",4,0
559,1980,"
        T219","
Gary Player
",42,0
560,1980,"
        T219","
Coleman Plecker
",2,0
561,1980,"
        T219","
Jim Pledger
",2,0
562,1980,"
        T219","
John Plyler
",2,0
563,1980,"
        T219","
Adolph Popp
",2,0
564,1980,"
        T219","
Joe Porter
",2,0
565,1980,"
        T219","
Walter Porterfield
",2,0
566,1980,"
        T219","
Johnny Pott
",3,0
567,1980,"
        T219","
Jimmy Powell
",26,0
568,1980,"
        T219","
Nick Price
",0,0
569,1980,"
        T219","
Paul Purtzer
",8,0
570,1980,"
        T219","
Bob Ralston
",8,0
571,1980,"
        T219","
Joey Rassett
",2,0
572,1980,"
        T219","
Terry Raymer
",2,0
573,1980,"
        T219","
Stuart Reese
",10,0
574,1980,"
        T219","
Dean Refram
",6,0
575,1980,"
        T219","
Jack Renner
",87,0
576,1980,"
        T219","
Rick Rhoads
",3,0
577,1980,"
        T219","
Ron Rhoads
",2,0
578,1980,"
        T219","
Mel Rifman
",2,0
579,1980,"
        T219","
Larry Ringer
",2,0
580,1980,"
        T219","
Larry Rinker
",4,0
581,1980,"
        T219","
Donald Roberts
",2,0
582,1980,"
        T219","
Phil Rodgers
",16,0
583,1980,"
        T219","
Gene Roe
",2,0
584,1980,"
        T219","
Bob Rosburg
",5,0
585,1980,"
        T219","
Dennis Rose
",2,0
586,1980,"
        T219","
Bob Ross
",2,0
587,1980,"
        T219","
Hugh Royer
",2,0
588,1980,"
        T219","
Gene Rucker
",2,0
589,1980,"
        T219","
Paul Runyan
",4,0
590,1980,"
        T219","
James Rusher
",2,0
591,1980,"
        T219","
Arthur Russell
",2,0
592,1980,"
        T219","
Jim Rutledge
",2,0
593,1980,"
        T219","
Arnold Salinas
",2,0
594,1980,"
        T219","
Mike San Filippo
",2,0
595,1980,"
        T219","
Doug Sanders
",13,0
596,1980,"
        T219","
Jack Sauers
",2,0
597,1980,"
        T219","
Art Schilling
",2,0
598,1980,"
        T219","
Mike Schlueter
",2,0
599,1980,"
        T219","
Bill Schwallie
",2,0
600,1980,"
        T219","
Bert Seagraves
",2,0
601,1980,"
        T219","
Jim Seeley
",2,0
602,1980,"
        T219","
Ed Selser
",2,0
603,1980,"
        T219","
Jack Seltzer
",6,0
604,1980,"
        T219","
John Shanley
",3,0
605,1980,"
        T219","
Michael Shannon
",0,0
606,1980,"
        T219","
David Sheff
",4,0
607,1980,"
        T219","
George Shortridge
",2,0
608,1980,"
        T219","
Tom Sieckmann
",2,0
609,1980,"
        T219","
Charles Sifford
",6,0
610,1980,"
        T219","
Jay Sigel
",6,0
611,1980,"
        T219","
Dan Sikes
",8,0
612,1980,"
        T219","
Joey Sindelar
",2,0
613,1980,"
        T219","
Benjamin Skinner
",2,0
614,1980,"
        T219","
Jack Slocum
",0,0
615,1980,"
        T219","
Jeff Sluman
",2,0
616,1980,"
        T219","
David Smith
",0,0
617,1980,"
        T219","
Ronnie Smoak
",2,0
618,1980,"
        T219","
Desmond Smyth
",8,0
619,1980,"
        T219","
Sam Snead
",5,0
620,1980,"
        T219","
Mike Souchak
",3,0
621,1980,"
        T219","
Stan Souza
",2,0
622,1980,"
        T219","
Gary Sowinski
",2,0
623,1980,"
        T219","
Jack Spradlin
",7,0
624,1980,"
        T219","
Steve Spray
",2,0
625,1980,"
        T219","
Roland Stafford
",2,0
626,1980,"
        T219","
John Stark
",4,0
627,1980,"
        T219","
Larry Startzel
",4,0
628,1980,"
        T219","
Bob Steadman
",0,0
629,1980,"
        T219","
Scott Steger
",21,0
630,1980,"
        T219","
Jeff Steinberg
",14,0
631,1980,"
        T219","
Ray Stewart
",2,0
632,1980,"
        T219","
Stan Stopa
",11,0
633,1980,"
        T219","
Allan Strange
",2,0
634,1980,"
        T219","
Dennis Sullivan
",32,0
635,1980,"
        T219","
Bruce Summerhays
",3,0
636,1980,"
        T219","
Hal Sutton
",6,0
637,1980,"
        T219","
Lance Suzuki
",4,0
638,1980,"
        T219","
Norio Suzuki
",4,0
639,1980,"
        T219","
Tim Sweborg
",2,0
640,1980,"
        T219","
Dan Talbot
",2,0
641,1980,"
        T219","
Alan Tapie
",96,0
642,1980,"
        T219","
Harry Taylor
",45,0
643,1980,"
        T219","
Stuart Taylor
",4,0
644,1980,"
        T219","
Serge Thivierge
",2,0
645,1980,"
        T219","
Jim Thompson
",2,0
646,1980,"
        T219","
Robert Thompson
",6,0
647,1980,"
        T219","
Chuck Thorpe
",2,0
648,1980,"
        T219","
Tom Tierney
",2,0
649,1980,"
        T219","
Tommy Tierney
",4,0
650,1980,"
        T219","
Dennis Tiziani
",2,0
651,1980,"
        T219","
Sam Torrance
",0,0
652,1980,"
        T219","
Victor Tortorici
",4,0
653,1980,"
        T219","
Bob Toski
",2,0
654,1980,"
        T219","
Don Trahan
",2,0
655,1980,"
        T219","
Skip Tredway
",4,0
656,1980,"
        T219","
Gary Trivisonno
",6,0
657,1980,"
        T219","
Dennis Trixler
",16,0
658,1980,"
        T219","
Peter Tupling
",0,0
659,1980,"
        T219","
Maurie Verbrugge
",3,0
660,1980,"
        T219","
Steven Veriato
",45,0
661,1980,"
        T219","
Rick Vershure
",4,0
662,1980,"
        T219","
Charles Volpone
",2,0
663,1980,"
        T219","
Jim Vonlossow
",7,0
664,1980,"
        T219","
Curtis Wagner
",2,0
665,1980,"
        T219","
Brian Waites
",0,0
666,1980,"
        T219","
Art Wall
",12,0
667,1980,"
        T219","
E. Harvie Ward
",3,0
668,1980,"
        T219","
Mike Watney
",2,0
669,1980,"
        T219","
Craig Watson
",2,0
670,1980,"
        T219","
Denis Watson
",8,0
671,1980,"
        T219","
Pete Wegmann
",2,0
672,1980,"
        T219","
Rick Werner
",0,0
673,1980,"
        T219","
Marty West
",2,0
674,1980,"
        T219","
Stewart Wheeler
",6,0
675,1980,"
        T219","
Alan White
",2,0
676,1980,"
        T219","
Carlton White
",2,0
677,1980,"
        T219","
Jim White
",0,0
678,1980,"
        T219","
Boots Widener
",2,0
679,1980,"
        T219","
Woodard Winslow
",3,0
680,1980,"
        T219","
Gary Wintz
",4,0
681,1980,"
        T219","
Paul Wise
",2,0
682,1980,"
        T219","
Gerald Wisz
",2,0
683,1980,"
        T219","
Willie Wood
",2,0
684,1980,"
        T219","
Jim Woodward
",2,0
685,1980,"
        T219","
Curtis Worley
",2,0
686,1980,"
        T219","
Jim Wright
",2,0
687,1980,"
        T219","
Bob Wynn
",14,0
688,1980,"
        T219","
Yoshikazu Yokoshima
",2,0
689,1980,"
        T219","
David Zabell
",2,0
690,1980,"
        T219","
Mike Zack
",18,0
691,1980,"
        T219","
Harry Zaruba
",2,0
692,1980,"
        T219","
Gene Zimmerman
",2,0
693,1980,"
        T219","
David Zink
",2,0
694,1981,"
        1","
Bruce Lietzke
",92,12
695,1981,"
        T2","
Bruce Douglass
",89,10
696,1981,"
        T2","
Lon Hinkle
",101,10
697,1981,"
        T2","
Leonard Thompson
",103,10
698,1981,"
        T2","
Bobby Wadkins
",118,10
699,1981,"
        T6","
Bobby Clampett
",94,9
700,1981,"
        T6","
Terry Diehl
",94,9
701,1981,"
        T6","
Greg Powers
",97,9
702,1981,"
        T9","
Brad Bryant
",96,8
703,1981,"
        T9","
Bob Eastwood
",107,8
704,1981,"
        T9","
Bob Gilder
",108,8
705,1981,"
        T9","
Mark Hayes
",109,8
706,1981,"
        T9","
Jeff Mitchell
",103,8
707,1981,"
        T9","
Jim Simons
",108,8
708,1981,"
        T9","
Craig Stadler
",99,8
709,1981,"
        T9","
Lanny Wadkins
",92,8
710,1981,"
        T17","
George Archer
",106,7
711,1981,"
        T17","
George Burns
",98,7
712,1981,"
        T17","
Jim Dent
",71,7
713,1981,"
        T17","
Keith Fergus
",93,7
714,1981,"
        T17","
Raymond Floyd
",90,7
715,1981,"
        T17","
Hubert Green
",91,7
716,1981,"
        T17","
Mark Lye
",122,7
717,1981,"
        T17","
Roger Maltbie
",103,7
718,1981,"
        T17","
Lonnie Nielsen
",60,7
719,1981,"
        T17","
Dan Pohl
",96,7
720,1981,"
        T17","
Bobby Walzel
",62,7
721,1981,"
        T28","
Chip Beck
",79,6
722,1981,"
        T28","
George Cadle
",89,6
723,1981,"
        T28","
Jim Colbert
",102,6
724,1981,"
        T28","
Fred Couples
",84,6
725,1981,"
        T28","
Dave Eichelberger
",118,6
726,1981,"
        T28","
Buddy Gardner
",67,6
727,1981,"
        T28","
Gary Hallberg
",101,6
728,1981,"
        T28","
Billy Kratzert
",103,6
729,1981,"
        T28","
Andy North
",93,6
730,1981,"
        T28","
Rod Nuckolls
",70,6
731,1981,"
        T28","
J.C. Snead
",101,6
732,1981,"
        T28","
Mike Sullivan
",107,6
733,1981,"
        T28","
Jim Thorpe
",92,6
734,1981,"
        T28","
John Traub
",44,6
735,1981,"
        T28","
Howard Twitty
",113,6
736,1981,"
        T43","
Dave Barr
",75,5
737,1981,"
        T43","
Mike Donald
",97,5
738,1981,"
        T43","
Danny Edwards
",80,5
739,1981,"
        T43","
John Fought
",85,5
740,1981,"
        T43","
Gibby Gilbert
",88,5
741,1981,"
        T43","
Jay Haas
",108,5
742,1981,"
        T43","
Vance Heafner
",126,5
743,1981,"
        T43","
Scott Hoch
",103,5
744,1981,"
        T43","
Peter Jacobsen
",81,5
745,1981,"
        T43","
Tom Kite
",103,5
746,1981,"
        T43","
John Mazza
",53,5
747,1981,"
        T43","
Johnny Miller
",62,5
748,1981,"
        T43","
Tom Purtzer
",105,5
749,1981,"
        T43","
Mark Rohde
",37,5
750,1981,"
        T43","
Curtis Strange
",101,5
751,1981,"
        T43","
Barney Thompson
",82,5
752,1981,"
        T43","
Fuzzy Zoeller
",88,5
753,1981,"
        T60","
Frank Beard
",27,4
754,1981,"
        T60","
Bob Byman
",76,4
755,1981,"
        T60","
Antonio Cerda
",40,4
756,1981,"
        T60","
Jon Chaffee
",54,4
757,1981,"
        T60","
Jim Chancey
",44,4
758,1981,"
        T60","
Frank Conner
",90,4
759,1981,"
        T60","
Charles Coody
",88,4
760,1981,"
        T60","
Ed Dougherty
",66,4
761,1981,"
        T60","
Lee Elder
",109,4
762,1981,"
        T60","
Bruce Fleisher
",67,4
763,1981,"
        T60","
Hale Irwin
",86,4
764,1981,"
        T60","
Tom Jenkins
",121,4
765,1981,"
        T60","
Gary Koch
",77,4
766,1981,"
        T60","
Wayne Levi
",107,4
767,1981,"
        T60","
Steve Melnyk
",77,4
768,1981,"
        T60","
Gil Morgan
",85,4
769,1981,"
        T60","
Larry Nelson
",95,4
770,1981,"
        T60","
Jerry Pate
",95,4
771,1981,"
        T60","
Calvin Peete
",100,4
772,1981,"
        T60","
Victor Regalado
",76,4
773,1981,"
        T60","
Scott Simpson
",100,4
774,1981,"
        T60","
Mick Soli
",59,4
775,1981,"
        T82","
Beau Baugh
",54,3
776,1981,"
        T82","
Andy Bean
",50,3
777,1981,"
        T82","
Bill Britton
",86,3
778,1981,"
        T82","
Rex Caldwell
",79,3
779,1981,"
        T82","
Bill Calfee
",82,3
780,1981,"
        T82","
Ben Crenshaw
",87,3
781,1981,"
        T82","
Skip Dunaway
",53,3
782,1981,"
        T82","
Ed Fiori
",98,3
783,1981,"
        T82","
Charlie Gibson
",65,3
784,1981,"
        T82","
Thomas Gray
",53,3
785,1981,"
        T82","
Dan Halldorson
",81,3
786,1981,"
        T82","
Bunky Henry
",33,3
787,1981,"
        T82","
Mike Holland
",82,3
788,1981,"
        T82","
Joe Inman
",81,3
789,1981,"
        T82","
Bill Loeffler
",45,3
790,1981,"
        T82","
John Mahaffey
",80,3
791,1981,"
        T82","
Mike McCullough
",82,3
792,1981,"
        T82","
Bob Murphy
",97,3
793,1981,"
        T82","
Jack Nicklaus
",62,3
794,1981,"
        T82","
Mark Pfeil
",89,3
795,1981,"
        T82","
John Schroeder
",85,3
796,1981,"
        T82","
Tim Simpson
",108,3
797,1981,"
        T82","
Mike Smith
",59,3
798,1981,"
        T82","
Ed Sneed
",88,3
799,1981,"
        T82","
Dave Stockton
",68,3
800,1981,"
        T82","
Ron Streck
",98,3
801,1981,"
        T82","
Doug Tewell
",87,3
802,1981,"
        T82","
Tommy Valentine
",102,3
803,1981,"
        T82","
Tom Watson
",77,3
804,1981,"
        T82","
DeWitt Weaver
",24,3
805,1981,"
        T82","
Larry Ziegler
",56,3
806,1981,"
        T113","
Stanton Altgelt
",47,2
807,1981,"
        T113","
Doug Black
",39,2
808,1981,"
        T113","
Jim Booros
",65,2
809,1981,"
        T113","
Roger Calvin
",80,2
810,1981,"
        T113","
John Cook
",101,2
811,1981,"
        T113","
David Edwards
",89,2
812,1981,"
        T113","
Jack Ferenz
",39,2
813,1981,"
        T113","
Dan Frickey
",25,2
814,1981,"
        T113","
Ted Goin
",30,2
815,1981,"
        T113","
David Graham
",58,2
816,1981,"
        T113","
Lou Graham
",81,2
817,1981,"
        T113","
Phillip Hancock
",76,2
818,1981,"
        T113","
Dave Hill
",46,2
819,1981,"
        T113","
Mike Hill
",24,2
820,1981,"
        T113","
Tom Inskeep
",14,2
821,1981,"
        T113","
Barry Jaeckel
",85,2
822,1981,"
        T113","
Doug Johnson
",29,2
823,1981,"
        T113","
Grier Jones
",63,2
824,1981,"
        T113","
Mike Klein
",14,2
825,1981,"
        T113","
Gavan Levenson
",29,2
826,1981,"
        T113","
Pat Lindsey
",57,2
827,1981,"
        T113","
David Lundstrom
",41,2
828,1981,"
        T113","
Keith Lyford
",36,2
829,1981,"
        T113","
Terry Mauney
",70,2
830,1981,"
        T113","
Mark McCumber
",79,2
831,1981,"
        T113","
Mike Morley
",84,2
832,1981,"
        T113","
Dwight Nevil
",10,2
833,1981,"
        T113","
Bobby Nichols
",58,2
834,1981,"
        T113","
Tim Norris
",85,2
835,1981,"
        T113","
Mark O'Meara
",112,2
836,1981,"
        T113","
Jet Ozaki
",20,2
837,1981,"
        T113","
Mike Peck
",48,2
838,1981,"
        T113","
Don Pooley
",106,2
839,1981,"
        T113","
Dana Quigley
",67,2
840,1981,"
        T113","
Sammy Rachels
",38,2
841,1981,"
        T113","
Chi Chi Rodriguez
",70,2
842,1981,"
        T113","
Bill Rogers
",91,2
843,1981,"
        T113","
Clarence Rose
",18,2
844,1981,"
        T113","
Bill Sander
",46,2
845,1981,"
        T113","
Cesar Sanudo
",60,2
846,1981,"
        T113","
Bob Shearer
",63,2
847,1981,"
        T113","
Curtis Sifford
",40,2
848,1981,"
        T113","
Tom Storey
",69,2
849,1981,"
        T113","
Lance Ten Broeck
",43,2
850,1981,"
        T113","
Jeff Thomsen
",28,2
851,1981,"
        T113","
Denis Watson
",42,2
852,1981,"
        T113","
D.A. Weibring
",101,2
853,1981,"
        T113","
Tom Weiskopf
",71,2
854,1981,"
        T161","
Tommy Aaron
",69,1
855,1981,"
        T161","
John Adams
",67,1
856,1981,"
        T161","
Terry Anton
",20,1
857,1981,"
        T161","
Wally Armstrong
",63,1
858,1981,"
        T161","
Bob Beauchemin
",22,1
859,1981,"
        T161","
Jim Bertoncino
",18,1
860,1981,"
        T161","
Woody Blackburn
",82,1
861,1981,"
        T161","
Homero Blancas
",12,1
862,1981,"
        T161","
Tommy Bolt
",1,1
863,1981,"
        T161","
Michael Brannan
",49,1
864,1981,"
        T161","
Tom Chain
",16,1
865,1981,"
        T161","
Lennie Clements
",39,1
866,1981,"
        T161","
Bobby Cole
",44,1
867,1981,"
        T161","
Rod Curl
",89,1
868,1981,"
        T161","
Bruce Devlin
",50,1
869,1981,"
        T161","
Ben Duncan
",14,1
870,1981,"
        T161","
Al Geiberger
",36,1
871,1981,"
        T161","
Gary Groh
",6,1
872,1981,"
        T161","
Joe Hager
",62,1
873,1981,"
        T161","
Gary Hardin
",18,1
874,1981,"
        T161","
Mike Harmon
",12,1
875,1981,"
        T161","
Barry Harwell
",50,1
876,1981,"
        T161","
Morris Hatalsky
",85,1
877,1981,"
        T161","
Jerry Heard
",58,1
878,1981,"
        T161","
Skeeter Heath
",41,1
879,1981,"
        T161","
Jeff Hewes
",31,1
880,1981,"
        T161","
John Jacobs
",7,1
881,1981,"
        T161","
Tom Jones
",36,1
882,1981,"
        T161","
Rik Massengale
",64,1
883,1981,"
        T161","
Gary McCord
",68,1
884,1981,"
        T161","
Jerry McGee
",65,1
885,1981,"
        T161","
Mac McLendon
",4,1
886,1981,"
        T161","
Artie McNickle
",49,1
887,1981,"
        T161","
Allen Miller
",64,1
888,1981,"
        T161","
Lindy Miller
",47,1
889,1981,"
        T161","
Bobby Mitchell
",17,1
890,1981,"
        T161","
Brent Murray
",25,1
891,1981,"
        T161","
Jack Newton
",53,1
892,1981,"
        T161","
Sale Omohundro
",20,1
893,1981,"
        T161","
Peter Oosterhuis
",86,1
894,1981,"
        T161","
Arnold Palmer
",36,1
895,1981,"
        T161","
Bobby Pancratz
",21,1
896,1981,"
        T161","
Eddie Pearce
",34,1
897,1981,"
        T161","
Gary Player
",48,1
898,1981,"
        T161","
Jimmy Powell
",19,1
899,1981,"
        T161","
Mike Preston
",28,1
900,1981,"
        T161","
Bob Proben
",16,1
901,1981,"
        T161","
Mike Reid
",89,1
902,1981,"
        T161","
Jack Renner
",104,1
903,1981,"
        T161","
Larry Rinker
",30,1
904,1981,"
        T161","
Loren Roberts
",53,1
905,1981,"
        T161","
Doug Sanders
",17,1
906,1981,"
        T161","
Tom Shaw
",38,1
907,1981,"
        T161","
Bob Smith
",22,1
908,1981,"
        T161","
Payne Stewart
",30,1
909,1981,"
        T161","
David Thore
",48,1
910,1981,"
        T161","
Gary Trivisonno
",37,1
911,1981,"
        T161","
Dennis Trixler
",15,1
912,1981,"
        T161","
Scott Watkins
",60,1
913,1981,"
        T161","
Carlton White
",10,1
914,1981,"
        T161","
Jim White
",7,1
915,1981,"
        T161","
Gary Wintz
",35,1
916,1981,"
        T161","
Curtis Worley
",18,1
917,1981,"
        T161","
Kermit Zarley
",13,1
918,1981,"
        T225","
Bob Ackerman
",6,0
919,1981,"
        T225","
Richie Adham
",29,0
920,1981,"
        T225","
Mark Aebli
",6,0
921,1981,"
        T225","
Jim Albus
",4,0
922,1981,"
        T225","
Bud Allin
",58,0
923,1981,"
        T225","
John Ambridge
",0,0
924,1981,"
        T225","
Juan Anglada
",0,0
925,1981,"
        T225","
Greg Antunes
",3,0
926,1981,"
        T225","
Isao Aoki
",42,0
927,1981,"
        T225","
Perry Arthur
",25,0
928,1981,"
        T225","
Tommy Aycock
",4,0
929,1981,"
        T225","
Hugh Baiocchi
",0,0
930,1981,"
        T225","
Butch Baird
",37,0
931,1981,"
        T225","
Gary Baker
",2,0
932,1981,"
        T225","
Bill Bakken
",0,0
933,1981,"
        T225","
Al Balding
",0,0
934,1981,"
        T225","
Manuel Ballesteros
",0,0
935,1981,"
        T225","
Seve Ballesteros
",30,0
936,1981,"
        T225","
Dave Barber
",2,0
937,1981,"
        T225","
Jerry Barber
",4,0
938,1981,"
        T225","
Jim Barber
",53,0
939,1981,"
        T225","
Miller Barber
",81,0
940,1981,"
        T225","
Peter Barber
",0,0
941,1981,"
        T225","
Brian Barnes
",0,0
942,1981,"
        T225","
Eric Batten
",2,0
943,1981,"
        T225","
George Bayer
",4,0
944,1981,"
        T225","
Maurice Bembridge
",0,0
945,1981,"
        T225","
Mike Bender
",6,0
946,1981,"
        T225","
Steve Benson
",2,0
947,1981,"
        T225","
Roy Biancalana
",2,0
948,1981,"
        T225","
Don Bies
",21,0
949,1981,"
        T225","
James Blair
",2,0
950,1981,"
        T225","
David Blakeman
",0,0
951,1981,"
        T225","
John Bland
",0,0
952,1981,"
        T225","
Don Bliss
",4,0
953,1981,"
        T225","
Gene Borek
",2,0
954,1981,"
        T225","
Rick Borg
",16,0
955,1981,"
        T225","
Rafe Botts
",0,0
956,1981,"
        T225","
Gordon Brand
",0,0
957,1981,"
        T225","
Gordon Brand Jr.
",0,0
958,1981,"
        T225","
Gay Brewer
",20,0
959,1981,"
        T225","
Tienie Britz
",0,0
960,1981,"
        T225","
John Brodie
",2,0
961,1981,"
        T225","
Ken Brown
",8,0
962,1981,"
        T225","
Nick Brown
",0,0
963,1981,"
        T225","
Pete Brown
",17,0
964,1981,"
        T225","
Dave Brownlee
",3,0
965,1981,"
        T225","
Kip Byrne
",6,0
966,1981,"
        T225","
John Calabria
",0,0
967,1981,"
        T225","
Mark Calcavecchia
",16,0
968,1981,"
        T225","
Manuel Calero
",0,0
969,1981,"
        T225","
Doug Campbell
",12,0
970,1981,"
        T225","
Ray Carrasco
",10,0
971,1981,"
        T225","
Paul Carrigill
",0,0
972,1981,"
        T225","
George Cascino
",6,0
973,1981,"
        T225","
Billy Casper
",12,0
974,1981,"
        T225","
Al Chandler
",4,0
975,1981,"
        T225","
Andrew Chandler
",0,0
976,1981,"
        T225","
Roger Chapman
",0,0
