rank,player_name,top_ten,first,second,third,year
T60,Kevin Na,3,0,0,0,2008
T60,Sean O'Hair,3,1,0,2,2008
T60,Jeff Overton,3,0,0,0,2008
T60,Ryan Palmer,3,1,0,0,2008
T60,Tim Petrovic,3,0,0,0,2008
T60,Jeff Quinney,3,0,1,1,2008
T60,Andres Romero,3,1,0,0,2008
T60,Rory Sabbatini,3,0,1,1,2008
T60,Adam Scott,3,1,0,0,2008
T60,John Senden,3,0,1,0,2008
T60,Scott Verplank,3,0,0,1,2008
T60,Bubba Watson,3,0,1,0,2008
T60,Tim Wilkinson,3,0,1,1,2008
T60,Dean Wilson,3,0,0,2,2008
T101,Cameron Beckman,2,1,0,0,2008
T101,Jason Bohn,2,0,0,1,2008
T101,Bart Bryant,2,0,1,1,2008
T101,Jonathan Byrd,2,0,0,0,2008
T101,Mark Calcavecchia,2,0,0,0,2008
T101,Brian Davis,2,0,1,0,2008
T101,Marco Dawson,2,0,0,0,2008
T101,Jason Day,2,0,0,0,2008
T101,Joe Durant,2,0,0,0,2008
T101,Bob Estes,2,0,0,0,2008
T101,Steve Flesch,2,0,0,0,2008
T101,Robert Garrigus,2,0,0,1,2008
T101,Lucas Glover,2,0,0,0,2008
T101,Retief Goosen,2,0,1,0,2008
T101,Bill Haas,2,0,0,0,2008
T101,J.J. Henry,2,0,0,0,2008
T101,Matt Jones,2,0,0,0,2008
T101,Tom Lehman,2,0,0,0,2008
T101,Steve Lowery,2,1,0,0,2008
T101,Will MacKenzie,2,1,0,0,2008
T101,Scott McCarron,2,0,1,0,2008
T101,Rocco Mediate,2,0,1,0,2008
T101,Corey Pavin,2,0,0,1,2008
T101,Brett Quigley,2,0,0,0,2008
T101,Chez Reavie,2,1,0,0,2008
T101,Tag Ridings,2,0,0,0,2008
T101,John Rollins,2,0,1,0,2008
T101,Justin Rose,2,0,1,0,2008
T101,Patrick Sheehan,2,0,0,0,2008
T101,Scott Sterling,2,0,0,0,2008
T101,Chris Stroud,2,0,0,0,2008
T101,Vaughn Taylor,2,0,1,0,2008
T101,Roland Thatcher,2,0,0,0,2008
T101,Marc Turnesa,2,1,1,0,2008
T101,Charles Warren,2,0,0,1,2008
T101,Lee Westwood,2,0,1,1,2008
T137,Rich Beem,1,0,0,1,2008
T137,Shane Bertsch,1,0,0,0,2008
T137,Justin Bolli,1,0,0,0,2008
T137,Ángel Cabrera,1,0,0,0,2008
T137,Daniel Chopra,1,1,0,0,2008
T137,Darren Clarke,1,0,0,0,2008
T137,Gavin Coles,1,0,0,0,2008
T137,Glen Day,1,0,0,0,2008
T137,Chris DiMarco,1,0,0,0,2008
T137,James Driscoll,1,0,0,0,2008
T137,Brad Elder,1,0,0,0,2008
T137,Niclas Fasth,1,0,0,0,2008
T137,Nick Flanagan,1,0,0,0,2008
T137,Alastair Forsyth,1,0,0,0,2008
T137,Harrison Frazar,1,0,0,0,2008
T137,Fred Funk,1,0,0,0,2008
T137,Tommy Gainey,1,0,1,0,2008
T137,Brent Geiberger,1,0,0,0,2008
T137,Jeff Gove,1,0,0,0,2008
T137,Nathan Green,1,0,0,1,2008
T137,J.P. Hayes,1,0,0,0,2008
T137,Mark Hensby,1,0,0,0,2008
T137,David Howell,1,0,0,0,2008
T137,John Huston,1,0,0,0,2008
T137,Lee Janzen,1,0,0,0,2008
T137,Richard Johnson,1,1,0,0,2008
T137,Doug LaBelle II,1,0,0,0,2008
T137,Larry Mize,1,0,0,0,2008
T137,Colin Montgomerie,1,0,0,0,2008
T137,Greg Norman,1,0,0,1,2008
T137,Arron Oberholser,1,0,0,0,2008
T137,Brenden Pappas,1,0,0,0,2008
T137,Ian Poulter,1,0,1,0,2008
T137,Dicky Pride,1,0,0,0,2008
T137,Ted Purdy,1,0,0,0,2008
T137,Chris Riley,1,0,0,1,2008
T137,Brett Rumford,1,0,0,0,2008
T137,Tom Scherrer,1,0,0,0,2008
T137,Michael Sim,1,0,0,0,2008
T137,Jeev Milkha Singh,1,0,0,0,2008
T137,Bob Sowards,1,0,0,0,2008
T137,Kevin Stadler,1,0,0,0,2008
T137,Graeme Storm,1,0,0,0,2008
T137,David Toms,1,0,0,0,2008
T137,Bob Tway,1,0,0,0,2008
T137,Bo Van Pelt,1,0,1,0,2008
T137,Johnson Wagner,1,1,0,0,2008
T137,Nick Watney,1,0,0,0,2008
T137,Jay Williamson,1,0,1,0,2008
T137,Casey Wittenberg,1,0,0,0,2008
T137,Chris Wood,1,0,0,0,2008
T137,Y.E. Yang,1,0,0,0,2008
1,Tiger Woods,12,7,3,0,2007
T2,Rory Sabbatini,10,1,2,3,2007
T2,Scott Verplank,10,1,0,1,2007
4,Steve Stricker,9,1,2,1,2007
T5,Robert Allenby,8,0,0,2,2007
T5,Jim Furyk,8,1,2,2,2007
T7,Aaron Baddeley,7,1,1,0,2007
T7,K.J. Choi,7,2,1,0,2007
T7,Sergio Garcia,7,0,2,1,2007
T7,Jerry Kelly,7,0,0,1,2007
T7,Phil Mickelson,7,3,1,2,2007
T7,Geoff Ogilvy,7,0,1,1,2007
T7,Justin Rose,7,0,1,1,2007
T7,Vijay Singh,7,2,1,0,2007
T7,David Toms,7,0,0,1,2007
T16,Mark Calcavecchia,6,1,1,0,2007
T16,Stewart Cink,6,0,0,1,2007
T16,Tim Clark,6,0,3,0,2007
T16,Hunter Mahan,6,1,0,0,2007
T16,Billy Mayfair,6,0,1,1,2007
T16,Pat Perez,6,0,0,1,2007
T16,Carl Pettersson,6,0,0,0,2007
T16,Adam Scott,6,1,1,0,2007
T16,Heath Slocum,6,0,1,0,2007
T16,Brandt Snedeker,6,1,0,1,2007
T16,Camilo Villegas,6,0,1,1,2007
T27,Luke Donald,5,0,2,0,2007
T27,Ken Duke,5,0,1,0,2007
T27,Ernie Els,5,0,1,2,2007
T27,Charles Howell III,5,1,2,0,2007
T27,Freddie Jacobson,5,0,1,0,2007
T27,Zach Johnson,5,2,1,0,2007
T27,Justin Leonard,5,1,1,0,2007
T27,Sean O'Hair,5,0,0,0,2007
T27,Arron Oberholser,5,0,1,0,2007
T27,Ian Poulter,5,0,0,1,2007
T27,Jeff Quinney,5,0,0,1,2007
T27,John Senden,5,0,1,1,2007
T27,Bubba Watson,5,0,1,0,2007
T27,Boo Weekley,5,1,1,1,2007
T41,Stephen Ames,4,1,0,0,2007
T41,Jonathan Byrd,4,1,0,0,2007
T41,Paul Casey,4,0,0,0,2007
T41,Alex Cejka,4,0,0,0,2007
T41,Robert Garrigus,4,0,0,1,2007
T41,Trevor Immelman,4,0,0,2,2007
T41,Anthony Kim,4,0,0,1,2007
T41,Bernhard Langer,4,0,1,0,2007
T41,John Mallinger,4,0,0,3,2007
T41,Steve Marino,4,0,0,0,2007
T41,John Rollins,4,0,2,0,2007
T41,Bo Van Pelt,4,0,0,0,2007
T41,Mike Weir,4,1,0,0,2007
T41,Brett Wetterich,4,0,2,0,2007
T41,Dean Wilson,4,0,0,0,2007
T56,Stuart Appleby,3,0,1,1,2007
T56,Ryan Armour,3,0,0,0,2007
T56,Woody Austin,3,1,2,0,2007
T56,Cameron Beckman,3,0,0,1,2007
T56,Daniel Chopra,3,1,0,1,2007
T56,José Coceres,3,0,2,0,2007
T56,Brian Davis,3,0,1,0,2007
T56,Bob Estes,3,0,0,0,2007
T56,Niclas Fasth,3,0,0,0,2007
T56,Steve Flesch,3,2,0,0,2007
T56,Robert Gamez,3,0,0,1,2007
T56,Lucas Glover,3,0,0,0,2007
T56,Jason Gore,3,0,1,0,2007
T56,Bill Haas,3,0,0,1,2007
T56,Padraig Harrington,3,1,0,0,2007
T56,J.P. Hayes,3,0,0,0,2007
T56,J.B. Holmes,3,0,0,0,2007
T56,Tom Lehman,3,0,0,0,2007
T56,Peter Lonard,3,0,0,1,2007
T56,Davis Love III,3,0,0,0,2007
T56,Will MacKenzie,3,0,0,0,2007
T56,Troy Matteson,3,0,0,2,2007
T56,Rocco Mediate,3,0,1,0,2007
T56,Shaun Micheel,3,0,0,0,2007
T56,Ryan Moore,3,0,1,0,2007
T56,Kevin Na,3,0,0,0,2007
T56,Nick O'Hern,3,0,0,1,2007
T56,Jeff Overton,3,0,1,0,2007
T56,Kenny Perry,3,0,0,1,2007
T56,Kevin Sutherland,3,0,1,0,2007
T56,Vaughn Taylor,3,0,0,1,2007
T56,D.J. Trahan,3,0,1,0,2007
T56,Charles Warren,3,0,1,0,2007
T56,Nick Watney,3,1,0,0,2007
T56,Charlie Wi,3,0,1,0,2007
T56,Mark Wilson,3,1,0,0,2007
T92,Michael Allen,2,0,1,0,2007
T92,Tommy Armour III,2,0,0,0,2007
T92,Rich Beem,2,0,0,0,2007
T92,Bart Bryant,2,0,0,0,2007
T92,Chad Campbell,2,1,0,0,2007
T92,Gavin Coles,2,0,0,0,2007
T92,Ben Curtis,2,0,0,0,2007
T92,Brendon de Jonge,2,0,0,0,2007
T92,Steve Elkington,2,0,0,0,2007
T92,Harrison Frazar,2,0,0,0,2007
T92,Fred Funk,2,1,0,0,2007
T92,Brian Gay,2,0,0,0,2007
T92,Nathan Green,2,0,0,1,2007
T92,Mathias Grönberg,2,0,0,1,2007
T92,Bob Heintz,2,0,0,0,2007
T92,J.J. Henry,2,0,0,0,2007
T92,Charley Hoffman,2,1,0,0,2007
T92,Ryuji Imada,2,0,1,0,2007
T92,Kent Jones,2,0,0,0,2007
T92,Matt Kuchar,2,0,0,1,2007
T92,Stephen Leaney,2,0,0,1,2007
T92,Shigeki Maruyama,2,0,1,0,2007
T92,George McNeill,2,1,0,1,2007
T92,Joe Ogilvie,2,1,0,0,2007
T92,Rod Pampling,2,0,0,1,2007
T92,Tom Pernice Jr.,2,0,0,0,2007
T92,Andres Romero,2,0,0,1,2007
T92,Kevin Stadler,2,0,1,0,2007
T92,Henrik Stenson,2,1,0,0,2007
T92,Chris Stroud,2,0,0,0,2007
T92,Johnson Wagner,2,0,1,0,2007
T123,Steve Allan,1,0,0,0,2007
T123,Briny Baird,1,0,0,0,2007
T123,Rich Barcelo,1,0,0,0,2007
T123,Brian Bateman,1,1,0,0,2007
T123,Craig Bowden,1,0,0,0,2007
T123,David Branshaw,1,0,0,0,2007
T123,Olin Browne,1,0,0,0,2007
T123,Andrew Buckle,1,0,0,0,2007
T123,Ángel Cabrera,1,1,0,0,2007
T123,Marco Dawson,1,0,0,0,2007
T123,Chris DiMarco,1,0,0,0,2007
T123,Nick Dougherty,1,0,0,0,2007
T123,Jason Dufner,1,0,0,0,2007
T123,Simon Dyson,1,0,0,0,2007
T123,Todd Fischer,1,0,0,0,2007
T123,Dan Forsman,1,0,0,0,2007
T123,Mathew Goggin,1,0,0,0,2007
T123,Retief Goosen,1,0,1,0,2007
T123,Jeff Gove,1,0,0,0,2007
T123,Paul Gow,1,0,0,0,2007
T123,Paul Goydos,1,1,0,0,2007
T123,Richard Green,1,0,0,0,2007
T123,Dudley Hart,1,0,0,0,2007
T123,Mark Hensby,1,0,1,0,2007
T123,Tim Herron,1,0,1,0,2007
T123,Tripp Isenhour,1,0,0,0,2007
T123,Craig Kanada,1,0,0,0,2007
T123,Robert Karlsson,1,0,0,0,2007
T123,Skip Kendall,1,0,0,0,2007
T123,Greg Kraft,1,0,0,0,2007
T123,Cliff Kresge,1,0,0,0,2007
T123,Doug LaBelle II,1,0,0,0,2007
T123,Neal Lancaster,1,0,0,0,2007
T123,Steve Lowery,1,0,0,0,2007
T123,Jeff Maggert,1,0,0,0,2007
T123,Daisuke Maruyama,1,0,0,0,2007
T123,Bob May,1,0,0,0,2007
T123,Parker McLachlin,1,0,0,0,2007
T123,John Merrick,1,0,0,0,2007
T123,Larry Mize,1,0,0,0,2007
T123,Bryce Molder,1,0,0,0,2007
T123,José María Olazábal,1,0,0,1,2007
T123,Greg Owen,1,0,0,0,2007
T123,Ryan Palmer,1,0,0,1,2007
T123,Jesper Parnevik,1,0,1,0,2007
T123,Corey Pavin,1,0,0,0,2007
T123,Tim Petrovic,1,0,1,0,2007
T123,Dicky Pride,1,0,0,0,2007
T123,Ted Purdy,1,0,0,0,2007
T123,Brett Quigley,1,0,0,0,2007
T123,Tag Ridings,1,0,0,1,2007
T123,Michael Sim,1,0,0,0,2007
T123,Jeff Sluman,1,0,0,0,2007
T123,B.J. Staten,1,0,0,0,2007
T123,Chris Tidland,1,0,0,0,2007
T123,Vance Veazey,1,0,0,0,2007
T123,Jay Williamson,1,0,1,0,2007
T123,Garrett Willis,1,0,0,0,2007
T1,Jim Furyk,13,2,4,3,2006
T1,Vijay Singh,13,1,2,0,2006
3,Tiger Woods,11,8,1,1,2006
T4,Luke Donald,10,1,0,1,2006
T4,Brett Quigley,10,0,0,2,2006
T4,Adam Scott,10,1,3,3,2006
7,Lucas Glover,9,0,0,0,2006
T8,Ernie Els,8,0,0,1,2006
T8,Trevor Immelman,8,1,2,0,2006
T8,Phil Mickelson,8,2,1,0,2006
T11,Stewart Cink,7,0,1,0,2006
T11,Joe Durant,7,1,1,2,2006
T11,Tom Pernice Jr.,7,0,1,0,2006
T11,Steve Stricker,7,0,1,1,2006
T15,Stuart Appleby,6,2,0,0,2006
T15,Daniel Chopra,6,0,1,0,2006
T15,Retief Goosen,6,0,1,1,2006
T15,Nathan Green,6,0,1,0,2006
T15,Frank Lickliter II,6,0,1,0,2006
T15,Rod Pampling,6,1,0,1,2006
T15,Carl Pettersson,6,1,0,0,2006
T15,Vaughn Taylor,6,0,0,1,2006
T15,David Toms,6,1,1,1,2006
T15,Nick Watney,6,0,0,0,2006
T15,Mike Weir,6,0,0,1,2006
T15,Brett Wetterich,6,1,2,0,2006
T15,Dean Wilson,6,1,1,0,2006
T28,Jonathan Byrd,5,0,0,1,2006
T28,Chad Campbell,5,1,1,1,2006
T28,Sergio Garcia,5,0,0,1,2006
T28,J.J. Henry,5,1,1,0,2006
T28,Charley Hoffman,5,0,0,0,2006
T28,Jerry Kelly,5,0,2,0,2006
T28,Troy Matteson,5,1,1,0,2006
T28,Geoff Ogilvy,5,2,1,0,2006
T28,Justin Rose,5,0,1,0,2006
T28,Rory Sabbatini,5,1,2,0,2006
T38,Woody Austin,4,0,0,0,2006
T38,K.J. Choi,4,1,0,0,2006
T38,Tim Clark,4,0,1,0,2006
T38,Steve Flesch,4,0,0,2,2006
T38,Jason Gore,4,0,0,0,2006
T38,Zach Johnson,4,0,2,1,2006
T38,Tom Lehman,4,0,1,0,2006
T38,Davis Love III,4,1,1,0,2006
T38,Daisuke Maruyama,4,0,0,1,2006
T38,Shigeki Maruyama,4,0,0,1,2006
T38,Billy Mayfair,4,0,0,2,2006
T38,Ryan Moore,4,0,1,0,2006
T38,Arron Oberholser,4,1,0,0,2006
T38,José María Olazábal,4,0,2,1,2006
T38,Ryan Palmer,4,0,1,0,2006
T38,Jesper Parnevik,4,0,1,0,2006
T38,Ian Poulter,4,0,1,0,2006
T38,John Rollins,4,1,0,0,2006
T38,Joey Sindelar,4,0,0,0,2006
T38,Jeff Sluman,4,0,0,1,2006
T38,Bo Van Pelt,4,0,0,0,2006
T38,Scott Verplank,4,0,2,0,2006
T38,Camilo Villegas,4,0,2,1,2006
T61,Robert Allenby,3,0,0,0,2006
T61,Stephen Ames,3,1,0,0,2006
T61,Billy Andrade,3,0,1,1,2006
T61,Briny Baird,3,0,0,0,2006
T61,Jason Bohn,3,0,1,0,2006
T61,Ángel Cabrera,3,0,0,0,2006
T61,José Coceres,3,0,0,0,2006
T61,Ben Crane,3,0,1,0,2006
T61,Bubba Dickerson,3,0,0,0,2006
T61,Fred Funk,3,0,1,0,2006
T61,Mathew Goggin,3,0,1,0,2006
T61,Padraig Harrington,3,0,1,0,2006
T61,Dudley Hart,3,0,0,0,2006
T61,Charles Howell III,3,0,2,0,2006
T61,Richard Johnson,3,0,1,0,2006
T61,Peter Lonard,3,0,0,0,2006
T61,Steve Lowery,3,0,1,0,2006
T61,Joe Ogilvie,3,0,0,1,2006
T61,Ted Purdy,3,0,0,0,2006
T61,John Senden,3,1,0,0,2006
T61,Heath Slocum,3,0,0,2,2006
T61,Bubba Watson,3,0,0,1,2006
T83,Eric Axley,2,1,0,1,2006
T83,Aaron Baddeley,2,1,0,0,2006
T83,Craig Barlow,2,0,0,1,2006
T83,Doug Barron,2,0,0,0,2006
T83,David Branshaw,2,0,0,0,2006
T83,Jeff Brehaut,2,0,0,0,2006
T83,Olin Browne,2,0,0,0,2006
T83,Bart Bryant,2,0,1,0,2006
T83,Alex Cejka,2,0,0,1,2006
T83,John Cook,2,0,0,1,2006
T83,Fred Couples,2,0,0,1,2006
T83,Ben Curtis,2,2,0,0,2006
T83,Brian Davis,2,0,0,0,2006
T83,Chris DiMarco,2,0,1,0,2006
T83,Bob Estes,2,0,2,0,2006
T83,Harrison Frazar,2,0,0,0,2006
T83,Brian Gay,2,0,0,0,2006
T83,Jeff Gove,2,0,0,0,2006
T83,Paul Goydos,2,0,1,0,2006
T83,Scott Gutschewski,2,0,0,0,2006
T83,J.P. Hayes,2,0,1,0,2006
T83,Tim Herron,2,1,0,0,2006
T83,Gabriel Hjertstedt,2,0,0,0,2006
T83,J.B. Holmes,2,1,0,0,2006
T83,Freddie Jacobson,2,0,0,0,2006
T83,Lee Janzen,2,0,0,1,2006
T83,Brandt Jobe,2,0,0,0,2006
T83,Kent Jones,2,0,0,0,2006
T83,Stephen Leaney,2,0,0,0,2006
T83,Justin Leonard,2,0,0,0,2006
T83,Jeff Maggert,2,1,0,0,2006
T83,Hunter Mahan,2,0,1,0,2006
T83,David McKenzie,2,0,0,0,2006
T83,Shaun Micheel,2,0,1,0,2006
T83,Sean O'Hair,2,0,0,1,2006
T83,Nick O'Hern,2,0,1,0,2006
T83,Jeff Overton,2,0,0,0,2006
T83,Greg Owen,2,0,1,0,2006
T83,D.J. Trahan,2,1,0,0,2006
T83,Omar Uresti,2,0,0,1,2006
T83,Charles Warren,2,0,0,0,2006
T83,Lee Westwood,2,0,0,0,2006
T125,Arjun Atwal,1,0,0,0,2006
T125,Paul Azinger,1,0,0,0,2006
T125,Brian Bateman,1,0,0,1,2006
T125,Cameron Beckman,1,0,0,0,2006
T125,Rich Beem,1,0,0,0,2006
T125,Notah Begay III,1,0,0,0,2006
T125,Shane Bertsch,1,0,0,0,2006
T125,Henrik Bjornstad,1,0,0,0,2006
T125,Mark Calcavecchia,1,0,0,0,2006
T125,Michael Campbell,1,0,0,0,2006
T125,Paul Casey,1,0,0,0,2006
T125,Darren Clarke,1,0,0,1,2006
T125,Chris Couch,1,1,0,0,2006
T125,Kris Cox,1,0,0,1,2006
T125,Robert Damron,1,0,0,0,2006
T125,Marco Dawson,1,0,0,0,2006
T125,Glen Day,1,0,0,0,2006
T125,Jay Delsing,1,0,0,0,2006
T125,Danny Ellis,1,0,0,0,2006
T125,Kenneth Ferrie,1,0,0,0,2006
T125,Carlos Franco,1,0,0,0,2006
T125,Robert Garrigus,1,0,0,0,2006
T125,Brent Geiberger,1,0,0,0,2006
T125,Matt Gogel,1,0,0,0,2006
T125,Mathias Grönberg,1,0,0,0,2006
T125,Bill Haas,1,0,0,0,2006
T125,Todd Hamilton,1,0,0,0,2006
T125,David Howell,1,0,0,0,2006
T125,John Huston,1,0,0,0,2006
T125,Ryuji Imada,1,0,0,0,2006
T125,Thongchai Jaidee,1,0,0,0,2006
T125,Shingo Katayama,1,0,0,0,2006
T125,Jonathan Kaye,1,0,0,0,2006
T125,Skip Kendall,1,0,0,0,2006
T125,Anthony Kim,1,0,1,0,2006
T125,Bernhard Langer,1,0,0,0,2006
T125,Ian Leggatt,1,0,0,0,2006
T125,J.L. Lewis,1,0,0,0,2006
T125,Will MacKenzie,1,1,0,0,2006
T125,Bob May,1,0,1,0,2006
T125,Larry Mize,1,0,0,0,2006
T125,Colin Montgomerie,1,0,1,0,2006
T125,Corey Pavin,1,1,0,0,2006
T125,Pat Perez,1,0,0,1,2006
T125,D.A. Points,1,0,0,0,2006
T125,Dicky Pride,1,0,0,0,2006
T125,Tag Ridings,1,0,0,0,2006
T125,John Riegger,1,0,0,0,2006
T125,Chris Riley,1,0,0,0,2006
T125,Andres Romero,1,0,0,0,2006
T125,Patrick Sheehan,1,0,0,0,2006
T125,Jerry Smith,1,0,0,0,2006
T125,B.J. Staten,1,0,0,0,2006
T125,Henrik Stenson,1,0,0,1,2006
T125,Hideto Tanihara,1,0,0,0,2006
T125,Nicholas Thompson,1,0,0,0,2006
T125,Kirk Triplett,1,1,0,0,2006
T125,Tjaart van der Walt,1,0,0,0,2006
T125,Duffy Waldorf,1,0,0,1,2006
T125,Ron Whittaker,1,0,0,0,2006
T125,Mark Wilson,1,0,0,0,2006
1,Vijay Singh,18,4,2,3,2005
2,Tiger Woods,13,6,4,2,2005
3,David Toms,11,1,1,1,2005
4,Jim Furyk,10,1,4,0,2005
T5,Davis Love III,9,0,2,0,2005
T5,Phil Mickelson,9,4,1,0,2005
T7,Sergio Garcia,8,1,1,2,2005
T7,Retief Goosen,8,1,0,2,2005
T9,Lucas Glover,7,1,0,1,2005
T9,Tim Herron,7,0,0,1,2005
T9,Kenny Perry,7,2,0,1,2005
T12,Tim Clark,6,0,1,1,2005
T12,Ben Crane,6,1,2,1,2005
T12,Chris DiMarco,6,0,3,1,2005
T12,Charles Howell III,6,0,1,1,2005
T12,Brandt Jobe,6,0,2,1,2005
T12,Billy Mayfair,6,0,1,0,2005
T12,José María Olazábal,6,0,1,2,2005
T12,Rod Pampling,6,0,0,0,2005
T12,Adam Scott,6,0,1,0,2005
T12,Bo Van Pelt,6,0,0,2,2005
T22,Aaron Baddeley,5,0,0,0,2005
T22,Jeff Brehaut,5,0,0,1,2005
T22,Mark Calcavecchia,5,1,1,0,2005
T22,Chad Campbell,5,0,2,1,2005
T22,Stewart Cink,5,0,0,1,2005
T22,Darren Clarke,5,0,1,1,2005
T22,Luke Donald,5,0,2,1,2005
T22,Ernie Els,5,0,1,1,2005
T22,Zach Johnson,5,0,1,1,2005
T22,Shigeki Maruyama,5,0,1,1,2005
T22,Joe Ogilvie,5,0,2,0,2005
T22,Geoff Ogilvy,5,1,0,1,2005
T22,Tag Ridings,5,0,0,1,2005
T22,Scott Verplank,5,0,2,1,2005
T36,Stuart Appleby,4,1,0,0,2005
T36,Arjun Atwal,4,0,1,0,2005
T36,Woody Austin,4,0,0,1,2005
T36,Bart Bryant,4,2,0,0,2005
T36,Fred Couples,4,0,1,1,2005
T36,Brad Faxon,4,1,0,1,2005
T36,Harrison Frazar,4,0,0,2,2005
T36,Padraig Harrington,4,2,0,0,2005
T36,J.J. Henry,4,0,0,0,2005
T36,Richard Johnson,4,0,0,0,2005
T36,Jerry Kelly,4,0,0,0,2005
T36,Tom Lehman,4,0,2,0,2005
T36,Justin Leonard,4,2,0,0,2005
T36,J.L. Lewis,4,0,0,0,2005
T36,Colin Montgomerie,4,0,1,1,2005
T36,Sean O'Hair,4,1,1,0,2005
T36,Arron Oberholser,4,0,0,0,2005
T36,Pat Perez,4,0,0,0,2005
T36,Heath Slocum,4,1,0,0,2005
T36,Vaughn Taylor,4,1,0,1,2005
T36,Bob Tway,4,0,0,1,2005
T36,Charles Warren,4,0,0,1,2005
T36,Dean Wilson,4,0,0,0,2005
T59,Robert Allenby,3,0,0,0,2005
T59,Stephen Ames,3,0,0,0,2005
T59,Jason Bohn,3,1,1,1,2005
T59,Michael Campbell,3,1,0,0,2005
T59,K.J. Choi,3,1,0,0,2005
T59,Joe Durant,3,0,0,1,2005
T59,Steve Elkington,3,0,1,0,2005
T59,Fred Funk,3,1,0,1,2005
T59,Dudley Hart,3,0,0,0,2005
T59,Mark Hensby,3,0,0,1,2005
T59,Freddie Jacobson,3,0,0,0,2005
T59,Jonathan Kaye,3,0,2,0,2005
T59,Bernhard Langer,3,0,0,0,2005
T59,Peter Lonard,3,1,0,1,2005
T59,Steve Lowery,3,0,0,1,2005
T59,Scott McCarron,3,0,1,0,2005
T59,Graeme McDowell,3,0,1,0,2005
T59,Nick O'Hern,3,0,0,0,2005
T59,Greg Owen,3,0,0,1,2005
T59,Ryan Palmer,3,0,1,2,2005
T59,Tim Petrovic,3,1,0,0,2005
T59,Carl Pettersson,3,1,1,0,2005
T59,Ted Purdy,3,1,0,1,2005
T59,Justin Rose,3,0,0,2,2005
T59,Rory Sabbatini,3,0,0,0,2005
T59,John Senden,3,0,0,0,2005
T59,Joey Sindelar,3,0,0,0,2005
T59,Jeff Sluman,3,0,0,1,2005
T59,Joey Snyder III,3,0,0,0,2005
T59,Kevin Sutherland,3,0,0,0,2005
T59,D.J. Trahan,3,0,0,0,2005
T59,Mark Wilson,3,0,0,1,2005
T91,Michael Allen,2,0,0,0,2005
T91,Briny Baird,2,0,0,0,2005
T91,Doug Barron,2,0,0,1,2005
T91,Rich Beem,2,0,1,1,2005
T91,Olin Browne,2,1,1,0,2005
T91,Daniel Chopra,2,0,0,0,2005
T91,Ben Curtis,2,0,0,1,2005
T91,John Daly,2,0,2,0,2005
T91,Brian Davis,2,0,0,1,2005
T91,Jay Delsing,2,0,0,0,2005
T91,Todd Fischer,2,0,0,1,2005
T91,Steve Flesch,2,0,0,0,2005
T91,Carlos Franco,2,0,1,0,2005
T91,Robert Gamez,2,1,0,0,2005
T91,J.P. Hayes,2,0,1,0,2005
T91,David Howell,2,0,0,0,2005
T91,John Huston,2,0,0,0,2005
T91,Trevor Immelman,2,0,0,0,2005
T91,Kent Jones,2,0,0,0,2005
T91,Hank Kuehne,2,0,1,0,2005
T91,Andrew Magee,2,0,0,0,2005
T91,Jeff Maggert,2,0,0,0,2005
T91,Hunter Mahan,2,0,0,0,2005
T91,Shaun Micheel,2,0,0,0,2005
T91,Kevin Na,2,0,2,0,2005
T91,Jesper Parnevik,2,0,0,0,2005
T91,Craig Parry,2,0,0,0,2005
T91,Corey Pavin,2,0,0,0,2005
T91,Tom Pernice Jr.,2,0,1,1,2005
T91,Ian Poulter,2,0,0,0,2005
T91,Nick Price,2,0,0,0,2005
T91,Brett Quigley,2,0,0,0,2005
T91,Loren Roberts,2,0,1,0,2005
T91,Wes Short Jr.,2,1,0,0,2005
T91,Kevin Stadler,2,0,0,0,2005
T91,Darron Stiles,2,0,0,0,2005
T91,Hidemichi Tanaka,2,0,0,1,2005
T91,Nick Watney,2,0,0,0,2005
T91,Mike Weir,2,0,1,0,2005
T91,Brett Wetterich,2,0,0,0,2005
T131,Steve Allan,1,0,0,0,2005
T131,Chris Anderson,1,0,0,0,2005
T131,Billy Andrade,1,0,1,0,2005
T131,Tommy Armour III,1,0,0,0,2005
T131,Craig Barlow,1,0,0,0,2005
T131,Cameron Beckman,1,0,0,0,2005
T131,Thomas Bjørn,1,0,1,0,2005
T131,Danny Briggs,1,0,0,0,2005
T131,Jaxon Brigman,1,0,0,0,2005
T131,Mark Brooks,1,0,0,0,2005
T131,Jonathan Byrd,1,0,0,0,2005
T131,Ángel Cabrera,1,0,0,0,2005
T131,Gavin Coles,1,0,0,0,2005
T131,John Cook,1,0,0,0,2005
T131,Robert Damron,1,0,1,0,2005
T131,Marco Dawson,1,0,0,0,2005
T131,Glen Day,1,0,0,0,2005
T131,James Driscoll,1,0,1,0,2005
T131,Scott Dunlap,1,0,0,0,2005
T131,Bob Estes,1,0,0,0,2005
T131,Brian Gay,1,0,0,1,2005
T131,Brent Geiberger,1,0,0,0,2005
T131,Matt Gogel,1,0,0,0,2005
T131,Jason Gore,1,1,0,0,2005
T131,Paul Goydos,1,0,0,0,2005
T131,Richard Green,1,0,0,0,2005
T131,Mathias Grönberg,1,0,0,0,2005
T131,Hunter Haas,1,0,0,0,2005
T131,Jay Haas,1,0,0,0,2005
T131,Bob Heintz,1,0,0,0,2005
T131,Scott Hend,1,0,0,0,2005
T131,Ryuji Imada,1,0,0,0,2005
