,"year","rank","player_name","rounds","per_round_avg","total_3_plus_putts","total_rounds"
2416,2017,"
        T45","
Whee Kim
",74,0.01,1,72
2417,2017,"
        T45","
Chris Kirk
",89,0.01,1,83
2418,2017,"
        T45","
Kevin Kisner
",105,0.01,1,98
2419,2017,"
        T45","
Patton Kizzire
",84,0.01,1,76
2420,2017,"
        T45","
Russell Knox
",75,0.01,1,70
2421,2017,"
        T45","
Brooks Koepka
",88,0.01,1,80
2422,2017,"
        T45","
Kelly Kraft
",75,0.01,1,71
2423,2017,"
        T45","
Anirban Lahiri
",72,0.01,1,72
2424,2017,"
        T45","
Danny Lee
",93,0.01,1,89
2425,2017,"
        T45","
Marc Leishman
",94,0.01,1,90
2426,2017,"
        T45","
David Lingmerth
",79,0.01,1,75
2427,2017,"
        T45","
Hideki Matsuyama
",83,0.01,1,76
2428,2017,"
        T45","
Troy Merritt
",82,0.01,1,76
2429,2017,"
        T45","
Francesco Molinari
",75,0.01,1,72
2430,2017,"
        T45","
Geoff Ogilvy
",80,0.01,1,72
2431,2017,"
        T45","
C.T. Pan
",88,0.01,1,86
2432,2017,"
        T45","
Scott Piercy
",70,0.01,1,67
2433,2017,"
        T45","
J.T. Poston
",95,0.01,1,87
2434,2017,"
        T45","
Jon Rahm
",90,0.01,1,83
2435,2017,"
        T45","
Sam Saunders
",76,0.01,1,70
2436,2017,"
        T45","
Xander Schauffele
",96,0.01,1,92
2437,2017,"
        T45","
Ollie Schniederjans
",92,0.01,1,87
2438,2017,"
        T45","
Jordan Spieth
",85,0.01,1,78
2439,2017,"
        T45","
Kevin Streelman
",90,0.01,1,88
2440,2017,"
        T45","
Daniel Summerhays
",100,0.01,1,94
2441,2017,"
        T45","
Vaughn Taylor
",90,0.01,1,84
2442,2017,"
        T45","
Cameron Tringale
",89,0.01,1,83
2443,2017,"
        T45","
Kevin Tway
",96,0.01,1,88
2444,2017,"
        T45","
Tyrone Van Aswegen
",105,0.01,1,97
2445,2018,"
        1","
Justin Thomas
",91,0.05,4,82
2446,2018,"
        T2","
Ryan Blaum
",81,0.04,3,78
2447,2018,"
        T2","
Nate Lashley
",51,0.04,2,47
2448,2018,"
        T4","
Dominic Bozzelli
",65,0.03,2,65
2449,2018,"
        T4","
Paul Casey
",74,0.03,2,71
2450,2018,"
        T4","
Jason Dufner
",71,0.03,2,64
2451,2018,"
        T4","
Rickie Fowler
",74,0.03,2,74
2452,2018,"
        T4","
Russell Henley
",77,0.03,2,74
2453,2018,"
        T4","
Hideki Matsuyama
",75,0.03,2,72
2454,2018,"
        T4","
Sean O'Hair
",67,0.03,2,63
2455,2018,"
        T4","
Rob Oppenheim
",74,0.03,2,68
2456,2018,"
        T4","
Jonathan Randolph
",71,0.03,2,65
2457,2018,"
        T4","
Rory Sabbatini
",91,0.03,3,89
2458,2018,"
        T4","
Cameron Tringale
",67,0.03,2,63
2459,2018,"
        T4","
Steve Wheatcroft
",60,0.03,2,58
2460,2018,"
        T16","
Byeong Hun An
",86,0.02,2,84
2461,2018,"
        T16","
Keegan Bradley
",98,0.02,2,93
2462,2018,"
        T16","
Jonathan Byrd
",70,0.02,1,62
2463,2018,"
        T16","
Ben Crane
",65,0.02,1,59
2464,2018,"
        T16","
Tommy Fleetwood
",73,0.02,1,66
2465,2018,"
        T16","
Lucas Glover
",65,0.02,1,61
2466,2018,"
        T16","
Matt Jones
",70,0.02,1,62
2467,2018,"
        T16","
Si Woo Kim
",108,0.02,2,104
2468,2018,"
        T16","
Patton Kizzire
",92,0.02,2,89
2469,2018,"
        T16","
Shane Lowry
",64,0.02,1,56
2470,2018,"
        T16","
Ben Martin
",64,0.02,1,64
2471,2018,"
        T16","
Rory McIlroy
",64,0.02,1,61
2472,2018,"
        T16","
Phil Mickelson
",90,0.02,2,87
2473,2018,"
        T16","
Rod Pampling
",62,0.02,1,58
2474,2018,"
        T16","
Ian Poulter
",73,0.02,1,64
2475,2018,"
        T16","
Jon Rahm
",71,0.02,1,66
2476,2018,"
        T16","
Xander Schauffele
",96,0.02,2,93
2477,2018,"
        T16","
Charl Schwartzel
",65,0.02,1,58
2478,2018,"
        T16","
Conrad Shindler
",60,0.02,1,56
2479,2018,"
        T16","
Scott Stallings
",96,0.02,2,90
2480,2018,"
        T16","
Kyle Stanley
",93,0.02,2,88
2481,2018,"
        T16","
Michael Thompson
",62,0.02,1,58
2482,2018,"
        T38","
Blayne Barber
",69,0.01,1,67
2483,2018,"
        T38","
Scott Brown
",102,0.01,1,98
2484,2018,"
        T38","
Rafa Cabrera Bello
",75,0.01,1,70
2485,2018,"
        T38","
Chad Campbell
",87,0.01,1,79
2486,2018,"
        T38","
Stewart Cink
",87,0.01,1,87
2487,2018,"
        T38","
Corey Conners
",97,0.01,1,93
2488,2018,"
        T38","
Austin Cook
",107,0.01,1,107
2489,2018,"
        T38","
Roberto Díaz
",72,0.01,1,68
2490,2018,"
        T38","
Tyler Duncan
",97,0.01,1,93
2491,2018,"
        T38","
Harris English
",84,0.01,1,78
2492,2018,"
        T38","
Derek Fathauer
",84,0.01,1,80
2493,2018,"
        T38","
Brice Garnett
",99,0.01,1,95
2494,2018,"
        T38","
Lanto Griffin
",80,0.01,1,74
2495,2018,"
        T38","
Emiliano Grillo
",94,0.01,1,92
2496,2018,"
        T38","
James Hahn
",85,0.01,1,82
2497,2018,"
        T38","
Brandon Harkins
",101,0.01,1,95
2498,2018,"
        T38","
Brian Harman
",94,0.01,1,90
2499,2018,"
        T38","
J.J. Henry
",81,0.01,1,75
2500,2018,"
        T38","
J.B. Holmes
",77,0.01,1,75
2501,2018,"
        T38","
Beau Hossler
",104,0.01,1,104
2502,2018,"
        T38","
Mackenzie Hughes
",80,0.01,1,76
2503,2018,"
        T38","
John Huh
",94,0.01,1,90
2504,2018,"
        T38","
Sung Kang
",89,0.01,1,85
2505,2018,"
        T38","
Whee Kim
",93,0.01,1,89
2506,2018,"
        T38","
Chris Kirk
",108,0.01,1,106
2507,2018,"
        T38","
Kevin Kisner
",89,0.01,1,78
2508,2018,"
        T38","
Jason Kokrak
",99,0.01,1,99
2509,2018,"
        T38","
Matt Kuchar
",88,0.01,1,80
2510,2018,"
        T38","
Danny Lee
",88,0.01,1,86
2511,2018,"
        T38","
Marc Leishman
",93,0.01,1,90
2512,2018,"
        T38","
Nicholas Lindheim
",77,0.01,1,69
2513,2018,"
        T38","
Ryan Moore
",78,0.01,1,78
2514,2018,"
        T38","
Grayson Murray
",72,0.01,1,72
2515,2018,"
        T38","
Kevin Na
",91,0.01,1,86
2516,2018,"
        T38","
C.T. Pan
",104,0.01,1,98
2517,2018,"
        T38","
Scott Piercy
",84,0.01,1,80
2518,2018,"
        T38","
J.T. Poston
",73,0.01,1,71
2519,2018,"
        T38","
Ted Potter Jr.
",87,0.01,1,87
2520,2018,"
        T38","
Seamus Power
",86,0.01,1,78
2521,2018,"
        T38","
Andrew Putnam
",97,0.01,1,89
2522,2018,"
        T38","
Patrick Rodgers
",97,0.01,1,93
2523,2018,"
        T38","
Ollie Schniederjans
",91,0.01,1,87
2524,2018,"
        T38","
Jordan Spieth
",81,0.01,1,76
2525,2018,"
        T38","
Kevin Streelman
",94,0.01,1,92
2526,2018,"
        T38","
Chris Stroud
",81,0.01,1,73
2527,2018,"
        T38","
Brian Stuard
",103,0.01,1,97
2528,2018,"
        T38","
Vaughn Taylor
",83,0.01,1,79
2529,2018,"
        T38","
Peter Uihlein
",83,0.01,1,78
2530,2018,"
        T38","
Jimmy Walker
",81,0.01,1,77
2531,2018,"
        T38","
Tiger Woods
",68,0.01,1,68
2532,2018,"
        T38","
Xinjun Zhang
",81,0.01,1,75
2533,2019,"
        1","
Ted Potter Jr.
",73,0.06,4,71
2534,2019,"
        T2","
Cam Davis
",76,0.04,3,72
2535,2019,"
        T2","
Matt Fitzpatrick
",54,0.04,2,51
2536,2019,"
        T2","
Sung Kang
",86,0.04,3,84
2537,2019,"
        T2","
Josh Teater
",73,0.04,3,67
2538,2019,"
        T2","
Justin Thomas
",75,0.04,3,72
2539,2019,"
        T2","
Jimmy Walker
",74,0.04,3,74
2540,2019,"
        T8","
Byeong Hun An
",80,0.03,2,77
2541,2019,"
        T8","
Jonas Blixt
",82,0.03,2,76
2542,2019,"
        T8","
Rafa Cabrera Bello
",71,0.03,2,68
2543,2019,"
        T8","
Roberto Castro
",76,0.03,2,72
2544,2019,"
        T8","
Cameron Champ
",78,0.03,2,76
2545,2019,"
        T8","
Chesson Hadley
",76,0.03,2,74
2546,2019,"
        T8","
J.B. Holmes
",78,0.03,2,71
2547,2019,"
        T8","
Mackenzie Hughes
",80,0.03,2,76
2548,2019,"
        T8","
Kyle Jones
",72,0.03,2,66
2549,2019,"
        T8","
Whee Kim
",73,0.03,2,69
2550,2019,"
        T8","
Satoshi Kodaira
",67,0.03,2,64
2551,2019,"
        T8","
Phil Mickelson
",63,0.03,2,60
2552,2019,"
        T8","
Trey Mullinax
",77,0.03,2,73
2553,2019,"
        T8","
Ben Silverman
",70,0.03,2,68
2554,2019,"
        T8","
Brendan Steele
",68,0.03,2,62
2555,2019,"
        T8","
Aaron Wise
",72,0.03,2,69
2556,2019,"
        T24","
Kiradech Aphibarnrat
",65,0.02,1,62
2557,2019,"
        T24","
Aaron Baddeley
",55,0.02,1,55
2558,2019,"
        T24","
Bronson Burgoon
",59,0.02,1,55
2559,2019,"
        T24","
Jonathan Byrd
",55,0.02,1,49
2560,2019,"
        T24","
Bud Cauley
",82,0.02,2,82
2561,2019,"
        T24","
Fabián Gómez
",62,0.02,1,62
2562,2019,"
        T24","
Sungjae Im
",122,0.02,2,118
2563,2019,"
        T24","
Jim Knous
",57,0.02,1,53
2564,2019,"
        T24","
Hunter Mahan
",59,0.02,1,59
2565,2019,"
        T24","
Kevin Na
",65,0.02,1,60
2566,2019,"
        T24","
Joaquin Niemann
",98,0.02,2,96
2567,2019,"
        T24","
Louis Oosthuizen
",71,0.02,1,64
2568,2019,"
        T24","
José de Jesús Rodríguez
",67,0.02,1,65
2569,2019,"
        T24","
Justin Rose
",66,0.02,1,62
2570,2019,"
        T24","
J.J. Spaun
",90,0.02,2,82
2571,2019,"
        T24","
Nick Watney
",87,0.02,2,83
2572,2019,"
        T24","
Bubba Watson
",65,0.02,1,58
2573,2019,"
        T41","
Keegan Bradley
",89,0.01,1,82
2574,2019,"
        T41","
Scott Brown
",86,0.01,1,82
2575,2019,"
        T41","
Sam Burns
",80,0.01,1,78
2576,2019,"
        T41","
Tyler Duncan
",89,0.01,1,83
2577,2019,"
        T41","
Dylan Frittelli
",83,0.01,1,81
2578,2019,"
        T41","
Brian Gay
",93,0.01,1,89
2579,2019,"
        T41","
Lucas Glover
",94,0.01,1,90
2580,2019,"
        T41","
Emiliano Grillo
",85,0.01,1,78
2581,2019,"
        T41","
Russell Henley
",78,0.01,1,70
2582,2019,"
        T41","
Billy Horschel
",99,0.01,1,92
2583,2019,"
        T41","
Beau Hossler
",87,0.01,1,83
2584,2019,"
        T41","
Charles Howell III
",94,0.01,1,91
2585,2019,"
        T41","
Dustin Johnson
",73,0.01,1,70
2586,2019,"
        T41","
Kevin Kisner
",97,0.01,1,86
2587,2019,"
        T41","
Patton Kizzire
",76,0.01,1,74
2588,2019,"
        T41","
Jason Kokrak
",94,0.01,1,90
2589,2019,"
        T41","
Anirban Lahiri
",73,0.01,1,69
2590,2019,"
        T41","
Scott Langley
",78,0.01,1,74
2591,2019,"
        T41","
Danny Lee
",83,0.01,1,81
2592,2019,"
        T41","
Denny McCarthy
",89,0.01,1,81
2593,2019,"
        T41","
Keith Mitchell
",86,0.01,1,83
2594,2019,"
        T41","
Sebastián Muñoz
",86,0.01,1,80
2595,2019,"
        T41","
Carlos Ortiz
",84,0.01,1,82
2596,2019,"
        T41","
J.T. Poston
",100,0.01,1,96
2597,2019,"
        T41","
Chez Reavie
",99,0.01,1,92
2598,2019,"
        T41","
Sam Saunders
",78,0.01,1,74
2599,2019,"
        T41","
Xander Schauffele
",77,0.01,1,74
2600,2019,"
        T41","
Adam Schenk
",102,0.01,1,100
2601,2019,"
        T41","
Roger Sloan
",88,0.01,1,84
2602,2019,"
        T41","
Cameron Smith
",79,0.01,1,74
2603,2019,"
        T41","
Jordan Spieth
",82,0.01,1,79
2604,2019,"
        T41","
Shawn Stefani
",80,0.01,1,76
2605,2019,"
        T41","
Sepp Straka
",78,0.01,1,72
2606,2019,"
        T41","
Kevin Streelman
",83,0.01,1,81
2607,2019,"
        T41","
Jhonattan Vegas
",75,0.01,1,72
2608,2019,"
        T41","
Gary Woodland
",87,0.01,1,84
2609,2020,"
        T1","
Zac Blair
",70,0.06,4,66
2610,2020,"
        T1","
Anirban Lahiri
",35,0.06,2,35
2611,2020,"
        3","
Bill Haas
",46,0.05,2,44
2612,2020,"
        T4","
Patton Kizzire
",55,0.04,2,55
2613,2020,"
        T4","
K.H. Lee
",76,0.04,3,72
2614,2020,"
        T4","
Kevin Na
",71,0.04,3,71
2615,2020,"
        T7","
Daniel Berger
",64,0.03,2,64
2616,2020,"
        T7","
Dominic Bozzelli
",38,0.03,1,36
2617,2020,"
        T7","
Corey Conners
",74,0.03,2,74
2618,2020,"
        T7","
Billy Horschel
",79,0.03,2,79
2619,2020,"
        T7","
Beau Hossler
",71,0.03,2,67
2620,2020,"
        T7","
Martin Laird
",39,0.03,1,39
2621,2020,"
        T7","
Ben Martin
",38,0.03,1,36
2622,2020,"
        T7","
Maverick McNealy
",80,0.03,2,76
2623,2020,"
        T7","
Collin Morikawa
",80,0.03,2,80
2624,2020,"
        T7","
Rob Oppenheim
",65,0.03,2,61
2625,2020,"
        T7","
Seamus Power
",36,0.03,1,32
2626,2020,"
        T7","
Adam Scott
",38,0.03,1,38
2627,2020,"
        T7","
Cameron Tringale
",63,0.03,2,63
2628,2020,"
        T20","
Ryan Armour
",60,0.02,1,58
2629,2020,"
        T20","
Bronson Burgoon
",55,0.02,1,53
2630,2020,"
        T20","
Kevin Chappell
",41,0.02,1,41
2631,2020,"
        T20","
Wyndham Clark
",65,0.02,1,61
2632,2020,"
        T20","
Jason Dufner
",62,0.02,1,62
2633,2020,"
        T20","
Sergio Garcia
",44,0.02,1,44
2634,2020,"
        T20","
Chesson Hadley
",62,0.02,1,58
2635,2020,"
        T20","
Adam Hadwin
",65,0.02,1,65
2636,2020,"
        T20","
Russell Henley
",67,0.02,1,63
2637,2020,"
        T20","
Charley Hoffman
",63,0.02,1,59
2638,2020,"
        T20","
Dustin Johnson
",49,0.02,1,49
2639,2020,"
        T20","
Zach Johnson
",61,0.02,1,61
2640,2020,"
        T20","
Hank Lebioda
",57,0.02,1,55
2641,2020,"
        T20","
Marc Leishman
",61,0.02,1,61
2642,2020,"
        T20","
Adam Long
",88,0.02,2,88
2643,2020,"
        T20","
Peter Malnati
",61,0.02,1,57
2644,2020,"
        T20","
Keith Mitchell
",64,0.02,1,64
2645,2020,"
        T20","
Sebastián Muñoz
",84,0.02,2,84
2646,2020,"
        T20","
Cameron Percy
",49,0.02,1,45
2647,2020,"
        T20","
Jon Rahm
",58,0.02,1,58
2648,2020,"
        T20","
Doc Redman
",82,0.02,2,82
2649,2020,"
        T20","
Patrick Rodgers
",95,0.02,2,91
2650,2020,"
        T20","
Rory Sabbatini
",66,0.02,1,66
2651,2020,"
        T20","
Brandt Snedeker
",53,0.02,1,53
2652,2020,"
        T20","
J.J. Spaun
",62,0.02,1,58
2653,2020,"
        T20","
Jordan Spieth
",62,0.02,1,62
2654,2020,"
        T20","
Chris Stroud
",48,0.02,1,46
2655,2020,"
        T20","
Josh Teater
",43,0.02,1,41
2656,2020,"
        T20","
Jhonattan Vegas
",52,0.02,1,50
2657,2020,"
        T20","
Kris Ventura
",48,0.02,1,44
2658,2020,"
        T20","
Jimmy Walker
",46,0.02,1,46
2659,2020,"
        T20","
Nick Watney
",46,0.02,1,44
2660,2020,"
        T52","
Byeong Hun An
",75,0.01,1,75
2661,2020,"
        T52","
Harris English
",76,0.01,1,76
2662,2020,"
        T52","
Dylan Frittelli
",82,0.01,1,82
2663,2020,"
        T52","
Lucas Glover
",67,0.01,1,67
2664,2020,"
        T52","
Lanto Griffin
",96,0.01,1,92
2665,2020,"
        T52","
Harry Higgs
",83,0.01,1,83
2666,2020,"
        T52","
Tom Hoge
",74,0.01,1,74
2667,2020,"
        T52","
Viktor Hovland
",74,0.01,1,74
2668,2020,"
        T52","
Sungjae Im
",94,0.01,1,94
2669,2020,"
        T52","
Sung Kang
",73,0.01,1,73
2670,2020,"
        T52","
Si Woo Kim
",78,0.01,1,74
2671,2020,"
        T52","
Kevin Kisner
",73,0.01,1,73
2672,2020,"
        T52","
Carlos Ortiz
",72,0.01,1,72
2673,2020,"
        T52","
Scottie Scheffler
",82,0.01,1,82
2674,2020,"
        T52","
Kevin Streelman
",73,0.01,1,73
2675,2020,"
        T52","
Xinjun Zhang
",77,0.01,1,77
2676,2021,"
        T1","
Rafael Campos
",64,0.05,3,60
2677,2021,"
        T1","
Tyrrell Hatton
",63,0.05,3,56
2678,2021,"
        T1","
Aaron Wise
",82,0.05,4,80
2679,2021,"
        T4","
Mark Anderson
",62,0.04,2,56
2680,2021,"
        T4","
Sergio Garcia
",79,0.04,3,74
2681,2021,"
        T4","
Michael Gellerman
",51,0.04,2,47
2682,2021,"
        T4","
Fabián Gómez
",60,0.04,2,54
2683,2021,"
        T8","
Rickie Fowler
",78,0.03,2,78
2684,2021,"
        T8","
Lucas Glover
",98,0.03,3,96
2685,2021,"
        T8","
Jim Herman
",66,0.03,2,66
2686,2021,"
        T8","
Kramer Hickok
",71,0.03,2,69
2687,2021,"
        T8","
Nate Lashley
",78,0.03,2,76
2688,2021,"
        T8","
Danny Lee
",61,0.03,2,59
2689,2021,"
        T8","
Tyler McCumber
",70,0.03,2,68
2690,2021,"
        T8","
C.T. Pan
",82,0.03,2,80
2691,2021,"
        T8","
Ted Potter Jr.
",68,0.03,2,68
2692,2021,"
        T8","
Adam Schenk
",110,0.03,3,102
2693,2021,"
        T18","
Byeong Hun An
",86,0.02,2,84
2694,2021,"
        T18","
Sam Burns
",88,0.02,2,84
2695,2021,"
        T18","
Joel Dahmen
",88,0.02,2,82
2696,2021,"
        T18","
Jason Dufner
",88,0.02,2,86
2697,2021,"
        T18","
Tommy Fleetwood
",65,0.02,1,60
2698,2021,"
        T18","
David Hearn
",68,0.02,1,64
2699,2021,"
        T18","
J.B. Holmes
",50,0.02,1,48
2700,2021,"
        T18","
John Huh
",62,0.02,1,58
2701,2021,"
        T18","
Sung Kang
",90,0.02,2,86
2702,2021,"
        T18","
Brooks Koepka
",66,0.02,1,66
2703,2021,"
        T18","
Nelson Ledesma
",54,0.02,1,48
2704,2021,"
        T18","
Sebastián Muñoz
",105,0.02,2,102
2705,2021,"
        T18","
Grayson Murray
",53,0.02,1,49
2706,2021,"
        T18","
Pat Perez
",104,0.02,2,96
2707,2021,"
        T18","
Andrew Putnam
",95,0.02,2,89
2708,2021,"
        T18","
Hudson Swafford
",82,0.02,2,82
2709,2021,"
        T18","
D.J. Trahan
",70,0.02,1,66
2710,2021,"
        T18","
Martin Trainer
",63,0.02,1,59
2711,2021,"
        T36","
Ryan Armour
",80,0.01,1,78
2712,2021,"
        T36","
Keegan Bradley
",90,0.01,1,86
2713,2021,"
        T36","
Cameron Champ
",79,0.01,1,75
2714,2021,"
        T36","
Wyndham Clark
",84,0.01,1,78
2715,2021,"
        T36","
Corey Conners
",107,0.01,1,104
2716,2021,"
        T36","
Cam Davis
",94,0.01,1,94
2717,2021,"
        T36","
Bryson DeChambeau
",83,0.01,1,80
2718,2021,"
        T36","
Harris English
",95,0.01,1,92
2719,2021,"
        T36","
Brice Garnett
",100,0.01,1,92
2720,2021,"
        T36","
Brian Gay
",72,0.01,1,70
2721,2021,"
        T36","
Michael Gligic
",88,0.01,1,80
2722,2021,"
        T36","
Talor Gooch
",97,0.01,1,90
2723,2021,"
        T36","
Adam Hadwin
",90,0.01,1,88
2724,2021,"
        T36","
Brian Harman
",105,0.01,1,100
2725,2021,"
        T36","
Russell Henley
",87,0.01,1,84
2726,2021,"
        T36","
Harry Higgs
",82,0.01,1,80
2727,2021,"
        T36","
Charley Hoffman
",103,0.01,1,99
2728,2021,"
        T36","
Tom Hoge
",100,0.01,1,96
2729,2021,"
        T36","
Max Homa
",93,0.01,1,86
2730,2021,"
        T36","
Mark Hubbard
",102,0.01,1,96
2731,2021,"
        T36","
Michael Kim
",75,0.01,1,69
2732,2021,"
        T36","
Si Woo Kim
",97,0.01,1,94
2733,2021,"
        T36","
Patton Kizzire
",102,0.01,1,102
2734,2021,"
        T36","
Satoshi Kodaira
",80,0.01,1,76
2735,2021,"
        T36","
Jason Kokrak
",95,0.01,1,88
2736,2021,"
        T36","
Martin Laird
",82,0.01,1,80
2737,2021,"
        T36","
Hank Lebioda
",74,0.01,1,72
2738,2021,"
        T36","
Tom Lewis
",88,0.01,1,80
2739,2021,"
        T36","
Luke List
",91,0.01,1,89
2740,2021,"
        T36","
Shane Lowry
",79,0.01,1,76
2741,2021,"
        T36","
Denny McCarthy
",94,0.01,1,94
2742,2021,"
        T36","
Maverick McNealy
",84,0.01,1,78
2743,2021,"
        T36","
Troy Merritt
",104,0.01,1,98
2744,2021,"
        T36","
Phil Mickelson
",74,0.01,1,74
2745,2021,"
        T36","
Keith Mitchell
",88,0.01,1,84
2746,2021,"
        T36","
Henrik Norlander
",88,0.01,1,84
2747,2021,"
        T36","
Cameron Percy
",85,0.01,1,77
2748,2021,"
        T36","
Scott Piercy
",85,0.01,1,79
2749,2021,"
        T36","
J.T. Poston
",87,0.01,1,84
2750,2021,"
        T36","
Ian Poulter
",76,0.01,1,72
2751,2021,"
        T36","
Chez Reavie
",90,0.01,1,84
2752,2021,"
        T36","
Patrick Rodgers
",106,0.01,1,102
2753,2021,"
        T36","
Rory Sabbatini
",75,0.01,1,75
2754,2021,"
        T36","
Scottie Scheffler
",109,0.01,1,98
2755,2021,"
        T36","
Charl Schwartzel
",90,0.01,1,86
2756,2021,"
        T36","
Adam Scott
",72,0.01,1,72
2757,2021,"
        T36","
Chase Seiffert
",84,0.01,1,78
2758,2021,"
        T36","
Brandt Snedeker
",90,0.01,1,84
2759,2021,"
        T36","
Jordan Spieth
",92,0.01,1,88
2760,2021,"
        T36","
Kyle Stanley
",96,0.01,1,90
2761,2021,"
        T36","
Brendan Steele
",82,0.01,1,76
2762,2021,"
        T36","
Brian Stuard
",108,0.01,1,104
2763,2021,"
        T36","
Nick Taylor
",94,0.01,1,90
2764,2021,"
        T36","
Vaughn Taylor
",81,0.01,1,78
2765,2021,"
        T36","
Justin Thomas
",87,0.01,1,84
2766,2021,"
        T36","
Brendon Todd
",93,0.01,1,86
2767,2021,"
        T36","
Bo Van Pelt
",78,0.01,1,72
2768,2021,"
        T36","
Harold Varner III
",96,0.01,1,90
2769,2021,"
        T36","
Kris Ventura
",78,0.01,1,70
2770,2021,"
        T36","
Will Zalatoris
",90,0.01,1,87
