c_stat_id,player_id,tour,year,season,events,wins,seconds,thirds,top_10,top_25,cuts_made,earnings
4067,12680,R,1995,1995,1,0,0,0,0,0,0,0
4068,12680,R,1994,1994,1,0,0,0,0,0,0,0
4069,1755,R,2011,2011,1,0,0,0,0,0,0,0
4070,1755,R,2010,2010,2,0,0,0,0,0,0,0
4071,1755,R,2008,2008,1,0,0,0,0,0,0,0
4072,1755,R,2005,2005,3,0,0,0,0,0,1,12053
4073,1755,R,2003,2003,1,0,0,0,0,0,0,0
4074,1755,R,2001,2001,3,0,0,0,0,0,2,10171
4075,1755,R,2000,2000,17,0,0,0,0,1,7,58834
4076,1755,R,1999,1999,3,0,0,0,1,1,1,60000
4077,1755,R,1998,1998,8,0,0,0,0,0,3,9893
4078,1755,R,1997,1997,8,0,0,0,1,1,6,62823
4079,1755,R,1996,1996,6,0,0,0,0,0,2,6560
4080,1755,R,1995,1995,13,0,0,0,0,1,6,26623
4081,1755,R,1994,1994,27,0,0,0,1,4,14,129822
4082,1755,R,1993,1993,28,0,0,0,4,6,16,210125
4083,1755,R,1992,1992,27,0,1,0,2,2,10,150847
4084,1755,R,1991,1991,28,0,0,0,0,0,7,17274
4085,1755,R,1990,1990,4,0,0,0,0,1,1,4200
4086,1755,R,1989,1989,30,0,0,0,0,0,15,38955
4087,1755,R,1988,1988,29,0,0,0,2,5,21,128568
4088,1755,R,1987,1987,30,0,0,0,1,8,21,90768
4089,1755,R,1986,1986,28,0,0,0,3,7,14,79389
4090,1755,R,1985,1985,2,0,0,0,0,0,1,2887
4091,1755,R,1983,1983,1,0,0,0,0,0,0,0
4092,1755,R,1982,1982,5,0,0,0,0,0,4,3647
4093,1755,R,1981,1981,4,0,0,0,0,0,2,2595
4094,1755,R,1979,1979,9,0,0,0,0,1,4,5715
4095,1755,R,1977,1977,17,0,0,0,0,2,7,4387
4096,1755,R,1975,1975,10,0,0,0,0,0,3,281
4097,1755,R,1974,1974,15,0,0,0,0,2,9,6622
4098,32839,R,2023,2022-23,10,0,0,0,1,3,8,772738
4099,32839,R,2022,2021-22,21,2,0,1,6,10,17,5776298
4100,32839,R,2021,2020-21,27,1,2,0,3,10,22,4963594
4101,32839,R,2020,2019-20,20,0,1,2,5,14,17,3665825
4102,32839,R,2019,2018-19,24,0,0,2,7,15,22,3335137
4103,32839,R,2018,2017-18,21,0,0,0,4,12,18,2687477
4104,32839,R,2017,2016-17,22,3,3,0,7,12,20,8380569
4105,32839,R,2016,2015-16,23,1,0,1,8,14,17,4193954
4106,32839,R,2015,2014-15,25,0,1,2,9,19,23,3758619
4107,32839,R,2014,2013-14,24,1,0,1,4,12,20,2837477
4108,32839,R,2013,2013,6,0,0,0,2,6,6,690473
4109,32839,R,2013,2013,1,0,0,0,0,0,0,690473
4110,32839,R,2012,2012,2,0,0,0,0,0,1,0
4111,32839,R,2011,2011,2,0,0,0,0,0,1,0
4112,27120,R,2019,2018-19,3,0,0,0,0,0,0,0
4113,27120,R,2018,2017-18,7,0,0,0,0,1,1,39000
4114,27120,R,2017,2016-17,4,0,0,0,0,0,1,12376
4115,27120,R,2016,2015-16,3,0,0,0,0,0,2,26248
4116,27120,R,2015,2014-15,9,0,0,0,0,1,2,42450
4117,27120,R,2014,2013-14,23,0,0,0,1,2,7,387796
4118,27120,R,2013,2013,24,0,0,0,0,2,10,245090
4119,27120,R,2012,2012,32,0,1,0,3,5,17,1198953
4120,27120,R,2011,2011,28,0,1,0,2,6,16,946989
4121,27120,R,2010,2010,28,0,0,0,2,5,14,736060
4122,27120,R,2009,2009,30,1,0,0,1,6,19,1466070
4123,27120,R,2008,2008,30,0,1,0,5,7,16,1212018
4124,27120,R,2007,2007,26,0,0,2,3,7,17,1282421
4125,27120,R,2006,2006,32,1,1,0,5,7,18,1778597
4126,27120,R,2003,2003,3,0,0,0,0,0,2,18135
4127,51491,R,2023,2022-23,13,0,0,0,0,0,3,66789
4128,51491,R,2022,2021-22,4,0,0,0,0,0,1,37589
4129,51491,R,2020,2019-20,1,0,0,0,0,0,0,0
4130,1761,R,2018,2017-18,2,0,0,0,0,0,0,0
4131,1761,R,2017,2016-17,1,0,0,0,0,0,0,0
4132,1761,R,2016,2015-16,1,0,0,0,0,0,0,0
4133,1761,R,2015,2014-15,6,0,0,0,0,0,1,6479
4134,1761,R,2014,2013-14,4,0,0,0,0,0,2,20660
4135,1761,R,2012,2012,1,0,0,0,0,0,1,16650
4136,1761,R,2011,2011,5,0,0,0,0,0,0,0
4137,1761,R,2010,2010,6,0,0,0,0,0,1,22200
4138,1761,R,2009,2009,1,0,0,0,0,1,1,49743
4139,1761,R,2008,2008,11,0,0,0,0,0,4,35333
4140,1761,R,2007,2007,10,0,0,0,0,0,0,0
4141,1761,R,2006,2006,22,0,0,0,0,0,6,66540
4142,1761,R,2005,2005,34,0,0,0,0,1,9,209638
4143,1761,R,2004,2004,25,0,0,0,0,1,12,213707
4144,1761,R,2003,2003,27,0,1,0,2,4,21,1221476
4145,1761,R,2002,2002,28,2,0,1,4,9,25,2194064
4146,1761,R,2001,2001,30,0,0,0,2,6,19,592781
4147,1761,R,2000,2000,31,0,0,1,5,8,22,762979
4148,1761,R,1999,1999,31,0,1,0,2,4,17,403115
4149,1761,R,1998,1998,31,0,0,0,3,5,23,418416
4150,1761,R,1997,1997,35,0,0,1,1,12,18,315656
4151,1761,R,1996,1996,30,0,1,0,2,6,15,238977
4152,1761,R,1993,1993,26,0,0,0,2,3,13,74521
4153,1761,R,1991,1991,1,0,0,0,0,0,0,0
4154,1761,R,1988,1988,1,0,0,0,0,0,0,0
4155,47993,R,2023,2022-23,13,0,0,0,2,4,10,1198481
4156,47993,R,2022,2021-22,29,0,0,0,5,12,22,2882771
4157,47993,R,2021,2020-21,30,0,0,1,3,5,17,1212977
4158,47993,R,2020,2019-20,23,0,0,0,4,6,18,1178557
4159,47993,R,2019,2018-19,28,0,0,0,2,8,16,925156
4160,47993,R,2018,2017-18,22,0,0,0,1,4,13,498341
4161,47993,R,2016,2015-16,2,0,0,0,0,0,0,0
4162,47993,R,2015,2014-15,1,0,0,0,0,0,1,0
4163,40042,R,2022,2021-22,11,0,0,0,1,1,2,307005
4164,40042,R,2021,2020-21,25,0,1,0,2,5,10,1025909
4165,40042,R,2020,2019-20,20,0,0,0,0,2,10,284230
4166,40042,R,2019,2018-19,1,0,0,0,0,1,1,46800
4167,40042,R,2018,2017-18,1,0,0,0,0,1,1,39000
4168,25572,R,2022,2021-22,15,0,0,0,0,3,7,527904
4169,25572,R,2021,2020-21,15,0,0,0,1,2,5,212749
4170,25572,R,2020,2019-20,16,0,0,0,1,4,9,751082
4171,25572,R,2019,2018-19,20,1,0,0,3,7,18,1671523
4172,25572,R,2018,2017-18,20,0,0,0,1,4,13,581024
4173,25572,R,2017,2016-17,17,0,0,0,0,4,11,639770
4174,25572,R,2016,2015-16,21,1,0,1,5,6,11,2596170
4175,25572,R,2015,2014-15,15,0,0,1,1,2,8,686438
4176,25572,R,2014,2013-14,17,0,0,1,8,10,16,2077387
4177,25572,R,2013,2013,16,1,0,1,4,5,11,2174595
4178,25572,R,2012,2012,16,0,2,0,4,8,13,2408279
4179,25572,R,2011,2011,16,0,0,1,3,4,10,1088898
4180,25572,R,2010,2010,10,1,0,0,2,4,7,1589337
4181,25572,R,2009,2009,11,0,0,0,2,4,11,645516
4182,25572,R,2008,2008,4,0,0,0,0,2,4,182545
4183,25572,R,2007,2007,3,0,0,0,0,0,2,52768
4184,25572,R,2006,2006,15,0,0,0,0,3,8,357902
4185,25572,R,2005,2005,14,0,1,0,3,5,10,814359
4186,25572,R,2004,2004,3,0,0,0,0,0,1,42000
4187,25572,R,2003,2003,3,0,0,0,0,0,1,9620
4188,25572,R,2002,2002,3,0,0,0,0,0,3,31910
4189,25572,R,2001,2001,1,0,0,0,0,0,0,0
4190,31202,R,2023,2022-23,6,0,0,0,0,1,3,119627
4191,31202,R,2022,2021-22,17,0,0,0,1,2,7,412275
4192,31202,R,2021,2020-21,11,0,0,0,0,0,3,44290
4193,31202,R,2020,2019-20,1,0,0,0,0,0,1,19158
4194,31202,R,2018,2017-18,26,0,0,0,3,6,16,933327
4195,31202,R,2017,2016-17,28,0,0,1,3,6,17,1225005
4196,31202,R,2016,2015-16,28,1,1,0,7,13,20,3614972
4197,31202,R,2015,2014-15,30,0,0,0,1,7,22,1004696
4198,31202,R,2014,2013-14,29,0,0,0,4,8,19,1275738
4199,31202,R,2013,2013,24,0,1,0,2,3,14,867384
4200,31202,R,2012,2012,30,0,1,0,3,6,18,1228947
4201,31202,R,2011,2011,32,0,0,0,0,4,19,532933
4202,31202,R,2010,2010,1,0,0,0,0,0,0,0
4203,31202,R,2007,2007,1,0,0,0,0,0,0,0
4204,6090,R,2014,2013-14,1,0,0,0,0,0,0,0
4205,6090,R,2012,2012,1,0,0,0,0,0,0,0
4206,6090,R,2010,2010,3,0,0,0,0,0,0,0
4207,6090,R,2009,2009,2,0,0,0,0,0,0,0
4208,6090,R,2008,2008,26,0,0,0,0,0,11,136088
4209,6090,R,2007,2007,5,0,0,0,0,0,3,27333
4210,6090,R,2006,2006,8,0,0,0,0,0,2,26070
4211,6090,R,2005,2005,2,0,0,0,0,0,1,7932
4212,6090,R,2004,2004,11,0,0,0,0,1,4,72377
4213,6090,R,2003,2003,11,0,0,0,0,2,4,115148
4214,6090,R,2002,2002,16,0,0,0,0,1,7,86862
4215,6090,R,2001,2001,21,0,0,0,2,2,13,271494
4216,6090,R,2000,2000,18,0,0,0,2,4,9,266647
4217,6090,R,1999,1999,6,0,0,0,0,0,1,7940
4218,6090,R,1998,1998,28,0,0,0,0,2,18,106726
4219,6090,R,1997,1997,32,0,0,0,1,4,13,140756
4220,6090,R,1996,1996,31,0,0,0,0,4,15,116727
4221,6090,R,1995,1995,31,0,2,0,3,8,19,402587
4222,6090,R,1994,1994,30,0,0,0,1,6,18,227764
4223,6090,R,1993,1993,34,1,0,0,3,14,27,587495
4224,6090,R,1992,1992,33,0,0,0,1,8,19,169888
4225,6090,R,1991,1991,34,0,0,0,1,4,14,88869
4226,6090,R,1989,1989,2,0,0,0,0,0,0,0
4227,24138,R,2022,2021-22,16,0,0,0,0,2,10,537169
4228,24138,R,2021,2020-21,21,0,0,1,3,7,17,1641459
4229,24138,R,2020,2019-20,13,0,0,0,1,5,12,1034334
4230,24138,R,2019,2018-19,18,0,0,1,6,11,15,2162306
4231,24138,R,2018,2017-18,20,1,0,0,4,9,16,2714450
4232,24138,R,2017,2016-17,20,0,1,1,2,7,16,2098346
4233,24138,R,2016,2015-16,13,0,0,1,1,1,9,370256
4234,24138,R,2015,2014-15,19,0,0,1,4,9,15,1690587
4235,24138,R,2014,2013-14,17,0,1,0,2,6,13,1616693
4236,24138,R,2013,2013,16,0,0,1,4,7,13,1723463
4237,24138,R,2012,2012,15,1,0,2,4,6,15,1715271
4238,24138,R,2011,2011,16,0,0,0,1,4,12,739926
4239,24138,R,2010,2010,15,1,0,0,2,5,12,2079664
4240,24138,R,2009,2009,17,0,1,0,5,12,13,2431001
4241,24138,R,2008,2008,15,0,1,0,1,7,12,1488214
4242,24138,R,2007,2007,18,0,0,1,5,8,14,1431390
4243,24138,R,2006,2006,15,0,1,0,4,7,13,1553906
4244,24138,R,2005,2005,20,0,0,0,2,4,10,946890
4245,24138,R,2004,2004,9,0,0,0,1,2,6,176318
4246,24138,R,2003,2003,4,0,0,0,0,0,4,30859
4247,24138,R,2002,2002,1,0,0,0,0,0,1,16223
4248,24138,R,2001,2001,2,0,0,0,0,1,1,100500
4249,24138,R,2000,2000,1,0,0,0,0,0,1,10970
4250,28252,R,2023,2022-23,11,1,0,1,3,7,10,2892921
4251,28252,R,2022,2021-22,26,0,0,1,5,13,16,3100241
4252,28252,R,2021,2020-21,17,1,0,0,4,7,12,1547290
4253,28252,R,2020,2019-20,11,0,0,0,1,2,7,351069
4254,28252,R,2019,2018-19,27,0,0,0,2,5,13,773976
4255,28252,R,2018,2017-18,28,0,0,0,2,6,15,791018
4256,28252,R,2017,2016-17,25,0,0,0,1,4,19,646180
4257,10213,R,2021,2020-21,2,0,0,0,0,0,0,0
4258,10213,R,2020,2019-20,1,0,0,0,0,0,1,7595
4259,10213,R,2019,2018-19,3,0,0,0,0,0,1,11280
4260,10213,R,2018,2017-18,11,0,0,0,0,0,3,42810
4261,10213,R,2017,2016-17,7,0,0,0,0,2,5,165022
4262,10213,R,2016,2015-16,21,0,0,0,0,0,7,101456
4263,10213,R,2015,2014-15,5,0,0,0,0,0,3,39414
4264,10213,R,2014,2013-14,13,0,0,0,1,1,3,243592
4265,10213,R,2013,2013,23,0,0,0,2,4,12,495390
4266,10213,R,2012,2012,19,0,1,0,3,6,12,1259712
4267,10213,R,2011,2011,8,0,0,0,0,0,4,64213
4268,10213,R,2010,2010,5,0,0,0,0,0,2,40120
4269,10213,R,2009,2009,10,0,0,0,1,1,5,202580
4270,10213,R,2008,2008,14,0,0,0,1,2,5,182890
4271,10213,R,2007,2007,25,0,0,0,1,3,10,415792
4272,10213,R,2006,2006,9,0,0,0,1,1,6,174674
4273,10213,R,2005,2005,5,0,0,0,0,0,2,36931
4274,10213,R,2004,2004,23,0,0,0,1,1,10,230329
4275,10213,R,2003,2003,23,0,0,0,1,6,14,483923
4276,10213,R,2002,2002,16,0,0,0,0,3,9,142556
4277,10213,R,2001,2001,27,0,0,0,1,2,12,206022
4278,10213,R,2000,2000,35,0,0,0,1,2,14,233720
4279,10213,R,1999,1999,29,0,0,0,2,5,14,381040
4280,10213,R,1998,1998,26,0,0,0,0,0,4,27680
4281,10213,R,1997,1997,32,0,0,0,0,2,7,45830
4282,10213,R,1996,1996,27,0,0,1,2,2,14,167852
4283,10213,R,1995,1995,31,0,0,0,1,4,12,97712
4284,10213,R,1994,1994,27,1,0,0,2,3,12,305769
4285,10213,R,1992,1992,1,0,0,0,0,0,0,0
4286,21959,R,2023,2022-23,1,0,0,0,0,0,0,0
4287,21959,R,2022,2021-22,4,0,0,0,0,0,0,0
4288,21959,R,2021,2020-21,4,0,0,0,0,0,0,0
4289,21959,R,2020,2019-20,4,0,0,0,0,0,1,6780
4290,21959,R,2019,2018-19,1,0,0,0,0,0,0,0
4291,21959,R,2018,2017-18,2,0,0,0,0,0,0,0
4292,21959,R,2017,2016-17,6,0,0,0,0,0,0,0
4293,21959,R,2016,2015-16,9,0,0,0,0,0,3,42027
4294,21959,R,2015,2014-15,3,0,0,0,0,0,1,6386
4295,21959,R,2014,2013-14,2,0,0,0,0,0,0,0
4296,21959,R,2013,2013,3,0,0,0,0,0,1,12797
4297,21959,R,2012,2012,4,0,0,0,0,0,3,24900
4298,21959,R,2011,2011,6,0,0,0,0,0,1,14820
4299,21959,R,2010,2010,30,0,0,0,0,2,12,307677
4300,21959,R,2009,2009,30,0,0,0,1,5,21,838707
4301,21959,R,2008,2008,25,0,0,0,1,1,10,248207
4302,21959,R,2007,2007,33,0,0,0,1,8,19,758734
4303,21959,R,2006,2006,33,0,0,0,3,10,17,1216428
4304,21959,R,2005,2005,34,1,0,1,3,7,28,2198368
4305,21959,R,2004,2004,35,0,2,0,4,12,22,1636876
4306,21959,R,2003,2003,2,0,0,0,0,0,0,0
4307,21959,R,2000,2000,1,0,0,0,0,1,1,72000
4308,21959,R,1999,1999,27,0,0,0,0,0,8,46660
4309,21959,R,1998,1998,1,0,0,0,0,0,0,0
4310,34256,R,2023,2022-23,14,0,1,0,2,4,11,1894018
4311,34256,R,2022,2021-22,30,0,0,0,2,7,18,1920393
4312,34256,R,2021,2020-21,32,0,1,0,4,7,16,1572704
4313,34256,R,2020,2019-20,16,0,0,0,1,3,7,459640
4314,34256,R,2019,2018-19,23,0,1,1,3,7,18,2439137
4315,34256,R,2018,2017-18,28,1,1,0,5,9,21,2387382
4316,34256,R,2015,2014-15,23,0,0,0,0,2,10,282879
4317,34256,R,2014,2013-14,1,0,0,0,0,0,0,0
4318,34256,R,2010,2010,1,0,0,0,0,0,0,0
4319,27072,R,2015,2014-15,2,0,0,0,0,0,2,17651
4320,27072,R,2014,2013-14,2,0,0,0,0,1,1,84171
4321,27072,R,2013,2013,1,0,0,0,0,0,0,0
4322,27072,R,2012,2012,8,0,0,0,0,0,4,37050
4323,27072,R,2011,2011,8,0,0,0,1,1,6,363567
4324,27072,R,2010,2010,9,0,0,0,1,3,6,232464
4325,27072,R,2009,2009,9,0,0,0,0,3,5,65579
4326,27072,R,2008,2008,2,0,0,0,0,0,2,45066
4327,46970,R,2023,2022-23,7,3,0,1,6,6,7,9934779
4328,46970,R,2022,2021-22,19,1,1,1,8,13,18,5248220
4329,46970,R,2021,2020-21,22,1,2,2,15,18,21,7705933
4330,46970,R,2020,2019-20,15,2,1,1,8,10,14,5959819
4331,46970,R,2019,2018-19,20,1,0,2,12,17,18,4990110
4332,46970,R,2018,2017-18,20,1,1,0,5,10,16,3992678
4333,46970,R,2017,2016-17,23,1,2,2,11,14,21,6123248
4334,46970,R,2016,2015-16,7,0,1,1,2,4,6,1004035
4335,46970,R,2016,2015-16,2,0,0,0,1,2,2,1004035
4336,46970,R,2015,2014-15,3,0,0,0,1,1,2,0
4337,46414,R,2023,2022-23,14,0,0,0,1,2,10,722290
4338,46414,R,2022,2021-22,28,0,0,0,2,7,19,1346601
4339,46414,R,2021,2020-21,4,0,0,0,0,2,3,109000
4340,46414,R,2019,2018-19,2,0,0,0,0,1,2,203625
4341,46414,R,2017,2016-17,1,0,0,0,0,0,0,0
4342,58594,R,2023,2022-23,1,0,0,0,0,0,0,0
4343,58594,R,2022,2021-22,1,0,0,0,0,1,1,58275
4344,58594,R,2021,2020-21,1,0,0,0,0,0,0,0
4345,58594,R,2020,2019-20,1,0,0,0,0,0,0,0
4346,47983,R,2023,2022-23,14,0,0,0,0,0,5,308249
4347,47983,R,2022,2021-22,28,1,0,0,2,5,11,1281224
4348,47983,R,2019,2018-19,1,0,0,0,0,0,1,29944
4349,47983,R,2015,2014-15,1,0,0,0,0,0,0,0
4350,29531,R,2018,2017-18,2,0,0,0,0,0,1,60500
4351,29531,R,2017,2016-17,2,0,0,0,0,1,1,88000
4352,29531,R,2016,2015-16,1,0,0,0,0,0,0,0
4353,29531,R,2015,2014-15,2,0,0,0,0,0,1,23331
4354,29531,R,2013,2013,4,0,0,0,0,0,3,20077
4355,29531,R,2012,2012,1,0,0,0,0,0,0,0
4356,29531,R,2009,2009,1,0,0,0,0,0,0,0
4357,29531,R,2007,2007,6,0,0,0,0,0,0,0
4358,26476,R,2023,2022-23,12,0,0,0,0,0,4,277033
4359,26476,R,2022,2021-22,28,1,0,0,3,5,17,1908670
4360,26476,R,2021,2020-21,30,0,0,1,1,6,15,1126279
4361,26476,R,2020,2019-20,22,0,0,0,2,5,16,1123769
4362,26476,R,2019,2018-19,28,1,0,2,6,9,22,3660909
4363,26476,R,2018,2017-18,28,0,2,0,3,12,19,2700018
4364,26476,R,2017,2016-17,28,0,0,0,4,11,21,1819206
4365,26476,R,2016,2015-16,27,0,0,0,2,7,18,1086964
4366,26476,R,2015,2014-15,19,0,0,0,0,3,8,331623
4367,26476,R,2014,2013-14,2,0,0,0,0,0,1,11767
4368,26476,R,2013,2013,22,0,0,0,0,5,14,590925
4369,26476,R,2012,2012,26,0,0,0,0,4,15,580617
4370,26476,R,2011,2011,27,0,1,0,5,9,18,2285067
4371,26476,R,2010,2010,15,0,0,0,0,0,6,112994
4372,26476,R,2009,2009,27,0,0,0,1,4,13,477766
4373,26476,R,2008,2008,30,1,0,0,2,2,21,1444102
4374,26476,R,2006,2006,1,0,0,0,0,0,0,0
4375,26476,R,2005,2005,1,0,0,0,0,0,0,0
4376,26476,R,2004,2004,1,0,0,0,0,0,1,7840
4377,26476,R,2004,2004,1,0,0,0,0,0,1,7840
4378,26476,R,2003,2003,1,0,0,0,0,0,0,0
4379,26476,R,2002,2002,1,0,0,0,0,0,0,0
4380,58623,R,2023,2022-23,1,0,0,0,0,0,0,0
4381,53165,R,2023,2022-23,9,0,0,0,0,0,3,90833
4382,53165,R,2022,2021-22,28,0,0,1,1,4,14,849809
4383,53165,R,2021,2020-21,27,0,1,1,4,5,15,1361633
4384,53165,R,2020,2019-20,24,0,0,1,1,7,17,1129549
4385,53165,R,2019,2018-19,6,0,1,0,1,3,4,1003290
4386,53165,R,2018,2017-18,3,0,0,0,0,0,1,36841
4387,53165,R,2018,2017-18,3,0,0,0,0,0,2,36841
4388,34360,R,2022,2021-22,21,0,1,0,2,3,16,1463374
4389,34360,R,2021,2020-21,23,1,0,0,6,14,18,4019044
4390,34360,R,2020,2019-20,20,1,1,0,8,12,17,4250060
4391,34360,R,2019,2018-19,25,1,0,0,5,15,22,3593844
4392,34360,R,2018,2017-18,26,1,1,0,7,12,20,5006267
4393,34360,R,2017,2016-17,29,0,1,0,4,15,25,3055111
4394,34360,R,2016,2015-16,28,1,2,0,11,18,25,5679575
4395,34360,R,2015,2014-15,27,1,1,0,4,14,25,3590566
4396,34360,R,2014,2013-14,28,2,0,0,4,12,20,4026076
4397,34360,R,2013,2013,26,1,0,0,5,6,16,1961519
4398,34360,R,2012,2012,12,0,0,0,0,4,7,302977
4399,34360,R,2011,2011,3,0,0,0,0,0,2,20058
4400,47995,R,2023,2022-23,13,0,0,0,1,3,9,968151
4401,47995,R,2022,2021-22,29,0,1,0,6,10,20,3190793
4402,47995,R,2021,2020-21,7,0,0,0,0,0,3,35297
4403,47995,R,2020,2019-20,2,0,0,0,0,0,2,39600
4404,47995,R,2019,2018-19,1,0,0,0,0,0,1,50231
4405,47995,R,2015,2014-15,1,0,0,0,0,0,0,0
4406,63011,R,2023,2022-23,1,0,0,0,0,0,0,0
4407,63011,R,2022,2021-22,1,0,0,0,0,0,0,0
4408,36699,R,2023,2022-23,13,0,0,1,2,5,8,1271628
4409,36699,R,2022,2021-22,27,0,0,0,3,5,17,1327382
4410,36699,R,2021,2020-21,34,0,0,0,1,6,19,968100
4411,36699,R,2020,2019-20,27,0,0,0,1,7,20,1015849
4412,36699,R,2019,2018-19,18,0,1,0,1,4,10,1046838
4413,36699,R,2018,2017-18,30,0,0,0,3,7,19,1287040
4414,36699,R,2017,2016-17,27,0,1,0,3,6,11,1346322
4415,36699,R,2016,2015-16,28,0,0,1,3,8,17,1290336
4416,36699,R,2015,2014-15,17,0,1,1,2,2,12,1038291
4417,36699,R,2014,2013-14,7,0,0,0,0,0,5,75104
4418,36699,R,2013,2013,1,0,0,0,0,1,1,0
4419,36699,R,2012,2012,2,0,0,0,0,0,0,0
4420,2015,R,2011,2011,0,0,0,0,0,0,0,0
4421,2015,R,1997,1997,1,0,0,0,0,0,0,0
4422,2015,R,1991,1991,1,0,0,0,0,0,0,0
4423,2015,R,1987,1987,1,0,0,0,0,0,0,0
4424,2015,R,1986,1986,2,0,0,0,1,1,2,16145
4425,2015,R,1985,1985,21,0,0,0,1,4,8,38956
4426,2015,R,1984,1984,23,0,0,0,1,1,13,30989
4427,2015,R,1983,1983,21,0,0,0,0,1,8,8190
4428,2015,R,1982,1982,23,0,0,0,0,0,7,7119
4429,2015,R,1981,1981,23,0,1,0,3,6,13,65152
4430,2015,R,1980,1980,27,0,0,0,3,4,14,35906
4431,2015,R,1979,1979,21,1,0,0,2,7,17,58225
4432,2015,R,1978,1978,25,0,0,0,2,8,20,39565
4433,2015,R,1977,1977,24,0,0,1,4,10,17,56018
4434,2015,R,1976,1976,23,0,0,0,3,7,16,29871
4435,2015,R,1975,1975,21,0,0,0,0,3,12,13956
4436,2015,R,1974,1974,25,0,0,0,6,12,22,56151
4437,2015,R,1973,1973,19,1,0,1,5,13,19,88850
4438,2015,R,1972,1972,32,1,1,2,10,17,27,108166
4439,2015,R,1971,1971,31,0,0,0,4,7,21,27597
4440,2015,R,1970,1970,27,0,0,1,7,10,18,45701
4441,2015,R,1969,1969,30,0,1,1,5,14,25,50727
4442,2015,R,1968,1968,26,1,2,0,5,9,21,56692
4443,2015,R,1967,1967,27,1,0,0,2,11,21,48608
4444,2015,R,1966,1966,23,0,2,0,5,10,21,35616
4445,2015,R,1965,1965,16,0,2,1,4,9,14,26568
4446,2015,R,1964,1964,21,2,2,1,8,12,20,48339
4447,2015,R,1963,1963,15,1,0,0,3,12,14,17674
4448,2015,R,1962,1962,19,0,0,1,2,5,12,6389
4449,2015,R,1961,1961,17,0,0,0,0,3,14,2269
4450,2015,R,1960,1960,6,0,0,0,1,2,6,2137
4451,32058,R,2023,2022-23,1,0,0,0,0,0,0,0
4452,32058,R,2020,2019-20,1,0,0,0,0,0,0,0
4453,32058,R,2019,2018-19,23,0,0,0,0,3,10,394402
4454,32058,R,2018,2017-18,1,0,0,0,0,0,0,0
4455,32058,R,2015,2014-15,1,0,0,0,0,0,0,0
4456,32058,R,2014,2013-14,1,0,0,0,0,0,0,0
4457,32058,R,2012,2012,1,0,0,0,0,0,1,8362
4458,32058,R,2011,2011,2,0,0,0,0,0,0,0
4459,32058,R,2009,2009,1,0,0,0,0,0,1,14400
4460,32058,R,2008,2008,1,0,0,0,0,0,0,0
4461,22913,R,2023,2022-23,1,0,0,0,0,0,0,0
4462,22913,R,2022,2021-22,3,0,0,0,0,0,0,0
4463,22913,R,2021,2020-21,5,0,0,0,0,0,0,0
4464,22913,R,2020,2019-20,6,0,0,0,0,0,0,0
4465,22913,R,2019,2018-19,5,0,0,0,0,0,2,32424
4466,22913,R,2018,2017-18,9,0,0,0,0,0,2,15598
4467,22913,R,2017,2016-17,6,0,0,0,0,0,1,8736
4468,22913,R,2016,2015-16,9,0,0,0,0,0,5,74084
4469,22913,R,2015,2014-15,14,0,0,0,1,1,5,218064
4470,22913,R,2014,2013-14,28,0,0,0,0,2,14,289757
4471,22913,R,2013,2013,24,0,0,0,2,11,15,1164049
4472,22913,R,2012,2012,26,0,0,1,5,9,15,1489155
4473,22913,R,2011,2011,27,0,1,0,4,7,15,1370566
4474,22913,R,2010,2010,26,0,0,1,2,10,15,1182736
4475,22913,R,2009,2009,27,1,2,0,4,7,18,2269475
4476,22913,R,2008,2008,28,0,1,0,2,6,18,1016032
4477,22913,R,2007,2007,29,0,2,0,4,13,23,2488891
4478,22913,R,2006,2006,28,1,0,0,4,7,18,1498828
4479,22913,R,2005,2005,30,0,1,0,1,8,18,852147
4480,22913,R,2004,2004,29,0,0,0,2,7,18,737957
4481,22913,R,2003,2003,27,0,1,0,5,8,17,1612314
4482,22913,R,2002,2002,34,1,0,0,6,15,27,1956565
4483,22913,R,2000,2000,27,0,0,0,1,2,8,169570
4484,22913,R,1998,1998,1,0,0,0,0,0,0,0
4485,25562,R,2022,2021-22,3,0,0,0,0,0,0,0
4486,25562,R,2021,2020-21,7,0,0,0,0,0,1,18780
4487,25562,R,2020,2019-20,1,0,0,0,0,0,0,0
4488,25562,R,2019,2018-19,9,0,0,0,0,1,4,74786
4489,25562,R,2018,2017-18,6,0,0,0,1,2,3,206764
4490,25562,R,2017,2016-17,10,0,0,0,0,2,6,196518
4491,25562,R,2016,2015-16,14,0,0,0,1,2,5,195262
4492,25562,R,2015,2014-15,24,0,0,0,2,5,11,617253
4493,25562,R,2014,2013-14,26,0,0,0,1,6,16,782184
4494,25562,R,2013,2013,21,0,1,0,2,5,10,718507
4495,25562,R,2012,2012,22,0,1,1,2,3,12,970919
4496,25562,R,2011,2011,22,0,0,1,4,5,17,1313133
4497,25562,R,2010,2010,21,0,0,0,2,6,16,979170
4498,25562,R,2009,2009,20,0,0,1,2,4,11,789305
4499,25562,R,2008,2008,20,1,0,0,3,4,15,2064612
4500,25562,R,2007,2007,3,0,0,1,2,2,2,596414
4501,25562,R,2006,2006,2,0,0,0,1,1,1,177225
4502,22405,R,2023,2022-23,8,1,0,0,2,3,5,2055133
