id,year,season,rank,player_id,player_name,distance_after_tee_shot,total_distance_after_tee_shot,total_drives
2600,2018,2017-2018,140,33413,Ben Martin,175.3,4942006,783
2601,2018,2017-2018,140,24361,Pat Perez,175.3,4517306,716
2602,2018,2017-2018,143,27958,Ryan Blaum,175.4,6306693,999
2603,2018,2017-2018,143,39327,Ben Silverman,175.4,6622654,1049
2604,2018,2017-2018,143,27649,Brandt Snedeker,175.4,6465857,1024
2605,2018,2017-2018,146,24024,Zach Johnson,175.7,6311164,998
2606,2018,2017-2018,146,23325,Vaughn Taylor,175.7,6153409,973
2607,2018,2017-2018,146,25632,Jimmy Walker,175.7,5729446,906
2608,2018,2017-2018,149,34409,David Lingmerth,175.9,6041279,954
2609,2018,2017-2018,149,32876,Martin Piller,175.9,5843685,923
2610,2018,2017-2018,151,23353,J.J. Henry,176.0,5556225,877
2611,2018,2017-2018,152,24924,Bill Haas,176.1,5782313,912
2612,2018,2017-2018,152,27974,Sung Kang,176.1,5774191,911
2613,2018,2017-2018,154,31202,William McGirt,176.2,6558425,1034
2614,2018,2017-2018,155,33419,Cameron Tringale,176.4,4349782,685
2615,2018,2017-2018,156,12510,Chad Campbell,176.5,5901649,929
2616,2018,2017-2018,156,25900,Lucas Glover,176.5,4035910,635
2617,2018,2017-2018,158,34256,Andrew Putnam,176.7,6779608,1066
2618,2018,2017-2018,159,30926,Chris Kirk,176.8,8454588,1328
2619,2018,2017-2018,159,33122,Russell Knox,176.8,6510646,1023
2620,2018,2017-2018,161,22582,Kyle Thompson,177.2,3170743,497
2621,2018,2017-2018,162,31416,Derek Fathauer,177.3,5962043,934
2622,2018,2017-2018,163,34021,Bud Cauley,177.4,3601856,564
2623,2018,2017-2018,163,26596,Ryan Moore,177.4,5867467,919
2624,2018,2017-2018,165,26758,David Hearn,177.7,4451697,696
2625,2018,2017-2018,165,26476,Chez Reavie,177.7,5322731,832
2626,2018,2017-2018,167,34431,Robert Streb,177.8,5287310,826
2627,2018,2017-2018,168,24846,Ricky Barnes,177.9,3958381,618
2628,2018,2017-2018,169,34358,Jonathan Randolph,178.2,5338011,832
2629,2018,2017-2018,170,20572,Rod Pampling,178.3,3979847,620
2630,2018,2017-2018,171,21528,Henrik Stenson,178.4,3944221,614
2631,2018,2017-2018,172,25396,Kevin Na,178.5,6239075,971
2632,2018,2017-2018,173,35879,Kelly Kraft,178.6,6525177,1015
2633,2018,2017-2018,174,27556,Ted Potter Jr,178.7,6872265,1068
2634,2018,2017-2018,175,20472,Alex Cejka,178.8,5330248,828
2635,2018,2017-2018,175,26951,Johnson Wagner,178.8,4912553,763
2636,2018,2017-2018,177,39975,Michael Kim,178.9,4713706,732
2637,2018,2017-2018,178,40058,Zac Blair,179.1,4107050,637
2638,2018,2017-2018,178,23108,Matt Kuchar,179.1,5791096,898
2639,2018,2017-2018,180,25834,Daniel Summerhays,179.3,3389202,525
2640,2018,2017-2018,181,24138,Ian Poulter,179.4,4482607,694
2641,2018,2017-2018,182,19803,Ryan Armour,179.5,8646917,1338
2642,2018,2017-2018,182,34174,John Huh,179.5,7355600,1138
2643,2018,2017-2018,182,27942,Rob Oppenheim,179.5,4833796,748
2644,2018,2017-2018,185,19846,Brian Gay,180.2,8252937,1272
2645,2018,2017-2018,186,29222,Billy Hurley III,180.3,5057642,779
2646,2018,2017-2018,187,23541,Ben Crane,181.5,4175210,639
2647,2018,2017-2018,188,25240,D.A. Points,181.8,4294424,656
2648,2018,2017-2018,189,37454,Whee Kim,182.3,6555822,999
2649,2018,2017-2018,190,20593,Greg Chalmers,182.5,3692959,562
2650,2018,2017-2018,191,48084,Wesley Bryan,182.7,4596819,699
2651,2018,2017-2018,192,31560,Brian Stuard,183.4,8060419,1221
2652,2018,2017-2018,193,10809,Jim Furyk,187.2,4306757,639
2653,2019,2018-2019,1,52372,Cameron Champ,154.9,5212828,935
2654,2019,2018-2019,2,25804,Bubba Watson,155.1,3829604,686
2655,2019,2018-2019,3,46601,Trey Mullinax,155.9,4832314,861
2656,2019,2018-2019,4,47856,Seth Reeves,156.4,4105681,729
2657,2019,2018-2019,5,30925,Dustin Johnson,157.6,4375570,771
2658,2019,2018-2019,6,28237,Rory McIlroy,158.2,4509319,792
2659,2019,2018-2019,7,35617,Martin Trainer,159.3,3905986,681
2660,2019,2018-2019,8,36689,Brooks Koepka,159.4,4566731,796
2661,2019,2018-2019,9,45157,Cam Davis,161.1,4530059,781
2662,2019,2018-2019,10,33448,Justin Thomas,161.6,4513370,776
2663,2019,2018-2019,11,35450,Patrick Cantlay,162.2,4625525,792
2664,2019,2018-2019,12,32333,Kevin Tway,162.3,5385505,922
2665,2019,2018-2019,13,30946,Alex Prugh,162.5,4592136,785
2666,2019,2018-2019,14,35421,Brandon Harkins,163.0,5523202,941
2667,2019,2018-2019,15,51766,Wyndham Clark,163.3,5891589,1002
2668,2019,2018-2019,16,49964,Aaron Wise,163.6,4429389,752
2669,2019,2018-2019,17,47504,Sam Burns,163.7,5496882,933
2670,2019,2018-2019,18,27129,Luke List,164.0,4462803,756
2671,2019,2018-2019,19,46501,Ollie Schniederjans,164.1,4896434,829
2672,2019,2018-2019,20,27141,J.B. Holmes,164.2,3907521,661
2673,2019,2018-2019,21,1810,Phil Mickelson,164.3,3981585,673
2674,2019,2018-2019,22,23320,Ryan Palmer,164.4,4130717,698
2675,2019,2018-2019,23,29725,Tony Finau,164.8,5286187,891
2676,2019,2018-2019,24,39546,Keith Mitchell,165.6,5013145,841
2677,2019,2018-2019,24,46970,Jon Rahm,165.6,4393321,737
2678,2019,2018-2019,26,45486,Joaquin Niemann,165.7,6598603,1106
2679,2019,2018-2019,26,49960,Sepp Straka,165.7,4734948,794
2680,2019,2018-2019,26,27064,Jhonattan Vegas,165.7,5058922,848
2681,2019,2018-2019,29,31323,Gary Woodland,165.8,5378428,901
2682,2019,2018-2019,30,33948,Byeong Hun An,166.2,5025166,840
2683,2019,2018-2019,30,29223,Sam Saunders,166.2,5473930,915
2684,2019,2018-2019,32,27330,Josh Teater,166.3,4394436,734
2685,2019,2018-2019,33,29926,Danny Lee,166.4,5911562,987
2686,2019,2018-2019,34,36699,Patrick Rodgers,166.5,3721689,621
2687,2019,2018-2019,34,29484,Peter Uihlein,166.5,4758229,794
2688,2019,2018-2019,36,39954,Cody Gribble,166.9,4740691,789
2689,2019,2018-2019,37,47959,Bryson DeChambeau,167.4,5531045,918
2690,2019,2018-2019,37,48081,Xander Schauffele,167.4,4441752,737
2691,2019,2018-2019,39,40009,Dominic Bozzelli,167.5,4076100,676
2692,2019,2018-2019,39,27349,Alex Noren,167.5,3557467,590
2693,2019,2018-2019,41,34306,John Chin,167.7,3152295,522
2694,2019,2018-2019,42,37189,Harold Varner III,167.8,6144536,1017
2695,2019,2018-2019,42,27095,Nick Watney,167.8,5701714,944
2696,2019,2018-2019,42,37340,Chase Wright,167.8,4735637,784
2697,2019,2018-2019,45,28089,Jason Day,167.9,3935894,651
2698,2019,2018-2019,45,30911,Tommy Fleetwood,167.9,4194187,694
2699,2019,2018-2019,45,36852,Jim Knous,167.9,3234498,535
2700,2019,2018-2019,48,39997,Corey Conners,168.0,5787177,957
2701,2019,2018-2019,49,28259,Sangmoon Bae,168.1,3328731,550
2702,2019,2018-2019,50,35461,Beau Hossler,168.5,5648072,931
2703,2019,2018-2019,51,48822,Sebastián Muñoz,168.7,5370199,884
2704,2019,2018-2019,52,33667,Carlos Ortiz,169.1,6026919,990
2705,2019,2018-2019,52,28252,Seamus Power,169.1,5186145,852
2706,2019,2018-2019,54,34099,Harris English,169.5,6619141,1085
2707,2019,2018-2019,54,21961,Charles Howell III,169.5,6219277,1019
2708,2019,2018-2019,54,34466,Peter Malnati,169.5,6322779,1036
2709,2019,2018-2019,57,39971,Sungjae Im,169.7,8420458,1378
2710,2019,2018-2019,58,30944,Jason Kokrak,170.0,6322441,1033
2711,2019,2018-2019,58,34360,Patrick Reed,170.0,6195200,1012
2712,2019,2018-2019,58,47347,Adam Schenk,170.0,6921190,1131
2713,2019,2018-2019,61,35506,Mackenzie Hughes,170.1,5598145,914
2714,2019,2018-2019,61,33486,Roger Sloan,170.1,5908168,965
2715,2019,2018-2019,63,40026,Daniel Berger,170.3,5021202,819
2716,2019,2018-2019,64,25364,Paul Casey,170.4,4699027,766
2717,2019,2018-2019,64,32058,José de Jesús Rodríguez,170.4,4146273,676
2718,2019,2018-2019,66,27936,Martin Laird,170.5,6210362,1012
2719,2019,2018-2019,66,35732,Wes Roach,170.5,4187182,682
2720,2019,2018-2019,66,25632,Jimmy Walker,170.5,4793780,781
2721,2019,2018-2019,69,29518,Brendan Steele,170.6,4323747,704
2722,2019,2018-2019,70,46523,Joey Garber,170.7,3644369,593
2723,2019,2018-2019,70,21209,Sergio Garcia,170.7,3194862,520
2724,2019,2018-2019,70,24781,Hunter Mahan,170.7,3963103,645
2725,2019,2018-2019,73,36799,Stephan Jaeger,170.9,4818122,783
2726,2019,2018-2019,74,34264,Hudson Swafford,171.0,3982456,647
2727,2019,2018-2019,75,29974,Branden Grace,171.1,3824915,621
2728,2019,2018-2019,76,47128,Richy Werenski,171.3,6192534,1004
2729,2019,2018-2019,77,29970,Dylan Frittelli,171.4,5799640,940
2730,2019,2018-2019,77,30692,Scott Stallings,171.4,5727603,928
2731,2019,2018-2019,79,32640,Troy Merritt,171.6,4818478,780
2732,2019,2018-2019,80,33141,Keegan Bradley,171.7,5717558,925
2733,2019,2018-2019,80,25493,Nick Taylor,171.7,7367988,1192
2734,2019,2018-2019,82,46435,Austin Cook,171.8,4502372,728
2735,2019,2018-2019,83,29268,Bronson Burgoon,172.0,4013017,648
2736,2019,2018-2019,83,39977,Max Homa,172.0,5900752,953
2737,2019,2018-2019,83,39324,J.J. Spaun,172.0,5484613,886
2738,2019,2018-2019,86,32102,Rickie Fowler,172.2,5385842,869
2739,2019,2018-2019,86,34563,Chesson Hadley,172.2,5077605,819
2740,2019,2018-2019,86,27644,Brian Harman,172.2,6104850,985
2741,2019,2018-2019,86,49298,Kramer Hickok,172.2,5052368,815
2742,2019,2018-2019,90,29535,Brice Garnett,172.3,5633614,908
2743,2019,2018-2019,90,49766,Hank Lebioda,172.3,4955462,799
2744,2019,2018-2019,92,46402,Talor Gooch,172.4,4091018,659
2745,2019,2018-2019,92,25198,Francesco Molinari,172.4,3625382,584
2746,2019,2018-2019,92,33419,Cameron Tringale,172.4,4374532,705
2747,2019,2018-2019,95,25818,Scott Piercy,172.6,6064695,976
2748,2019,2018-2019,95,34046,Jordan Spieth,172.6,5616593,904
2749,2019,2018-2019,97,49303,Anders Albertson,172.7,4458524,717
2750,2019,2018-2019,97,26300,Matt Jones,172.7,5715256,919
2751,2019,2018-2019,99,26851,Marc Leishman,172.8,4896286,787
2752,2019,2018-2019,100,34076,Joel Dahmen,172.9,6527934,1049
2753,2019,2018-2019,100,45609,Tyler Duncan,172.9,5608843,901
2754,2019,2018-2019,102,31557,Jim Herman,173.0,3257526,523
2755,2019,2018-2019,102,32839,Hideki Matsuyama,173.0,6319795,1015
2756,2019,2018-2019,104,45526,Abraham Ancer,173.1,6188502,993
2757,2019,2018-2019,104,27974,Sung Kang,173.1,5995431,962
2758,2019,2018-2019,104,32757,Patton Kizzire,173.1,4506048,723
2759,2019,2018-2019,104,40115,Adam Svensson,173.1,4756078,763
2760,2019,2018-2019,108,12716,Charley Hoffman,173.2,4015722,644
2761,2019,2018-2019,109,33399,Adam Hadwin,173.5,5328527,853
2762,2019,2018-2019,109,24502,Adam Scott,173.5,3804153,609
2763,2019,2018-2019,111,25900,Lucas Glover,173.6,7011124,1122
2764,2019,2018-2019,112,30191,Julián Etulain,173.9,4383093,700
2765,2019,2018-2019,112,33410,Andrew Landry,173.9,5628278,899
2766,2019,2018-2019,114,39327,Ben Silverman,174.1,4875246,778
2767,2019,2018-2019,115,23108,Matt Kuchar,174.2,5783453,922
2768,2019,2018-2019,115,32791,K.H. Lee,174.2,5387120,859
2769,2019,2018-2019,117,35449,Adam Long,174.3,5865355,935
2770,2019,2018-2019,117,22405,Justin Rose,174.3,4236124,675
2771,2019,2018-2019,117,37275,Sam Ryder,174.3,5196549,828
2772,2019,2018-2019,120,29479,Scott Brown,174.4,5934100,945
2773,2019,2018-2019,120,29221,Webb Simpson,174.4,6008123,957
2774,2019,2018-2019,122,25686,Jason Dufner,174.5,4944507,787
2775,2019,2018-2019,122,31646,Emiliano Grillo,174.5,4818349,767
2776,2019,2018-2019,122,37455,Si Woo Kim,174.5,5106446,813
2777,2019,2018-2019,122,20572,Rod Pampling,174.5,3567268,568
2778,2019,2018-2019,126,35376,Roberto Díaz,174.6,4444046,707
2779,2019,2018-2019,126,28679,Fabián Gómez,174.6,4205888,669
2780,2019,2018-2019,128,34021,Bud Cauley,174.8,6379944,1014
2781,2019,2018-2019,128,35532,Tom Hoge,174.8,6225158,989
2782,2019,2018-2019,128,29420,Billy Horschel,174.8,6059011,963
2783,2019,2018-2019,128,47993,Denny McCarthy,174.8,5996044,953
2784,2019,2018-2019,132,27214,Kevin Streelman,175.0,6036538,958
2785,2019,2018-2019,132,32139,Danny Willett,175.0,4335622,688
2786,2019,2018-2019,134,27556,Ted Potter Jr,175.1,5250708,833
2787,2019,2018-2019,135,24024,Zach Johnson,175.2,4610297,731
2788,2019,2018-2019,135,49771,J.T. Poston,175.2,7665194,1215
2789,2019,2018-2019,135,24138,Ian Poulter,175.2,3878644,615
2790,2019,2018-2019,135,35891,Cameron Smith,175.2,4634795,735
2791,2019,2018-2019,139,34363,Tyrrell Hatton,175.3,3648588,578
2792,2019,2018-2019,140,24925,Jonathan Byrd,175.4,3125679,495
2793,2019,2018-2019,140,23353,J.J. Henry,175.4,3581035,567
2794,2019,2018-2019,140,33418,Shawn Stefani,175.4,5378805,852
2795,2019,2018-2019,143,30978,Kiradech Aphibarnrat,175.5,3911388,619
2796,2019,2018-2019,143,27895,Jonas Blixt,175.5,5552356,879
2797,2019,2018-2019,143,34431,Robert Streb,175.5,5211488,825
2798,2019,2018-2019,146,27958,Ryan Blaum,175.6,6310353,998
2799,2019,2018-2019,147,37380,Curtis Luck,175.7,3820544,604
2800,2019,2018-2019,148,26329,Louis Oosthuizen,175.9,4141828,654
2801,2019,2018-2019,149,24924,Bill Haas,176.3,5343311,842
2802,2019,2018-2019,149,35879,Kelly Kraft,176.3,5672966,894
2803,2019,2018-2019,151,34098,Russell Henley,176.4,5354455,843
2804,2019,2018-2019,152,27649,Brandt Snedeker,176.5,7051101,1110
2805,2019,2018-2019,152,30110,Kyle Stanley,176.5,4829840,760
2806,2019,2018-2019,154,47990,Kyle Jones,176.9,4771269,749
2807,2019,2018-2019,154,33122,Russell Knox,176.9,5172484,812
2808,2019,2018-2019,154,27963,Chris Stroud,176.9,4533055,712
2809,2019,2018-2019,157,31420,Anirban Lahiri,177.1,5170269,811
2810,2019,2018-2019,158,28775,Nate Lashley,177.4,4872855,763
2811,2019,2018-2019,158,23621,Rory Sabbatini,177.4,6706762,1050
2812,2019,2018-2019,160,30786,Brady Schnell,177.5,3432284,537
2813,2019,2018-2019,161,40098,Matt Fitzpatrick,177.9,3285127,513
2814,2019,2018-2019,162,29478,Kevin Kisner,178.2,6307319,983
2815,2019,2018-2019,163,26476,Chez Reavie,178.6,6256657,973
2816,2019,2018-2019,164,26951,Johnson Wagner,178.7,4220320,656
2817,2019,2018-2019,165,21731,Freddie Jacobson,178.9,3515484,546
2818,2019,2018-2019,166,25572,Graeme McDowell,179.0,4433819,688
2819,2019,2018-2019,167,32200,Roberto Castro,179.2,5509162,854
2820,2019,2018-2019,167,25396,Kevin Na,179.2,3922247,608
2821,2019,2018-2019,169,22371,Aaron Baddeley,179.4,3732803,578
2822,2019,2018-2019,170,37454,Whee Kim,179.5,4154506,643
2823,2019,2018-2019,171,32816,Satoshi Kodaira,179.7,4580603,708
2824,2019,2018-2019,172,39975,Michael Kim,179.9,3957440,611
2825,2019,2018-2019,172,23325,Vaughn Taylor,179.9,7300717,1127
2826,2019,2018-2019,172,32150,Michael Thompson,179.9,5808182,897
2827,2019,2018-2019,175,19846,Brian Gay,180.3,6439699,992
2828,2019,2018-2019,176,26499,Rafa Cabrera Bello,180.5,4302269,662
2829,2019,2018-2019,177,20472,Alex Cejka,180.8,3585503,551
2830,2019,2018-2019,178,29908,C.T. Pan,182.1,5441547,830
2831,2019,2018-2019,179,19803,Ryan Armour,182.2,6762462,1031
2832,2019,2018-2019,180,26758,David Hearn,182.3,3091280,471
2833,2019,2018-2019,181,6522,Ernie Els,182.4,2750869,419
2834,2019,2018-2019,182,34256,Andrew Putnam,182.7,5130639,780
2835,2019,2018-2019,183,26596,Ryan Moore,183.9,5805523,877
2836,2019,2018-2019,184,24361,Pat Perez,184.3,3768008,568
2837,2019,2018-2019,185,21528,Henrik Stenson,185.6,3862355,578
2838,2019,2018-2019,186,31560,Brian Stuard,185.7,7137877,1068
2839,2019,2018-2019,187,34261,Scott Langley,186.8,5979731,889
2840,2019,2018-2019,188,10809,Jim Furyk,187.4,5348878,793
2841,2020,2019-2020,1,47959,Bryson DeChambeau,148.3,4579986,858
2842,2020,2019-2020,2,28420,Ryan Brehm,151.6,2357757,432
2843,2020,2019-2020,3,21209,Sergio Garcia,153.6,2460903,445
2844,2020,2019-2020,4,52372,Cameron Champ,154.6,4712912,847
2845,2020,2019-2020,5,30925,Dustin Johnson,155.9,3670666,654
2846,2020,2019-2020,6,28237,Rory McIlroy,156.2,3968798,706
2847,2020,2019-2020,7,46550,Brandon Hagy,156.6,2756133,489
2848,2020,2019-2020,8,56762,Will Gordon,156.7,1709064,303
2849,2020,2019-2020,9,25804,Bubba Watson,157.1,4479725,792
2850,2020,2019-2020,10,40042,Tyler McCumber,157.2,2909715,514
2851,2020,2019-2020,11,56278,Matthew Wolff,157.6,4929570,869
2852,2020,2019-2020,12,39546,Keith Mitchell,158.2,3918840,688
2853,2020,2019-2020,13,35450,Patrick Cantlay,158.9,3500843,612
2854,2020,2019-2020,14,46970,Jon Rahm,159.0,4549761,795
2855,2020,2019-2020,15,33448,Justin Thomas,159.3,4615277,805
2856,2020,2019-2020,16,35617,Martin Trainer,159.4,3001840,523
2857,2020,2019-2020,17,34213,Grayson Murray,159.6,2441440,425
2858,2020,2019-2020,18,30911,Tommy Fleetwood,160.1,2236225,388
2859,2020,2019-2020,19,27064,Jhonattan Vegas,160.3,2959863,513
2860,2020,2019-2020,20,36699,Patrick Rodgers,160.8,5992298,1035
2861,2020,2019-2020,21,47504,Sam Burns,161.1,4437404,765
2862,2020,2019-2020,22,1810,Phil Mickelson,161.2,3023559,521
2863,2020,2019-2020,23,48081,Xander Schauffele,161.3,4946158,852
2864,2020,2019-2020,24,29725,Tony Finau,161.4,4735234,815
2865,2020,2019-2020,25,45486,Joaquin Niemann,161.5,5249069,903
2866,2020,2019-2020,26,30944,Jason Kokrak,161.7,4133908,710
2867,2020,2019-2020,27,35658,Kris Ventura,162.1,2234486,383
2868,2020,2019-2020,28,27129,Luke List,162.2,4735156,811
2869,2020,2019-2020,29,27974,Sung Kang,162.4,5005932,856
2870,2020,2019-2020,30,45157,Cam Davis,162.5,3679575,629
2871,2020,2019-2020,31,36689,Brooks Koepka,162.6,3049688,521
2872,2020,2019-2020,32,51766,Wyndham Clark,162.8,3668263,626
2873,2020,2019-2020,32,35461,Beau Hossler,162.8,3891047,664
2874,2020,2019-2020,32,46046,Scottie Scheffler,162.8,5719019,976
2875,2020,2019-2020,35,33948,Byeong Hun An,162.9,4843755,826
2876,2020,2019-2020,36,51894,Vince Whaley,163.0,2247928,383
2877,2020,2019-2020,37,29926,Danny Lee,163.1,4461411,760
2878,2020,2019-2020,37,31323,Gary Woodland,163.1,4297225,732
2879,2020,2019-2020,39,25364,Paul Casey,163.3,3639211,619
2880,2020,2019-2020,39,27554,Scott Harrington,163.3,4354907,741
2881,2020,2019-2020,41,24502,Adam Scott,163.4,2430170,413
2882,2020,2019-2020,42,34314,Sebastian Cappelen,163.6,2786222,473
2883,2020,2019-2020,43,37455,Si Woo Kim,163.7,4839683,821
2884,2020,2019-2020,44,46717,Viktor Hovland,163.9,4732110,802
2885,2020,2019-2020,45,32366,Kevin Chappell,164.0,2568025,435
2886,2020,2019-2020,46,29518,Brendan Steele,164.7,4576721,772
2887,2020,2019-2020,47,21961,Charles Howell III,164.8,4088105,689
2888,2020,2019-2020,48,49964,Aaron Wise,164.9,2777901,468
2889,2020,2019-2020,49,37189,Harold Varner III,165.0,4710906,793
2890,2020,2019-2020,50,33597,Harry Higgs,165.2,5667674,953
2891,2020,2019-2020,50,23320,Ryan Palmer,165.2,4889202,822
2892,2020,2019-2020,50,49960,Sepp Straka,165.2,5049474,849
2893,2020,2019-2020,53,29974,Branden Grace,165.4,2721202,457
2894,2020,2019-2020,54,39997,Corey Conners,165.6,5162658,866
2895,2020,2019-2020,55,25818,Scott Piercy,165.7,4134412,693
2896,2020,2019-2020,56,33204,Shane Lowry,165.8,2966997,497
2897,2020,2019-2020,56,48887,Matt Wallace,165.8,3313300,555
2898,2020,2019-2020,58,34046,Jordan Spieth,165.9,3869897,648
2899,2020,2019-2020,58,32333,Kevin Tway,165.9,2872842,481
2900,2020,2019-2020,60,47347,Adam Schenk,166.1,4581304,766
2901,2020,2019-2020,61,26300,Matt Jones,166.3,5305222,886
2902,2020,2019-2020,61,48822,Sebastián Muñoz,166.3,6469801,1081
2903,2020,2019-2020,63,39971,Sungjae Im,166.5,6570110,1096
2904,2020,2019-2020,64,37275,Sam Ryder,166.7,4603344,767
2905,2020,2019-2020,65,32839,Hideki Matsuyama,166.9,5057847,842
2906,2020,2019-2020,65,29484,Peter Uihlein,166.9,2739438,456
2907,2020,2019-2020,67,33667,Carlos Ortiz,167.0,5350425,890
2908,2020,2019-2020,68,25900,Lucas Glover,167.1,4156757,691
2909,2020,2019-2020,68,33486,Roger Sloan,167.1,3164786,526
2910,2020,2019-2020,70,45526,Abraham Ancer,167.5,4678014,776
2911,2020,2019-2020,70,35506,Mackenzie Hughes,167.5,5137018,852
2912,2020,2019-2020,72,40026,Daniel Berger,167.6,4686931,777
2913,2020,2019-2020,72,22405,Justin Rose,167.6,2751390,456
2914,2020,2019-2020,72,33419,Cameron Tringale,167.6,4391227,728
2915,2020,2019-2020,75,31420,Anirban Lahiri,167.7,1907610,316
2916,2020,2019-2020,75,34360,Patrick Reed,167.7,5481580,908
2917,2020,2019-2020,77,29221,Webb Simpson,167.8,4265047,706
2918,2020,2019-2020,77,35891,Cameron Smith,167.8,4578434,758
2919,2020,2019-2020,79,32662,Michael Gligic,167.9,2834300,469
2920,2020,2019-2020,80,34076,Joel Dahmen,168.0,5285607,874
2921,2020,2019-2020,80,27644,Brian Harman,168.0,5938219,982
2922,2020,2019-2020,80,39977,Max Homa,168.0,4807242,795
2923,2020,2019-2020,80,26329,Louis Oosthuizen,168.0,3338625,552
2924,2020,2019-2020,84,12716,Charley Hoffman,168.1,4030894,666
2925,2020,2019-2020,84,46442,Maverick McNealy,168.1,4878850,806
2926,2020,2019-2020,86,28252,Seamus Power,168.2,1737401,287
2927,2020,2019-2020,87,32757,Patton Kizzire,168.4,3830636,632
2928,2020,2019-2020,88,33449,Zack Sucher,168.5,2014345,332
2929,2020,2019-2020,88,32139,Danny Willett,168.5,2693895,444
2930,2020,2019-2020,90,46435,Austin Cook,168.7,4026186,663
2931,2020,2019-2020,90,28089,Jason Day,168.7,3365395,554
2932,2020,2019-2020,92,29420,Billy Horschel,168.8,4940005,813
2933,2020,2019-2020,93,35310,Lanto Griffin,168.9,6785860,1116
2934,2020,2019-2020,94,28307,Matt Every,169.3,3412725,560
2935,2020,2019-2020,95,34255,Joseph Bramlett,169.4,3268926,536
2936,2020,2019-2020,96,35230,Nelson Ledesma,169.5,1983119,325
2937,2020,2019-2020,97,31646,Emiliano Grillo,169.6,4071606,667
2938,2020,2019-2020,97,34563,Chesson Hadley,169.6,3858618,632
2939,2020,2019-2020,97,34363,Tyrrell Hatton,169.6,2882570,472
2940,2020,2019-2020,97,49771,J.T. Poston,169.6,5372928,880
2941,2020,2019-2020,101,33122,Russell Knox,169.7,4093709,670
2942,2020,2019-2020,102,32791,K.H. Lee,169.8,4589883,751
2943,2020,2019-2020,103,27936,Martin Laird,169.9,2428825,397
2944,2020,2019-2020,103,35449,Adam Long,169.9,6031360,986
2945,2020,2019-2020,103,27349,Alex Noren,169.9,3780747,618
2946,2020,2019-2020,106,29268,Bronson Burgoon,170.0,3781935,618
2947,2020,2019-2020,106,30692,Scott Stallings,170.0,4491277,734
2948,2020,2019-2020,106,27095,Nick Watney,170.0,2993530,489
2949,2020,2019-2020,109,33141,Keegan Bradley,170.1,4848921,792
2950,2020,2019-2020,109,27330,Josh Teater,170.1,2235091,365
2951,2020,2019-2020,111,29970,Dylan Frittelli,170.4,5792119,944
2952,2020,2019-2020,111,50525,Collin Morikawa,170.4,6105252,995
2953,2020,2019-2020,113,23788,D.J. Trahan,170.7,2770785,451
2954,2020,2019-2020,114,49766,Hank Lebioda,170.8,3493331,568
2955,2020,2019-2020,115,25493,Nick Taylor,170.9,4270435,694
2956,2020,2019-2020,116,23623,Bo Van Pelt,171.0,2604594,423
2957,2020,2019-2020,117,22056,Cameron Percy,171.1,2814638,457
2958,2020,2019-2020,118,33399,Adam Hadwin,171.2,4592676,745
2959,2020,2019-2020,118,34431,Robert Streb,171.2,2705274,439
2960,2020,2019-2020,118,32254,Xinjun Zhang,171.2,5010584,813
2961,2020,2019-2020,121,46441,Robby Shelton,171.3,4879159,791
2962,2020,2019-2020,122,29535,Brice Garnett,171.5,3859718,625
2963,2020,2019-2020,122,53165,Doc Redman,171.5,5977586,968
2964,2020,2019-2020,124,32448,James Hahn,171.6,2316025,375
2965,2020,2019-2020,125,27214,Kevin Streelman,171.8,4903583,793
2966,2020,2019-2020,126,39324,J.J. Spaun,172.0,4081336,659
2967,2020,2019-2020,127,33410,Andrew Landry,172.1,4812920,777
2968,2020,2019-2020,127,26851,Marc Leishman,172.1,4455463,719
2969,2020,2019-2020,127,27556,Ted Potter Jr,172.1,2886437,466
2970,2020,2019-2020,130,49298,Kramer Hickok,172.2,3105055,501
2971,2020,2019-2020,130,33490,Bo Hoag,172.2,4210371,679
2972,2020,2019-2020,130,34466,Peter Malnati,172.2,4004346,646
2973,2020,2019-2020,130,25632,Jimmy Walker,172.2,3439608,555
2974,2020,2019-2020,134,52375,Doug Ghim,172.5,2409833,388
2975,2020,2019-2020,135,34099,Harris English,172.6,5865482,944
2976,2020,2019-2020,135,28775,Nate Lashley,172.6,3890200,626
2977,2020,2019-2020,137,24924,Bill Haas,172.8,2918382,469
2978,2020,2019-2020,137,36871,Matthew NeSmith,172.8,4603986,740
2979,2020,2019-2020,139,46402,Talor Gooch,172.9,6466092,1039
2980,2020,2019-2020,139,29478,Kevin Kisner,172.9,4880091,784
2981,2020,2019-2020,141,32102,Rickie Fowler,173.0,3568880,573
2982,2020,2019-2020,141,28679,Fabián Gómez,173.0,3363736,540
2983,2020,2019-2020,143,26499,Rafa Cabrera Bello,173.2,3386147,543
2984,2020,2019-2020,143,32640,Troy Merritt,173.2,4775068,766
2985,2020,2019-2020,145,20229,Stewart Cink,173.3,3849952,617
2986,2020,2019-2020,146,29479,Scott Brown,173.4,4344546,696
2987,2020,2019-2020,146,39953,Chase Seiffert,173.4,3089532,495
2988,2020,2019-2020,148,47128,Richy Werenski,173.5,4242046,679
2989,2020,2019-2020,149,27649,Brandt Snedeker,173.6,4317896,691
2990,2020,2019-2020,150,40098,Matt Fitzpatrick,173.8,3823931,611
2991,2020,2019-2020,150,35532,Tom Hoge,173.8,5717794,914
2992,2020,2019-2020,152,19846,Brian Gay,173.9,4306655,688
