tourn_id,Tourn_Yr_ID,Tourn_Num,Year,Date,Tournament Name Iteration,Purse,Score,To Par,player_id,Winner Name Specific,Playoff,Prize,Course_ID,Course Name Specific,Par,Yardage
1177,928,20,1974,1974-04-14,Masters Tournament,229000,278,-10,1955,Gary Player,NULL,35000,12,Augusta National Golf Club,72,7020
1178,929,20,1973,1973-04-08,Masters Tournament,224825,283,-5,1001,Tommy Aaron,NULL,30000,12,Augusta National Golf Club,72,6980
1179,930,20,1972,1972-04-09,Masters Tournament,204000,286,-2,1869,Jack Nicklaus,NULL,25000,12,Augusta National Golf Club,72,6980
1180,931,20,1971,1971-04-11,Masters Tournament,197976,279,-9,1215,Charles Coody,NULL,25000,12,Augusta National Golf Club,72,6980
1181,932,20,1970,1970-04-12,Masters Tournament,203801,279,-9,1177,Billy Casper,p,25000,12,Augusta National Golf Club,72,6980
1182,933,20,1969,1969-04-13,Masters Tournament,149974,281,-7,1033,George Archer,NULL,20000,12,Augusta National Golf Club,72,6980
1183,934,20,1968,1968-04-14,Masters Tournament,142975,277,-11,1422,Bob Goalby,NULL,20000,12,Augusta National Golf Club,72,6980
1184,935,20,1967,1967-04-09,Masters Tournament,154850,280,-8,1124,Gay Brewer,NULL,20000,12,Augusta National Golf Club,72,6980
1185,936,20,1966,1966-04-11,Masters Tournament,152880,288,0,1869,Jack Nicklaus,p,20000,12,Augusta National Golf Club,72,6980
1186,937,20,1965,1965-04-11,Masters Tournament,137675,271,-17,1869,Jack Nicklaus,NULL,20000,12,Augusta National Golf Club,72,6980
1187,938,20,1964,1964-04-12,Masters Tournament,129800,276,-12,1910,Arnold Palmer,NULL,20000,12,Augusta National Golf Club,72,6980
1188,939,20,1963,1963-04-07,Masters Tournament,94000,286,-2,1869,Jack Nicklaus,NULL,20000,12,Augusta National Golf Club,72,6980
1189,940,20,1962,1962-04-08,Masters Tournament,109100,280,-8,1910,Arnold Palmer,p,20000,12,Augusta National Golf Club,72,6980
1190,941,20,1961,1961-04-10,Masters Tournament,99500,280,-8,1955,Gary Player,NULL,20000,12,Augusta National Golf Club,72,6980
1191,942,20,1960,1960-04-10,Masters Tournament,87050,282,-6,1910,Arnold Palmer,NULL,17500,12,Augusta National Golf Club,72,6980
1192,943,20,1959,1959-04-05,Masters Tournament,76100,284,-4,2247,Art Wall,NULL,15000,12,Augusta National Golf Club,72,6980
1193,944,20,1958,1958-04-06,Masters Tournament,60050,284,-4,1910,Arnold Palmer,NULL,11250,12,Augusta National Golf Club,72,6980
1215,966,21,2023,2023-04-16,RBC Heritage,20000000,267,-17,40098,Matt Fitzpatrick,p,3600000,141,Harbour Town Golf Links,71,7213
1216,967,21,2022,2022-04-17,RBC Heritage,8000000,271,-13,34046,Jordan Spieth,p,1440000,141,Harbour Town Golf Links,71,7191
1217,968,21,2021,2021-04-18,RBC Heritage,7100000,265,-19,20229,Stewart Cink,NULL,1278000,141,Harbour Town Golf Links,71,7121
1218,969,21,2020,2020-06-21,RBC Heritage,7100000,262,-22,29221,Webb Simpson,NULL,1278000,141,Harbour Town Golf Links,71,7099
1219,970,21,2019,2019-04-21,RBC Heritage,6900000,272,-12,29908,C.T. Pan,NULL,1242000,141,Harbour Town Golf Links,71,7099
1220,971,21,2018,2018-04-15,RBC Heritage,6700000,272,-12,32816,Satoshi Kodaira,p,1206000,141,Harbour Town Golf Links,71,7099
1221,972,21,2017,2017-04-16,RBC Heritage,6500000,271,-13,48084,Wesley Bryan,NULL,1170000,141,Harbour Town Golf Links,71,7099
1222,973,21,2016,2016-04-17,RBC Heritage,5900000,275,-9,29974,Branden Grace,NULL,1062000,141,Harbour Town Golf Links,71,7099
1223,974,21,2015,2015-04-19,RBC Heritage,5900000,266,-18,10809,Jim Furyk,p,1062000,141,Harbour Town Golf Links,71,7101
1224,975,21,2014,2014-04-20,RBC Heritage,5800000,273,-11,23108,Matt Kuchar,NULL,1044000,141,Harbour Town Golf Links,71,7101
1225,976,21,2013,2013-04-21,RBC Heritage,5800000,275,-9,25572,Graeme McDowell,p,1044000,141,Harbour Town Golf Links,71,7101
1226,977,21,2012,2012-04-15,RBC Heritage,5700000,270,-14,25345,Carl Pettersson,NULL,1026000,141,Harbour Town Golf Links,71,7101
1227,978,21,2011,2011-04-24,The Heritage,5700000,272,-12,27649,Brandt Snedeker,p,1026000,141,Harbour Town Golf Links,71,6973
1228,979,21,2010,2010-04-18,Verizon Heritage,5700000,271,-13,10809,Jim Furyk,p,1026000,141,Harbour Town Golf Links,71,6973
1229,980,21,2009,2009-04-19,Verizon Heritage,5700000,264,-20,19846,Brian Gay,NULL,1026000,141,Harbour Town Golf Links,71,6973
1230,981,21,2008,2008-04-20,Verizon Heritage,5500000,269,-15,26289,Boo Weekley,NULL,990000,141,Harbour Town Golf Links,71,6973
1231,982,21,2007,2007-04-15,Verizon Heritage,5400000,270,-14,26289,Boo Weekley,NULL,972000,141,Harbour Town Golf Links,71,6973
1232,983,21,2006,2006-04-16,Verizon Heritage,5300000,269,-15,22371,Aaron Baddeley,NULL,954000,141,Harbour Town Golf Links,71,6973
1233,984,21,2005,2005-04-17,MCI Heritage,5200000,277,-7,20634,Peter Lonard,NULL,936000,141,Harbour Town Golf Links,71,6973
1234,985,21,2004,2004-04-18,MCI Heritage,4800000,274,-10,20229,Stewart Cink,p,864000,141,Harbour Town Golf Links,71,6973
1235,986,21,2003,2003-04-20,MCI Heritage,4500000,271,-13,1706,Davis Love III,p,810000,141,Harbour Town Golf Links,71,6973
1236,987,21,2002,2002-04-21,WORLDCOM CLASSIC-The Heritage of Golf,4000000,270,-14,10860,Justin Leonard,NULL,720000,141,Harbour Town Golf Links,71,6973
1237,988,21,2001,2001-04-15,WORLDCOM CLASSIC-The Heritage of Golf,3500000,273,-11,19972,José Coceres,p,630000,141,Harbour Town Golf Links,71,6973
1238,989,21,2000,2000-04-16,MCI Classic,3000000,270,-14,20229,Stewart Cink,NULL,540000,141,Harbour Town Golf Links,71,6912
1239,990,21,1999,1999-04-18,MCI Classic,2500000,274,-10,8931,Glen Day,p,450000,141,Harbour Town Golf Links,71,6916
1240,991,21,1998,1998-04-19,MCI Classic,1900000,266,-18,1706,Davis Love III,NULL,342000,141,Harbour Town Golf Links,71,6916
1241,992,21,1997,1997-04-20,MCI Classic,1500000,269,-15,1968,Nick Price,NULL,270000,141,Harbour Town Golf Links,71,6916
1242,993,21,1996,1996-04-21,MCI Classic,1400000,265,-19,2010,Loren Roberts,NULL,252000,141,Harbour Town Golf Links,71,6912
1243,994,21,1995,1995-04-16,MCI Classic,1300000,275,-9,2223,Bob Tway,p,234000,141,Harbour Town Golf Links,71,6912
1244,995,21,1994,1994-04-17,MCI Heritage Golf Classic,1250000,266,-18,1559,Hale Irwin,NULL,225000,141,Harbour Town Golf Links,71,6912
1245,996,21,1993,1993-04-18,MCI Heritage Golf Classic,1125000,273,-11,1306,David Edwards,NULL,202500,141,Harbour Town Golf Links,71,6912
1246,997,21,1992,1992-04-19,MCI Heritage Golf Classic,1000000,269,-15,1706,Davis Love III,NULL,180000,141,Harbour Town Golf Links,71,6912
1247,998,21,1991,1991-04-21,MCI Heritage Golf Classic,1000000,271,-13,1706,Davis Love III,NULL,180000,141,Harbour Town Golf Links,71,6912
1248,999,21,1990,1990-04-15,MCI Heritage Golf Classic,1000000,276,-8,2146,Payne Stewart,p,180000,141,Harbour Town Golf Links,71,6912
1249,1000,21,1989,1989-04-16,MCI Heritage Golf Classic,800000,268,-16,2146,Payne Stewart,NULL,144000,141,Harbour Town Golf Links,71,6912
1250,1001,21,1988,1988-04-17,MCI Heritage Golf Classic,700000,271,-13,1876,Greg Norman,NULL,126000,141,Harbour Town Golf Links,71,6912
1251,1002,21,1987,1987-04-19,MCI Heritage Golf Classic,650000,271,-13,1706,Davis Love III,NULL,117000,141,Harbour Town Golf Links,71,6657
1252,1003,21,1986,1986-04-20,Sea Pines Heritage,450000,276,-8,2321,Fuzzy Zoeller,NULL,81000,141,Harbour Town Golf Links,71,6657
1253,1004,21,1985,1985-04-21,Sea Pines Heritage,400000,273,-11,1666,Bernhard Langer,p,72000,141,Harbour Town Golf Links,71,6657
1254,1005,21,1984,1984-04-22,Sea Pines Heritage,400000,270,-14,1326,Nick Faldo,NULL,72000,141,Harbour Town Golf Links,71,6657
1255,1006,21,1983,1983-04-17,Sea Pines Heritage,350000,275,-9,2321,Fuzzy Zoeller,NULL,63000,141,Harbour Town Golf Links,71,6657
1256,1007,21,1982,1982-03-28,Sea Pines Heritage,300000,280,-4,2256,Tom Watson,p,54000,141,Harbour Town Golf Links,71,6657
1257,1008,21,1981,1981-03-29,Sea Pines Heritage,300000,278,-6,2016,Bill Rogers,NULL,54000,141,Harbour Town Golf Links,71,6657
1258,1009,21,1980,1980-03-30,Sea Pines Heritage,300000,280,-4,2190,Doug Tewell,p,54000,141,Harbour Town Golf Links,71,6657
1259,1010,21,1979,1979-04-01,Sea Pines Heritage Classic,300000,270,-14,2256,Tom Watson,NULL,54000,141,Harbour Town Golf Links,71,6657
1260,1011,21,1978,1978-03-26,Heritage Classic,225000,277,-7,1443,Hubert Green,NULL,45000,141,Harbour Town Golf Links,71,6657
1261,1012,21,1977,1977-03-27,Heritage Classic,225000,273,-11,1744,Graham Marsh,NULL,45000,141,Harbour Town Golf Links,71,6657
1262,1013,21,1976,1976-03-28,Sea Pines Heritage Classic,215000,274,-10,1443,Hubert Green,NULL,43000,141,Harbour Town Golf Links,71,6657
1263,1014,21,1975,1975-03-30,Sea Pines Heritage Classic,200000,271,-13,1869,Jack Nicklaus,NULL,40000,141,Harbour Town Golf Links,71,6657
1264,1015,21,1974,1974-03-24,Sea Pines Heritage Classic,200000,276,-8,1815,Johnny Miller,NULL,40000,141,Harbour Town Golf Links,71,6657
1265,1016,21,1973,1973-09-16,Sea Pines Heritage Classic,150000,272,-12,1559,Hale Irwin,NULL,30000,141,Harbour Town Golf Links,71,6657
1266,1017,21,1972,1972-11-26,Sea Pines Heritage Classic,125000,281,-3,1815,Johnny Miller,NULL,25000,141,Harbour Town Golf Links,71,6657
1267,1018,21,1971,1971-11-28,Sea Pines Heritage Classic,110000,279,-5,1559,Hale Irwin,NULL,22000,141,Harbour Town Golf Links,71,6657
1268,1019,21,1970,1970-11-29,Heritage Golf Classic,100000,280,-4,1422,Bob Goalby,NULL,20000,141,Harbour Town Golf Links,71,6657
1269,1020,21,1969,1969-11-30,Heritage Golf Classic,100000,283,-1,1910,Arnold Palmer,NULL,20000,141,Harbour Town Golf Links,71,6657
1270,1021,22,2023,2023-04-23,Zurich Classic of New Orleans,8600000,258,-30,999999,Davis Riley / Nick Hardy,NULL,1242700,415,TPC Louisiana,72,7425
1271,1022,22,2022,2022-04-24,Zurich Classic of New Orleans,8300000,259,-29,999999,Xander Schauffele / Patrick Cantlay,NULL,1199350,415,TPC Louisiana,72,7425
1272,1023,22,2021,2021-04-25,Zurich Classic of New Orleans,7400000,268,-20,999999,Marc Leishman / Cameron Smith,p,1069300,415,TPC Louisiana,72,7425
1273,1024,22,2019,2019-04-28,Zurich Classic of New Orleans,7300000,262,-26,999999,Ryan Palmer / Jon Rahm,NULL,1051200,415,TPC Louisiana,72,7425
1274,1025,22,2018,2018-04-29,Zurich Classic of New Orleans,7200000,266,-22,999999,Scott Piercy / Billy Horschel,NULL,1036800,415,TPC Louisiana,72,7425
1275,1026,22,2017,2017-04-30,Zurich Classic of New Orleans,7100000,261,-27,999999,Jonas Blixt / Cameron Smith,p,1022400,415,TPC Louisiana,72,7425
1276,1027,22,2016,2016-05-01,Zurich Classic of New Orleans,7000000,201,-15,31560,Brian Stuard,p,1260000,415,TPC Louisiana,72,7425
1277,1028,22,2015,2015-04-26,Zurich Classic of New Orleans,6900000,266,-22,22405,Justin Rose,NULL,1242000,415,TPC Louisiana,72,7425
1278,1029,22,2014,2014-04-27,Zurich Classic of New Orleans,6800000,269,-19,29289,S.Y. Noh,NULL,1224000,415,TPC Louisiana,72,7425
1279,1030,22,2013,2013-04-28,Zurich Classic of New Orleans,6600000,268,-20,29420,Billy Horschel,NULL,1188000,415,TPC Louisiana,72,7425
1280,1031,22,2012,2012-04-29,Zurich Classic of New Orleans,6400000,269,-19,25686,Jason Dufner,p,1152000,415,TPC Louisiana,72,7425
1281,1032,22,2011,2011-05-01,Zurich Classic of New Orleans,6400000,273,-15,25804,Bubba Watson,p,1152000,415,TPC Louisiana,72,7399
1282,1033,22,2010,2010-04-25,Zurich Classic of New Orleans,6400000,270,-18,24507,Jason Bohn,NULL,1152000,415,TPC Louisiana,72,7399
1283,1034,22,2009,2009-04-26,Zurich Classic of New Orleans,6300000,274,-14,8075,Jerry Kelly,NULL,1134000,415,TPC Louisiana,72,7399
1284,1035,22,2008,2008-03-30,Zurich Classic of New Orleans,6200000,275,-13,25562,Andres Romero,NULL,1116000,415,TPC Louisiana,72,7341
1285,1036,22,2007,2007-04-22,Zurich Classic of New Orleans,6100000,273,-15,27095,Nick Watney,NULL,1098000,415,TPC Louisiana,72,7341
1286,1037,22,2006,2006-04-30,Zurich Classic of New Orleans,6000000,269,-19,11123,Chris Couch,NULL,1080000,108,English Turn G&CC,72,7078
1287,1038,22,2005,2005-05-01,Zurich Classic of New Orleans,5500000,275,-13,1948,Tim Petrovic,p,990000,415,TPC Louisiana,72,7520
1288,1039,22,2004,2004-05-02,HP Classic of New Orleans,5100000,266,-22,6567,Vijay Singh,NULL,918000,108,English Turn G&CC,72,7078
1289,1040,22,2003,2003-05-04,HP Classic of New Orleans,5000000,267,-21,7457,Steve Flesch,p,900000,108,English Turn G&CC,72,7116
1290,1041,22,2002,2002-05-05,Compaq Classic of New Orleans,4500000,271,-17,24357,K.J. Choi,NULL,810000,108,English Turn G&CC,72,7116
1291,1042,22,2001,2001-05-06,Compaq Classic of New Orleans,4000000,266,-22,2206,David Toms,NULL,720000,108,English Turn G&CC,72,7116
1292,1043,22,2000,2000-05-07,COMPAQ Classic of New Orleans,3400000,270,-18,12823,Carlos Franco,p,612000,108,English Turn G&CC,72,7116
1293,1044,22,1999,1999-05-09,COMPAQ Classic of New Orleans,2600000,269,-19,12823,Carlos Franco,NULL,468000,108,English Turn G&CC,72,7116
1294,1045,22,1998,1998-04-05,Freeport-McDermott Classic,1700000,273,-15,20396,Lee Westwood,NULL,306000,108,English Turn G&CC,72,7116
1295,1046,22,1997,1997-04-06,Freeport-McDermott Classic,1500000,272,-16,1329,Brad Faxon,NULL,270000,108,English Turn G&CC,72,7116
1296,1047,22,1996,1996-03-24,Freeport-McDermott Classic,1200000,275,-13,10585,Scott McCarron,NULL,216000,108,English Turn G&CC,72,7116
1297,1048,22,1995,1995-04-02,Freeport-McMoRan Classic,1200000,274,-14,1706,Davis Love III,p,216000,108,English Turn G&CC,72,7116
1298,1049,22,1994,1994-04-03,Freeport-McMoRan Classic,1200000,273,-15,1235,Ben Crenshaw,NULL,216000,108,English Turn G&CC,72,7116
1299,1050,22,1993,1993-04-04,Freeport-McMoRan Golf Classic,1000000,281,-7,2135,Mike Standly,NULL,180000,108,English Turn G&CC,72,7116
1300,1051,22,1992,1992-04-05,Freeport-McMoRan Golf Classic,1000000,276,-12,1072,Chip Beck,NULL,180000,108,English Turn G&CC,72,7116
1301,1052,22,1991,1991-03-24,USF&G Classic,1000000,275,-13,2300,Ian Woosnam,p,180000,108,English Turn G&CC,72,7116
1302,1053,22,1990,1990-04-29,USF&G Classic,1000000,276,-12,1378,David Frost,NULL,180000,108,English Turn G&CC,72,7116
1303,1054,22,1989,1989-03-26,USF&G Classic,750000,274,-14,2100,Tim Simpson,NULL,135000,108,English Turn G&CC,72,7116
1304,1055,22,1988,1988-04-24,USF&G Classic,750000,262,-26,1072,Chip Beck,NULL,135000,188,Lakewood CC,72,7080
1305,1056,22,1987,1987-03-22,USF&G Classic,500000,268,-20,1235,Ben Crenshaw,NULL,90000,188,Lakewood CC,72,7080
1306,1057,22,1986,1986-03-23,USF&G Classic,500000,269,-19,1935,Calvin Peete,NULL,90000,188,Lakewood CC,72,7080
1307,1058,22,1985,1985-03-17,USF&G Classic,400000,205,-11,1051,Seve Ballesteros,NULL,72000,188,Lakewood CC,72,7080
1308,1059,22,1984,1984-03-25,USF&G Classic,400000,272,-16,1303,Bob Eastwood,NULL,72000,188,Lakewood CC,72,7080
1309,1060,22,1983,1983-03-20,USF&G Classic,400000,274,-14,2016,Bill Rogers,NULL,72000,188,Lakewood CC,72,7080
1310,1061,22,1982,1982-04-25,USF&G Classic,300000,206,-10,1527,Scott Hoch,NULL,54000,188,Lakewood CC,72,7080
1311,1062,22,1981,1981-04-26,USF&G New Orleans Open,350000,270,-18,2256,Tom Watson,NULL,63000,188,Lakewood CC,72,7080
1312,1063,22,1980,1980-04-27,Greater New Orleans Open,250000,273,-15,2256,Tom Watson,NULL,45000,188,Lakewood CC,72,7080
1313,1064,22,1979,1979-04-29,First NBC New Orleans Open,250000,273,-15,1443,Hubert Green,NULL,45000,188,Lakewood CC,72,7080
1314,1065,22,1978,1978-04-30,First NBC New Orleans Open,200000,271,-17,1522,Lon Hinkle,NULL,40000,188,Lakewood CC,72,7080
1315,1066,22,1977,1977-04-24,First NBC New Orleans Open,175000,273,-15,2098,Jim Simons,NULL,35000,188,Lakewood CC,72,7080
1316,1067,22,1976,1976-04-25,First NBC New Orleans Open,175000,274,-14,2317,Larry Ziegler,NULL,35000,188,Lakewood CC,72,7080
1317,1068,22,1975,1975-05-18,First NBC New Orleans Open,150000,271,-17,1177,Billy Casper,NULL,30000,188,Lakewood CC,72,7080
1318,1069,22,1974,1974-03-31,Greater New Orleans Open,150000,267,-21,2213,Lee Trevino,NULL,30000,188,Lakewood CC,72,7080
1319,1070,22,1973,1973-03-25,Greater New Orleans Open,125000,280,-8,1869,Jack Nicklaus,p,25000,188,Lakewood CC,72,7080
1320,1071,22,1972,1972-03-26,Greater New Orleans Open,125000,279,-9,1955,Gary Player,NULL,25000,188,Lakewood CC,72,7080
1321,1072,22,1971,1971-05-02,Greater New Orleans Open Invitational,125000,276,-12,1069,Frank Beard,NULL,25000,188,Lakewood CC,72,7080
1322,1073,22,1970,1970-04-19,Greater New Orleans Open Invitational,125000,278,-10,1057,Miller Barber,p,25000,188,Lakewood CC,72,7080
1323,1074,22,1969,1969-05-04,Greater New Orleans Open Invitational,100000,275,-13,1524,Larry Hinson,p,20000,188,Lakewood CC,72,7080
1324,1075,22,1968,1968-05-12,Greater New Orleans Open Invitational,100000,271,-17,1033,George Archer,NULL,20000,188,Lakewood CC,72,7080
1325,1076,22,1967,1967-05-14,Greater New Orleans Open Invitational,100000,277,-11,1640,George Knudson,NULL,20000,188,Lakewood CC,72,7080
1326,1077,22,1966,1966-05-16,Greater New Orleans Open Invitational,100000,276,-12,1069,Frank Beard,NULL,20000,188,Lakewood CC,72,7080
1327,1078,22,1965,1965-05-16,Greater New Orleans Open Invitational,100000,273,-15,1765,Dick Mayer,NULL,20000,188,Lakewood CC,72,7080
1328,1079,22,1964,1964-03-02,Greater New Orleans Open Invitational,50000,283,-5,2032,Mason Rudolph,NULL,7500,188,Lakewood CC,72,7080
1329,1080,22,1963,1963-03-04,Greater New Orleans Open Invitational,40000,279,-9,5,Bo Wininger,NULL,6400,188,Lakewood CC,72,7080
1330,1081,22,1962,1962-02-25,Greater New Orleans Open Invitational,30000,281,-7,5,Bo Wininger,NULL,4300,62,City Park GC,72,6656
1331,1082,22,1961,1961-03-05,Greater New Orleans Open Invitational,30000,272,-16,2042,Doug Sanders,NULL,4300,62,City Park GC,72,6656
1332,1083,22,1960,1960-04-24,Greater New Orleans Open Invitational,25000,270,-18,1345,Dow Finsterwald,NULL,3500,62,City Park GC,72,6656
1333,1084,22,1959,1959-03-09,Greater New Orleans Open Invitational,20000,280,-8,1209,Bill Collins,NULL,2800,62,City Park GC,72,6656
1334,1085,22,1958,1958-03-11,Greater New Orleans Open Invitational,20000,278,-10,1177,Billy Casper,p,2800,62,City Park GC,72,6656
1344,1095,23,2023,2023-04-30,Mexico Open at Vidanta,7700000,260,-24,29725,Tony Finau,NULL,1386000,440,Vidanta Vallarta,71,7456
1345,1096,23,2022,2022-05-01,Mexico Open at Vidanta,7300000,267,-17,46970,Jon Rahm,NULL,1314000,440,Vidanta Vallarta,71,7456
1346,1097,24,2023,2023-05-07,Wells Fargo Championship,20000000,265,-19,51766,Wyndham Clark,NULL,3600000,296,Quail Hollow Club,71,7538
1347,1098,24,2022,2022-05-08,Wells Fargo Championship,9000000,272,-8,39977,Max Homa,NULL,1620000,403,TPC Potomac at Avenel Farm,70,7160
1348,1099,24,2021,2021-05-09,Wells Fargo Championship,8100000,274,-10,28237,Rory McIlroy,NULL,1458000,296,Quail Hollow Club,71,7521
1349,1100,24,2019,2019-05-05,Wells Fargo Championship,7900000,269,-15,39977,Max Homa,NULL,1422000,296,Quail Hollow Club,71,7554
1350,1101,24,2018,2018-05-06,Wells Fargo Championship,7700000,272,-12,28089,Jason Day,NULL,1386000,296,Quail Hollow Club,71,7554
1351,1102,24,2017,2017-05-07,Wells Fargo Championship,7500000,278,-10,27644,Brian Harman,NULL,1350000,98,Eagle Point Golf Club,72,7396
1352,1103,24,2016,2016-05-08,Wells Fargo Championship,7300000,279,-9,32448,James Hahn,p,1314000,296,Quail Hollow Club,72,7575
1353,1104,24,2015,2015-05-17,Wells Fargo Championship,7100000,267,-21,28237,Rory McIlroy,NULL,1278000,296,Quail Hollow Club,72,7562
1354,1105,24,2014,2014-05-04,Wells Fargo Championship,6900000,274,-14,27141,J.B. Holmes,NULL,1242000,296,Quail Hollow Club,72,7562
1355,1106,24,2013,2013-05-05,Wells Fargo Championship,6700000,280,-8,37273,Derek Ernst,NULL,1206000,296,Quail Hollow Club,72,7492
1356,1107,24,2012,2012-05-06,Wells Fargo Championship,6500000,274,-14,32102,Rickie Fowler,p,1170000,296,Quail Hollow Club,72,7469
1357,1108,24,2011,2011-05-08,Wells Fargo Championship,6500000,273,-15,25900,Lucas Glover,p,1170000,296,Quail Hollow Club,72,7469
1358,1109,24,2010,2010-05-02,Quail Hollow Championship,6500000,273,-15,28237,Rory McIlroy,NULL,1170000,296,Quail Hollow Club,72,7469
1359,1110,24,2009,2009-05-03,Quail Hollow Championship,6500000,277,-11,24140,Sean O'Hair,NULL,1170000,296,Quail Hollow Club,72,7442
