win_id,cal_year,player_id,winner,wins,team_wins
1848,2015,25632,Jimmy Walker,2,NULL
1849,2015,34046,Jordan Spieth,5,NULL
1850,2015,22405,Justin Rose,1,NULL
1851,2015,28307,Matt Every,1,NULL
1852,2015,25493,Nick Taylor,1,NULL
1853,2015,20766,Padraig Harrington,1,NULL
1854,2015,34360,Patrick Reed,1,NULL
1855,2015,32102,Rickie Fowler,2,NULL
1856,2015,34431,Robert Streb,1,NULL
1857,2015,28237,Rory McIlroy,2,NULL
1858,2015,26596,Ryan Moore,1,NULL
1859,2015,25818,Scott Piercy,1,NULL
1860,2015,33204,Shane Lowry,1,NULL
1861,2015,25274,Steven Bowditch,1,NULL
1862,2015,32640,Troy Merritt,1,NULL
1863,2015,24024,Zach Johnson,1,NULL
1864,2016,22371,Aaron Baddeley,1,NULL
1865,2016,24502,Adam Scott,2,NULL
1866,2016,29222,Billy Hurley III,1,NULL
1867,2016,29974,Branden Grace,1,NULL
1868,2016,27649,Brandt Snedeker,1,NULL
1869,2016,31560,Brian Stuard,1,NULL
1870,2016,25804,Bubba Watson,1,NULL
1871,2016,26331,Charl Schwartzel,1,NULL
1872,2016,12716,Charley Hoffman,1,NULL
1873,2016,40026,Daniel Berger,1,NULL
1874,2016,32139,Danny Willett,1,NULL
1875,2016,30925,Dustin Johnson,3,NULL
1876,2016,31646,Emiliano Grillo,1,NULL
1877,2016,28679,Fabián Gómez,1,NULL
1878,2016,25572,Graeme McDowell,1,NULL
1879,2016,20593,Greg Chalmers,1,NULL
1880,2016,21528,Henrik Stenson,1,NULL
1881,2016,32839,Hideki Matsuyama,1,NULL
1882,2016,32448,James Hahn,1,NULL
1883,2016,28089,Jason Day,3,NULL
1884,2016,25686,Jason Dufner,1,NULL
1885,2016,27064,Jhonattan Vegas,1,NULL
1886,2016,31557,Jim Herman,1,NULL
1887,2016,25632,Jimmy Walker,1,NULL
1888,2016,34046,Jordan Spieth,2,NULL
1889,2016,33448,Justin Thomas,1,NULL
1890,2016,29478,Kevin Kisner,1,NULL
1891,2016,37455,Si Woo Kim,1,NULL
1892,2016,34360,Patrick Reed,1,NULL
1893,2016,34466,Peter Malnati,1,NULL
1894,2016,28237,Rory McIlroy,2,NULL
1895,2016,33122,Russell Knox,2,NULL
1896,2016,26596,Ryan Moore,1,NULL
1897,2016,21209,Sergio Garcia,1,NULL
1898,2016,46440,Smylie Kaufman,1,NULL
1899,2016,29725,Tony Finau,1,NULL
1900,2016,23325,Vaughn Taylor,1,NULL
1901,2016,31202,William McGirt,1,NULL
1902,2017,33399,Adam Hadwin,1,NULL
1903,2017,29420,Billy Horschel,1,NULL
1904,2017,29518,Brendan Steele,1,NULL
1905,2017,27644,Brian Harman,1,NULL
1906,2017,36689,Brooks Koepka,1,NULL
1907,2017,47959,Bryson DeChambeau,1,NULL
1908,2017,35891,Cameron Smith,0,1
1909,2017,27963,Chris Stroud,1,NULL
1910,2017,39954,Cody Gribble,1,NULL
1911,2017,25240,D.A. Points,1,NULL
1912,2017,40026,Daniel Berger,1,NULL
1913,2017,30925,Dustin Johnson,4,NULL
1914,2017,34213,Grayson Murray,1,NULL
1915,2017,21528,Henrik Stenson,1,NULL
1916,2017,32839,Hideki Matsuyama,3,NULL
1917,2017,34264,Hudson Swafford,1,NULL
1918,2017,25686,Jason Dufner,1,NULL
1919,2017,27064,Jhonattan Vegas,1,NULL
1920,2017,46970,Jon Rahm,1,NULL
1921,2017,27895,Jonas Blixt,0,1
1922,2017,34046,Jordan Spieth,3,NULL
1923,2017,33448,Justin Thomas,5,NULL
1924,2017,32366,Kevin Chappell,1,NULL
1925,2017,29478,Kevin Kisner,1,NULL
1926,2017,37455,Si Woo Kim,1,NULL
1927,2017,30110,Kyle Stanley,1,NULL
1928,2017,35506,Mackenzie Hughes,1,NULL
1929,2017,26851,Marc Leishman,2,NULL
1930,2017,24361,Pat Perez,1,NULL
1931,2017,32102,Rickie Fowler,1,NULL
1932,2017,20572,Rod Pampling,1,NULL
1933,2017,34098,Russell Henley,1,NULL
1934,2017,21209,Sergio Garcia,1,NULL
1935,2017,48084,Wesley Bryan,1,NULL
1936,2017,48081,Xander Schauffele,2,NULL
1937,2018,49964,Aaron Wise,1,NULL
1938,2018,33410,Andrew Landry,1,NULL
1939,2018,34256,Andrew Putnam,1,NULL
1940,2018,46435,Austin Cook,1,NULL
1941,2018,29420,Billy Horschel,0,1
1942,2018,27649,Brandt Snedeker,1,NULL
1943,2018,29518,Brendan Steele,1,NULL
1944,2018,29535,Brice Garnett,1,NULL
1945,2018,36689,Brooks Koepka,2,NULL
1946,2018,47959,Bryson DeChambeau,3,NULL
1947,2018,25804,Bubba Watson,3,NULL
1948,2018,30925,Dustin Johnson,3,NULL
1949,2018,25198,Francesco Molinari,2,NULL
1950,2018,31323,Gary Woodland,1,NULL
1951,2018,24138,Ian Poulter,1,NULL
1952,2018,28089,Jason Day,2,NULL
1953,2018,46970,Jon Rahm,1,NULL
1954,2018,22405,Justin Rose,2,NULL
1955,2018,33448,Justin Thomas,3,NULL
1956,2018,33141,Keegan Bradley,1,NULL
1957,2018,25396,Kevin Na,1,NULL
1958,2018,39975,Michael Kim,1,NULL
1959,2018,24361,Pat Perez,1,NULL
1960,2018,35450,Patrick Cantlay,1,NULL
1961,2018,34360,Patrick Reed,1,NULL
1962,2018,32757,Patton Kizzire,2,NULL
1963,2018,25364,Paul Casey,1,NULL
1964,2018,1810,Phil Mickelson,1,NULL
1965,2018,28237,Rory McIlroy,1,NULL
1966,2018,19803,Ryan Armour,1,NULL
1967,2018,32816,Satoshi Kodaira,1,NULL
1968,2018,25818,Scott Piercy,0,1
1969,2018,27556,Ted Potter Jr,1,NULL
1970,2018,8793,Tiger Woods,1,NULL
1971,2018,32640,Troy Merritt,1,NULL
1972,2018,29221,Webb Simpson,1,NULL
1973,2019,35449,Adam Long,1,NULL
1974,2019,36689,Brooks Koepka,3,NULL
1975,2019,47959,Bryson DeChambeau,1,NULL
1976,2019,52372,Cameron Champ,1,NULL
1977,2019,21961,Charles Howell III,1,NULL
1978,2019,26476,Chez Reavie,1,NULL
1979,2019,50525,Collin Morikawa,1,NULL
1980,2019,39997,Corey Conners,1,NULL
1981,2019,30925,Dustin Johnson,1,NULL
1982,2019,29970,Dylan Frittelli,1,NULL
1983,2019,25198,Francesco Molinari,1,NULL
1984,2019,31323,Gary Woodland,1,NULL
1985,2019,25572,Graeme McDowell,1,NULL
1986,2019,27141,J.B. Holmes,1,NULL
1987,2019,49771,J.T. Poston,1,NULL
1988,2019,31557,Jim Herman,1,NULL
1989,2019,46970,Jon Rahm,0,1
1990,2019,22405,Justin Rose,1,NULL
1991,2019,33448,Justin Thomas,1,NULL
1992,2019,27974,Sung Kang,1,NULL
1993,2019,39546,Keith Mitchell,1,NULL
1994,2019,29478,Kevin Kisner,1,NULL
1995,2019,25396,Kevin Na,1,NULL
1996,2019,32333,Kevin Tway,1,NULL
1997,2019,26851,Marc Leishman,1,NULL
1998,2019,35617,Martin Trainer,1,NULL
1999,2019,23108,Matt Kuchar,2,NULL
2000,2019,56278,Matthew Wolff,1,NULL
2001,2019,39977,Max Homa,1,NULL
2002,2019,28775,Nate Lashley,1,NULL
2003,2019,29908,C.T. Pan,1,NULL
2004,2019,35450,Patrick Cantlay,1,NULL
2005,2019,34360,Patrick Reed,1,NULL
2006,2019,25364,Paul Casey,1,NULL
2007,2019,1810,Phil Mickelson,1,NULL
2008,2019,32102,Rickie Fowler,1,NULL
2009,2019,28237,Rory McIlroy,3,NULL
2010,2019,23320,Ryan Palmer,0,1
2011,2019,33204,Shane Lowry,1,NULL
2012,2019,8793,Tiger Woods,1,NULL
2013,2019,48081,Xander Schauffele,2,NULL
2014,2020,24502,Adam Scott,1,NULL
2015,2020,33410,Andrew Landry,1,NULL
2016,2020,30927,Brendon Todd,2,NULL
2017,2020,47959,Bryson DeChambeau,1,NULL
2018,2020,52372,Cameron Champ,1,NULL
2019,2020,35891,Cameron Smith,1,NULL
2020,2020,50525,Collin Morikawa,2,NULL
2021,2020,40026,Daniel Berger,1,NULL
2022,2020,30925,Dustin Johnson,3,NULL
2023,2020,39971,Sungjae Im,1,NULL
2024,2020,31557,Jim Herman,1,NULL
2025,2020,45486,Joaquin Niemann,1,NULL
2026,2020,46970,Jon Rahm,2,NULL
2027,2020,33448,Justin Thomas,3,NULL
2028,2020,25396,Kevin Na,1,NULL
2029,2020,35310,Lanto Griffin,1,NULL
2030,2020,26851,Marc Leishman,1,NULL
2031,2020,32150,Michael Thompson,1,NULL
2032,2020,25493,Nick Taylor,1,NULL
2033,2020,34360,Patrick Reed,1,NULL
2034,2020,47128,Richy Werenski,1,NULL
2035,2020,28237,Rory McIlroy,1,NULL
2036,2020,48822,Sebastián Muñoz,1,NULL
2037,2020,8793,Tiger Woods,1,NULL
2038,2020,45609,Tyler Duncan,1,NULL
2039,2020,34363,Tyrrell Hatton,1,NULL
2040,2020,46717,Viktor Hovland,1,NULL
2041,2020,29221,Webb Simpson,2,NULL
2042,2021,45526,Abraham Ancer,1,NULL
2043,2021,29420,Billy Horschel,1,NULL
2044,2021,29974,Branden Grace,1,NULL
2045,2021,19846,Brian Gay,1,NULL
2046,2021,36689,Brooks Koepka,1,NULL
2047,2021,47959,Bryson DeChambeau,2,NULL
2048,2021,52372,Cameron Champ,1,NULL
2049,2021,45157,Cam Davis,1,NULL
2050,2021,35891,Cameron Smith,0,1
2051,2021,33667,Carlos Ortiz,1,NULL
2052,2021,50525,Collin Morikawa,2,NULL
2053,2021,40026,Daniel Berger,1,NULL
2054,2021,30925,Dustin Johnson,1,NULL
2055,2021,40006,Erik van Rooyen,1,NULL
2056,2021,54421,Garrick Higgo,1,NULL
2057,2021,34099,Harris English,2,NULL
2058,2021,32839,Hideki Matsuyama,1,NULL
2059,2021,34264,Hudson Swafford,1,NULL
2060,2021,30944,Jason Kokrak,2,NULL
2061,2021,34076,Joel Dahmen,1,NULL
2062,2021,46970,Jon Rahm,1,NULL
2063,2021,34046,Jordan Spieth,1,NULL
2064,2021,33448,Justin Thomas,1,NULL
2065,2021,29478,Kevin Kisner,1,NULL
2066,2021,25396,Kevin Na,1,NULL
2067,2021,37455,Si Woo Kim,1,NULL
2068,2021,32791,K.H. Lee,1,NULL
2069,2021,25900,Lucas Glover,1,NULL
2070,2021,26851,Marc Leishman,0,1
2071,2021,27936,Martin Laird,1,NULL
2072,2021,26300,Matt Jones,1,NULL
2073,2021,39977,Max Homa,1,NULL
2074,2021,35450,Patrick Cantlay,4,NULL
2075,2021,34360,Patrick Reed,1,NULL
2076,2021,1810,Phil Mickelson,1,NULL
2077,2021,34431,Robert Streb,1,NULL
2078,2021,28237,Rory McIlroy,1,NULL
2079,2021,47504,Sam Burns,1,NULL
2080,2021,28252,Seamus Power,1,NULL
2081,2021,21209,Sergio Garcia,1,NULL
2082,2021,20229,Stewart Cink,2,NULL
2083,2021,29725,Tony Finau,1,NULL
2084,2021,46717,Viktor Hovland,1,NULL
2085,2022,29420,Billy Horschel,1,NULL
2086,2022,35891,Cameron Smith,3,NULL
2087,2022,47983,Chad Ramey,1,NULL
2088,2022,26476,Chez Reavie,1,NULL
2089,2022,32839,Hideki Matsuyama,2,NULL
2090,2022,34264,Hudson Swafford,1,NULL
2091,2022,39971,Sungjae Im,1,NULL
2092,2022,39324,J.J. Spaun,1,NULL
2093,2022,49771,J.T. Poston,1,NULL
2094,2022,30944,Jason Kokrak,1,NULL
2095,2022,45486,Joaquin Niemann,1,NULL
2096,2022,46970,Jon Rahm,1,NULL
2097,2022,34046,Jordan Spieth,1,NULL
2098,2022,33448,Justin Thomas,1,NULL
2099,2022,55182,Tom Kim,1,NULL
2100,2022,32791,K.H. Lee,1,NULL
2101,2022,39058,Lucas Herbert,1,NULL
2102,2022,27129,Luke List,1,NULL
2103,2022,40098,Matt Fitzpatrick,1,NULL
2104,2022,39977,Max Homa,2,NULL
2105,2022,35450,Patrick Cantlay,1,1
2106,2022,28237,Rory McIlroy,3,NULL
2107,2022,28420,Ryan Brehm,1,NULL
2108,2022,47504,Sam Burns,3,NULL
2109,2022,46046,Scottie Scheffler,4,NULL
2110,2022,49960,Sepp Straka,1,NULL
2111,2022,46402,Talor Gooch,1,NULL
2112,2022,35532,Tom Hoge,1,NULL
2113,2022,29725,Tony Finau,2,NULL
2114,2022,46601,Trey Mullinax,1,NULL
2115,2022,46717,Viktor Hovland,1,NULL
2116,2022,47483,Will Zalatoris,1,NULL
2117,2022,48081,Xander Schauffele,2,1
